survey,ATLAS-c0,ATLAS-o0,ATLAS-c1,ATLAS-o1,ATLAS-c2,ATLAS-o2,ATLAS-c3,ATLAS-o3,ATLAS-c4,ATLAS-o4,ATLAS-c5,ATLAS-o5,ATLAS-c6,ATLAS-o6,ATLAS-c7,ATLAS-o7,ATLAS-c8,ATLAS-o8,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.742494110068844,16.740286251901132,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.436199188232422,17.1835994720459,16.350099563598633,15.979499816894531,35.07370229167582,2.0616216102109277
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.733499927930886,16.733842617514153,-999.0,-999.0,-999.0,-999.0,18.436199188232422,17.1835994720459,16.350099563598633,15.979499816894531,35.07370229167582,2.0616216102109277
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.760751727940725,16.73585387338628,-999.0,-999.0,18.436199188232422,17.1835994720459,16.350099563598633,15.979499816894531,35.07370229167582,2.0616216102109277
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.761278082360302,16.712554248538858,18.436199188232422,17.1835994720459,16.350099563598633,15.979499816894531,35.07370229167582,2.0616216102109277
ATLAS,-999.0,-999.0,17.628746029322674,17.3352701996012,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.829200744628906,17.401500701904297,17.239299774169922,17.20170021057129,35.07382316049265,4.935615597814049
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.345335617449866,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.829200744628906,17.401500701904297,17.239299774169922,17.20170021057129,35.07382316049265,4.935615597814049
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.638142690277665,17.337498970958634,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.829200744628906,17.401500701904297,17.239299774169922,17.20170021057129,35.07382316049265,4.935615597814049
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.61810059262783,17.32612461452141,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.829200744628906,17.401500701904297,17.239299774169922,17.20170021057129,35.07382316049265,4.935615597814049
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.622394030059997,17.32071030337977,-999.0,-999.0,-999.0,-999.0,17.829200744628906,17.401500701904297,17.239299774169922,17.20170021057129,35.07382316049265,4.935615597814049
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.620921085387813,17.3231434511946,-999.0,-999.0,17.829200744628906,17.401500701904297,17.239299774169922,17.20170021057129,35.07382316049265,4.935615597814049
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.61382884699614,17.30339417559507,17.829200744628906,17.401500701904297,17.239299774169922,17.20170021057129,35.07382316049265,4.935615597814049
ATLAS,-999.0,-999.0,17.932623951131443,16.97124081187401,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.58099937438965,17.340499877929688,16.622299194335938,16.299800872802734,35.07451018711541,3.8004598422541953
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,16.96338293656854,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.58099937438965,17.340499877929688,16.622299194335938,16.299800872802734,35.07451018711541,3.8004598422541953
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.935854312341327,16.972982701397957,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.58099937438965,17.340499877929688,16.622299194335938,16.299800872802734,35.07451018711541,3.8004598422541953
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.927831868353245,16.9763509595687,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.58099937438965,17.340499877929688,16.622299194335938,16.299800872802734,35.07451018711541,3.8004598422541953
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.918652277993875,16.964530815366167,-999.0,-999.0,-999.0,-999.0,18.58099937438965,17.340499877929688,16.622299194335938,16.299800872802734,35.07451018711541,3.8004598422541953
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.924823053293807,16.964838922374174,-999.0,-999.0,18.58099937438965,17.340499877929688,16.622299194335938,16.299800872802734,35.07451018711541,3.8004598422541953
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.933278321797708,16.951456153686973,18.58099937438965,17.340499877929688,16.622299194335938,16.299800872802734,35.07451018711541,3.8004598422541953
ATLAS,-999.0,-999.0,18.079592535963144,17.717435280926065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.342300415039062,17.815500259399414,17.611099243164062,17.537500381469727,35.0746242071856,3.8867625230378713
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.73525159058978,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.342300415039062,17.815500259399414,17.611099243164062,17.537500381469727,35.0746242071856,3.8867625230378713
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.08041935584474,17.716836006033184,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.342300415039062,17.815500259399414,17.611099243164062,17.537500381469727,35.0746242071856,3.8867625230378713
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.083724875569445,17.720215718705898,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.342300415039062,17.815500259399414,17.611099243164062,17.537500381469727,35.0746242071856,3.8867625230378713
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.07890317287411,17.707953224918032,-999.0,-999.0,-999.0,-999.0,18.342300415039062,17.815500259399414,17.611099243164062,17.537500381469727,35.0746242071856,3.8867625230378713
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.06618090233248,17.711248107585817,-999.0,-999.0,18.342300415039062,17.815500259399414,17.611099243164062,17.537500381469727,35.0746242071856,3.8867625230378713
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.08343664375561,17.69234851225539,18.342300415039062,17.815500259399414,17.611099243164062,17.537500381469727,35.0746242071856,3.8867625230378713
ATLAS,-999.0,-999.0,17.571935834727014,17.125964053729323,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.884899139404297,17.237600326538086,17.006900787353516,16.910400390625,35.07482934253961,4.0602816987361265
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.140653937628223,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.884899139404297,17.237600326538086,17.006900787353516,16.910400390625,35.07482934253961,4.0602816987361265
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.579101124657303,17.13563965051229,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.884899139404297,17.237600326538086,17.006900787353516,16.910400390625,35.07482934253961,4.0602816987361265
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.555455941344427,17.116052494293402,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.884899139404297,17.237600326538086,17.006900787353516,16.910400390625,35.07482934253961,4.0602816987361265
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.553234866381345,17.121631795577994,-999.0,-999.0,-999.0,-999.0,17.884899139404297,17.237600326538086,17.006900787353516,16.910400390625,35.07482934253961,4.0602816987361265
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.55950505846369,17.123129346277533,-999.0,-999.0,17.884899139404297,17.237600326538086,17.006900787353516,16.910400390625,35.07482934253961,4.0602816987361265
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.578285162621242,17.105292844878875,17.884899139404297,17.237600326538086,17.006900787353516,16.910400390625,35.07482934253961,4.0602816987361265
ATLAS,-999.0,-999.0,17.647914065806784,17.35687553330298,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.815200805664062,17.424400329589844,17.25480079650879,17.188800811767578,35.07551040967406,3.488702862963984
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.3830763355172,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.815200805664062,17.424400329589844,17.25480079650879,17.188800811767578,35.07551040967406,3.488702862963984
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.6615194533225,17.370499360979768,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.815200805664062,17.424400329589844,17.25480079650879,17.188800811767578,35.07551040967406,3.488702862963984
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.64719871759771,17.340334410653455,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.815200805664062,17.424400329589844,17.25480079650879,17.188800811767578,35.07551040967406,3.488702862963984
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.642031280633766,17.34131182615117,-999.0,-999.0,-999.0,-999.0,17.815200805664062,17.424400329589844,17.25480079650879,17.188800811767578,35.07551040967406,3.488702862963984
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.645181720076927,17.360455720743694,-999.0,-999.0,17.815200805664062,17.424400329589844,17.25480079650879,17.188800811767578,35.07551040967406,3.488702862963984
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.64557045473724,17.327304169888833,17.815200805664062,17.424400329589844,17.25480079650879,17.188800811767578,35.07551040967406,3.488702862963984
ATLAS,-999.0,-999.0,17.830964200935885,16.967960022096072,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.448999404907227,17.274700164794922,16.6830997467041,16.417299270629883,35.077009725920526,2.38508324559035
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,16.9809045928228,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.448999404907227,17.274700164794922,16.6830997467041,16.417299270629883,35.077009725920526,2.38508324559035
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.86145922365867,16.976320209510874,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.448999404907227,17.274700164794922,16.6830997467041,16.417299270629883,35.077009725920526,2.38508324559035
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.81010311360345,16.961804066750158,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.448999404907227,17.274700164794922,16.6830997467041,16.417299270629883,35.077009725920526,2.38508324559035
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.803861844257415,16.965525761044823,-999.0,-999.0,-999.0,-999.0,18.448999404907227,17.274700164794922,16.6830997467041,16.417299270629883,35.077009725920526,2.38508324559035
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.831031058227495,16.96896279234294,-999.0,-999.0,18.448999404907227,17.274700164794922,16.6830997467041,16.417299270629883,35.077009725920526,2.38508324559035
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.828063776458823,16.946462118163318,18.448999404907227,17.274700164794922,16.6830997467041,16.417299270629883,35.077009725920526,2.38508324559035
ATLAS,-999.0,-999.0,17.35087088883291,17.025741382763268,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.555599212646484,17.118000030517578,16.931800842285156,16.848400115966797,35.079037767373535,2.5585938659178367
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.037023065183874,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.555599212646484,17.118000030517578,16.931800842285156,16.848400115966797,35.079037767373535,2.5585938659178367
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.361126558070403,17.032184692090926,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.555599212646484,17.118000030517578,16.931800842285156,16.848400115966797,35.079037767373535,2.5585938659178367
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.33443169133458,17.022307708976168,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.555599212646484,17.118000030517578,16.931800842285156,16.848400115966797,35.079037767373535,2.5585938659178367
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.33716924806114,17.018870673313927,-999.0,-999.0,-999.0,-999.0,17.555599212646484,17.118000030517578,16.931800842285156,16.848400115966797,35.079037767373535,2.5585938659178367
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.329860532940884,-999.0,-999.0,-999.0,17.555599212646484,17.118000030517578,16.931800842285156,16.848400115966797,35.079037767373535,2.5585938659178367
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.335299544641217,17.005489493418214,17.555599212646484,17.118000030517578,16.931800842285156,16.848400115966797,35.079037767373535,2.5585938659178367
ATLAS,-999.0,-999.0,17.759603241152274,17.199634225036732,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.155899047851562,17.368799209594727,17.026199340820312,16.86840057373047,35.082681838991846,4.181487393085987
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.18868814145723,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.155899047851562,17.368799209594727,17.026199340820312,16.86840057373047,35.082681838991846,4.181487393085987
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.768135562446087,17.192645526983874,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.155899047851562,17.368799209594727,17.026199340820312,16.86840057373047,35.082681838991846,4.181487393085987
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.744220565488177,17.185159240021054,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.155899047851562,17.368799209594727,17.026199340820312,16.86840057373047,35.082681838991846,4.181487393085987
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.740436985586943,17.18524872595432,-999.0,-999.0,-999.0,-999.0,18.155899047851562,17.368799209594727,17.026199340820312,16.86840057373047,35.082681838991846,4.181487393085987
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.754454693371944,17.19162787153598,-999.0,-999.0,18.155899047851562,17.368799209594727,17.026199340820312,16.86840057373047,35.082681838991846,4.181487393085987
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.754390179726435,17.17280701623567,18.155899047851562,17.368799209594727,17.026199340820312,16.86840057373047,35.082681838991846,4.181487393085987
ATLAS,-999.0,-999.0,18.59199565294346,17.543044598129484,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.224199295043945,17.99020004272461,17.154300689697266,16.76759910583496,35.085034362991124,3.590745442486657
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.538562548868576,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.224199295043945,17.99020004272461,17.154300689697266,16.76759910583496,35.085034362991124,3.590745442486657
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.59087423499616,17.55779473959178,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.224199295043945,17.99020004272461,17.154300689697266,16.76759910583496,35.085034362991124,3.590745442486657
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.57332750933677,17.556699364117662,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.224199295043945,17.99020004272461,17.154300689697266,16.76759910583496,35.085034362991124,3.590745442486657
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.532403682512733,17.548145076587137,-999.0,-999.0,-999.0,-999.0,19.224199295043945,17.99020004272461,17.154300689697266,16.76759910583496,35.085034362991124,3.590745442486657
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.576108721853377,17.54560193808194,-999.0,-999.0,19.224199295043945,17.99020004272461,17.154300689697266,16.76759910583496,35.085034362991124,3.590745442486657
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.60665029035566,17.535711668509474,19.224199295043945,17.99020004272461,17.154300689697266,16.76759910583496,35.085034362991124,3.590745442486657
ATLAS,-999.0,-999.0,17.864287473520697,16.674932530033,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.51580047607422,17.21619987487793,16.19700050354004,15.732799530029297,35.08520590659577,5.028223158369857
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,16.664224887323233,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.51580047607422,17.21619987487793,16.19700050354004,15.732799530029297,35.08520590659577,5.028223158369857
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.894723032224103,16.67365737245199,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.51580047607422,17.21619987487793,16.19700050354004,15.732799530029297,35.08520590659577,5.028223158369857
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.82981248439239,16.674422599135262,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.51580047607422,17.21619987487793,16.19700050354004,15.732799530029297,35.08520590659577,5.028223158369857
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.83020689786235,16.672187454317633,-999.0,-999.0,-999.0,-999.0,18.51580047607422,17.21619987487793,16.19700050354004,15.732799530029297,35.08520590659577,5.028223158369857
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.839428875350066,16.66509895434438,-999.0,-999.0,18.51580047607422,17.21619987487793,16.19700050354004,15.732799530029297,35.08520590659577,5.028223158369857
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.85418654799343,16.643968595208346,18.51580047607422,17.21619987487793,16.19700050354004,15.732799530029297,35.08520590659577,5.028223158369857
ATLAS,-999.0,-999.0,17.941324294745193,17.043063064328553,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.542800903320312,17.374000549316406,16.725400924682617,16.444599151611328,35.08530426016637,5.4575442211092815
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.04439316276562,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.542800903320312,17.374000549316406,16.725400924682617,16.444599151611328,35.08530426016637,5.4575442211092815
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.951670703233766,17.050901623084542,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.542800903320312,17.374000549316406,16.725400924682617,16.444599151611328,35.08530426016637,5.4575442211092815
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.905287052514527,17.03539247936019,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.542800903320312,17.374000549316406,16.725400924682617,16.444599151611328,35.08530426016637,5.4575442211092815
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.9032079157283,17.038765854612645,-999.0,-999.0,-999.0,-999.0,18.542800903320312,17.374000549316406,16.725400924682617,16.444599151611328,35.08530426016637,5.4575442211092815
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.928124565064266,17.040697142263017,-999.0,-999.0,18.542800903320312,17.374000549316406,16.725400924682617,16.444599151611328,35.08530426016637,5.4575442211092815
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.933417295420767,17.015509261824572,18.542800903320312,17.374000549316406,16.725400924682617,16.444599151611328,35.08530426016637,5.4575442211092815
ATLAS,-999.0,-999.0,18.501046340225013,17.5599473960796,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.236099243164062,17.91990089416504,17.209800720214844,16.890100479125977,35.08573217684721,3.743401616060881
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.55911392522934,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.236099243164062,17.91990089416504,17.209800720214844,16.890100479125977,35.08573217684721,3.743401616060881
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.539255439695665,17.5616523796947,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.236099243164062,17.91990089416504,17.209800720214844,16.890100479125977,35.08573217684721,3.743401616060881
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.51215816266135,17.547094125432878,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.236099243164062,17.91990089416504,17.209800720214844,16.890100479125977,35.08573217684721,3.743401616060881
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.47206914600298,17.546272765548082,-999.0,-999.0,-999.0,-999.0,19.236099243164062,17.91990089416504,17.209800720214844,16.890100479125977,35.08573217684721,3.743401616060881
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.515547639227787,17.568918320729612,-999.0,-999.0,19.236099243164062,17.91990089416504,17.209800720214844,16.890100479125977,35.08573217684721,3.743401616060881
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.53253352111976,17.53593505785769,19.236099243164062,17.91990089416504,17.209800720214844,16.890100479125977,35.08573217684721,3.743401616060881
ATLAS,-999.0,-999.0,18.56206761189103,17.59417585515272,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.277599334716797,17.955699920654297,17.24570083618164,16.915000915527344,35.086337588679086,2.023636699292112
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,17.596581402240428,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.277599334716797,17.955699920654297,17.24570083618164,16.915000915527344,35.086337588679086,2.023636699292112
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.56814481414869,17.588030210473022,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.277599334716797,17.955699920654297,17.24570083618164,16.915000915527344,35.086337588679086,2.023636699292112
ATLAS,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.526755906057463,17.59486321187234,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.277599334716797,17.955699920654297,17.24570083618164,16.915000915527344,35.086337588679086,2.023636699292112
