survey,PS1SN-g,PS1SN-r,PS1SN-i,PS1SN-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
PS1SN,18.4482002,17.7451992,17.5035992,17.3948002,18.473499298095703,17.77750015258789,17.526199340820312,17.409000396728516,186.96754646,47.31312928
PS1SN,18.4426003,17.9367008,17.7686996,17.7061005,18.44700050354004,17.970300674438477,17.781999588012695,17.721099853515625,186.99918328,47.20262833
PS1SN,18.4866009,18.179599800000002,18.1053009,18.094299300000003,18.4867000579834,18.207599639892578,18.120899200439453,18.095500946044922,186.98448485,47.29280301
PS1SN,18.453399700000002,18.215599100000002,18.1615009,18.168399800000003,18.466100692749023,18.23780059814453,18.188400268554688,18.189699172973633,186.98328383,47.34556383
PS1SN,18.921199800000004,18.6352005,18.5562992,18.541099499999998,18.93320083618164,18.67169952392578,18.57069969177246,18.55150032043457,186.90399175,47.3450174
PS1SN,18.343398999999998,17.2973003,16.853300100000002,16.628799400000002,18.33009910583496,17.324600219726562,16.874099731445312,16.644399642944336,186.91665762,47.37779843
PS1SN,18.603599499999998,17.9918995,17.7570992,17.6422005,18.610300064086914,18.021900177001953,17.756099700927734,17.65999984741211,186.88590413,47.32736462
PS1SN,18.9888992,17.7647991,16.860000600000003,16.4202995,18.998199462890625,17.805099487304688,16.864900588989258,16.44409942626953,186.8558627,47.50616007
PS1SN,17.2005005,16.9444008,16.8806,16.8768005,17.21430015563965,16.989999771118164,16.894500732421875,16.914100646972656,186.83806936,47.53055869
PS1SN,18.916999800000003,17.674900100000002,16.8693008,16.485700599999998,18.923799514770508,17.704999923706055,16.88319969177246,16.511600494384766,187.07425438,47.57038071
PS1SN,17.6380005,17.177,16.9897003,16.9223995,17.64259910583496,17.205699920654297,17.013099670410156,16.95789909362793,187.05736468,47.56728764
PS1SN,18.1921997,17.9279995,17.856899300000002,17.8514004,18.190000534057617,17.959999084472656,17.895299911499023,17.88409996032715,187.11058091,47.54709456
PS1SN,18.753200500000002,17.5457001,16.883699399999998,16.5786991,18.766199111938477,17.5625,16.908700942993164,16.598100662231445,187.09714935,47.36716287
PS1SN,17.6770992,17.326700199999998,17.198,17.1804008,17.689899444580078,17.353200912475586,17.27389907836914,17.216899871826172,187.08034931,47.51107199
PS1SN,17.6952,17.1208,16.9008999,16.840599100000002,17.695199966430664,17.15839958190918,16.93720054626465,16.848600387573242,187.16857652,47.69218136
PS1SN,18.477100399999998,18.0489998,17.8484993,17.8113003,18.49850082397461,18.06529998779297,17.90060043334961,17.826099395751953,187.21750202,47.5669805
PS1SN,18.7278004,17.6182995,17.039699600000002,16.7695007,18.73579978942871,17.648000717163086,17.063600540161133,16.78219985961914,186.82305202,47.81313323
PS1SN,18.6334,18.235000600000003,18.0834999,18.041200600000003,18.64310073852539,18.261199951171875,18.09589958190918,18.05430030822754,186.79339693,47.88859678
PS1SN,18.6247005,18.3525009,18.2707005,18.2752991,18.619300842285156,18.38050079345703,18.289499282836914,18.30109977722168,186.83258619,47.86102906
PS1SN,18.3465996,17.6369991,17.3665009,17.2492008,18.323200225830078,17.652799606323242,17.37980079650879,17.270599365234375,186.85497858,47.76049717
PS1SN,18.8845005,18.277999899999998,18.0622997,17.9741001,18.8927001953125,18.304899215698242,18.075700759887695,17.99220085144043,186.85809389,47.81470032
PS1SN,18.9389,18.5967007,18.467100100000003,18.4417992,18.949800491333008,18.62190055847168,18.48069953918457,18.470600128173828,186.81119183,47.89630882
PS1SN,18.0569992,17.6292992,17.4775009,17.4379005,18.0393009185791,17.657400131225586,17.506099700927734,17.458999633789062,187.13146092,47.67251324
PS1SN,18.0464993,17.7604008,17.6791992,17.672800100000003,18.051599502563477,17.76930046081543,17.666500091552734,17.693099975585938,186.96324842,47.69295489
PS1SN,18.654399899999998,18.4937992,18.4881992,18.5247993,18.652099609375,18.522499084472656,18.491899490356445,18.53890037536621,187.06353941,47.63291037
PS1SN,18.850299800000002,18.3202,18.1161003,18.0487995,18.857799530029297,18.357799530029297,18.132299423217773,18.065500259399414,186.96805713,47.84563297
PS1SN,18.283000899999998,17.9918003,17.8946991,17.8705997,18.284900665283203,18.008499145507812,17.91069984436035,17.892099380493164,187.05715191,47.59919705
PS1SN,18.9685993,18.7306995,18.6681995,18.6742001,18.982099533081055,18.739599227905273,18.678600311279297,18.7101993560791,186.79202807,47.84444181
PS1SN,18.0499992,17.451400800000002,17.2352009,17.1494999,18.045400619506836,17.481599807739258,17.253299713134766,17.182100296020508,186.74463587,47.86338959
PS1SN,18.4037991,18.052400600000002,17.9377995,17.9139004,18.405899047851562,18.085800170898438,17.954999923706055,17.931100845336914,186.78174884,47.89051178
PS1SN,17.9143009,17.440700500000002,17.2406998,17.165700899999997,17.903799057006836,17.468399047851562,17.261199951171875,17.184600830078125,186.96699178,47.89752504
PS1SN,17.8234997,17.5014,17.419700600000002,17.4263992,17.843299865722656,17.54010009765625,17.438800811767578,17.45989990234375,245.24514439,54.86510135
PS1SN,17.6240005,17.093000399999998,16.8920002,16.8124008,17.648799896240234,17.14579963684082,16.907100677490234,16.834199905395508,244.97650917,55.02572701
PS1SN,17.5536003,17.0620003,16.8820992,16.823,17.58329963684082,17.10070037841797,16.907400131225586,16.838300704956055,244.93310543,54.9216765
PS1SN,17.6224003,17.1147003,16.9216995,16.8502007,17.655899047851562,17.149700164794922,16.94580078125,16.859500885009766,245.02889289,54.95111381
PS1SN,18.6173992,17.5708008,17.1303005,16.9332008,18.63360023498535,17.607799530029297,17.15250015258789,16.93939971923828,245.13730839,54.9983375
PS1SN,17.6443996,17.400499300000003,17.3395996,17.3498993,17.661500930786133,17.446399688720703,17.353099822998047,17.364900588989258,245.06317207,55.04956333
PS1SN,18.225799600000002,17.8384991,17.7080994,17.6786003,18.250200271606445,17.890100479125977,17.73740005493164,17.7091007232666,245.15073656,54.89428742
PS1SN,18.341899899999998,17.9601002,17.822399100000002,17.781999600000002,18.373199462890625,17.995899200439453,17.845699310302734,17.78700065612793,245.06428431,54.87461231
PS1SN,18.7402,18.1415005,17.9316998,17.8525009,18.784000396728516,18.18320083618164,17.9468994140625,17.859800338745117,245.06703446,54.90017348
PS1SN,18.2217007,17.7752991,17.6341,17.5948009,18.230100631713867,17.81290054321289,17.6560001373291,17.627500534057617,244.88691354,54.96245105
PS1SN,18.2721996,17.6692009,17.452199899999997,17.370399499999998,18.286300659179688,17.700700759887695,17.46500015258789,17.389400482177734,244.97129808,55.28995669
PS1SN,18.7145996,18.0555,17.8099995,17.7138004,18.72949981689453,18.07979965209961,17.839000701904297,17.735700607299805,244.97216543,55.29805766
PS1SN,18.225799600000002,17.851200100000003,17.7176991,17.6821003,18.248899459838867,17.886199951171875,17.73710060119629,17.70330047607422,244.90099463,55.22660197
PS1SN,18.5750008,18.271699899999998,18.1751003,18.1655006,18.608999252319336,18.302000045776367,18.204099655151367,18.180299758911133,244.90587936,55.23973829
PS1SN,18.780799899999998,18.5249004,18.4468002,18.448999399999998,18.805400848388672,18.55769920349121,18.46190071105957,18.46310043334961,245.01089734,55.22974185
PS1SN,18.7486992,18.4754009,18.3897991,18.386400199999997,18.774900436401367,18.501399993896484,18.40570068359375,18.413000106811523,244.97700072,55.26333502
PS1SN,17.475299800000002,16.9869003,16.826099399999997,16.778200100000003,17.500900268554688,17.038799285888672,16.845800399780273,16.803699493408203,244.85434446,55.0560626
PS1SN,17.9540005,17.4613991,17.2637005,17.1868992,17.96660041809082,17.509300231933594,17.288700103759766,17.197399139404297,245.045561,55.09081499
PS1SN,17.752899199999998,17.368200299999998,17.225900699999997,17.185800600000004,17.768999099731445,17.40089988708496,17.24519920349121,17.201000213623047,244.86526792,55.10544774
PS1SN,18.0235996,17.6103992,17.471799899999997,17.441,18.05459976196289,17.64419937133789,17.502099990844727,17.450899124145508,244.91063444,55.12372631
PS1SN,18.9300003,17.8370991,17.3374996,17.1018009,18.938899993896484,17.881000518798828,17.355499267578125,17.118600845336914,245.03845173,55.16679298
PS1SN,17.957700699999997,17.4493999,17.275199899999997,17.215700100000003,17.9906005859375,17.49489974975586,17.300100326538086,17.23579978942871,244.98193359,55.10693357
PS1SN,18.8278999,17.8332005,17.4046993,17.200300199999997,18.868200302124023,17.87579917907715,17.42460060119629,17.228700637817383,244.88217308,54.99138943
PS1SN,18.8591995,17.928100600000004,17.5767994,17.4181995,18.876699447631836,17.986000061035156,17.600900650024414,17.45240020751953,245.04425014,55.1366332
PS1SN,18.6949997,18.0230999,17.775199899999997,17.6727009,18.72640037536621,18.061599731445312,17.79789924621582,17.691499710083008,244.97496148,55.11722773
PS1SN,18.0604,17.3384991,17.0709991,16.9608994,18.07670021057129,17.360599517822266,17.10140037536621,16.991100311279297,244.93553412,55.09477554
PS1SN,18.470800399999998,18.0643005,17.9118996,17.8631992,18.51059913635254,18.109800338745117,17.925100326538086,17.89240074157715,244.85980491,55.13486241
PS1SN,18.5473003,18.1595993,18.0286999,17.9916992,18.56570053100586,18.207700729370117,18.058399200439453,18.012300491333008,244.84688312,55.1556808
PS1SN,18.328599899999997,17.4748993,17.151800199999997,17.0105991,18.354400634765625,17.500499725341797,17.17169952392578,17.023000717163086,244.85649199,55.36426497
PS1SN,18.3269005,17.6865997,17.4445,17.345600100000002,18.352100372314453,17.715999603271484,17.46940040588379,17.357999801635742,244.87758062,55.36710972
PS1SN,17.7497005,17.364999800000003,17.2402992,17.219600699999997,17.782400131225586,17.415000915527344,17.25830078125,17.231599807739258,245.33649763,54.90304103
PS1SN,18.8640003,18.460500699999997,18.2966995,18.2451,18.867599487304688,18.476499557495117,18.31399917602539,18.247400283813477,245.33790586,54.85851179
PS1SN,18.1606007,17.8871002,17.8043003,17.801700600000004,18.172300338745117,17.910200119018555,17.827800750732422,17.82200050354004,245.35117706,54.86171291
PS1SN,18.264999399999997,17.5387993,17.2446995,17.1098003,18.2987003326416,17.585399627685547,17.2544002532959,17.125099182128906,245.36030778,54.92640962
PS1SN,17.7311993,17.281900399999998,17.127300299999998,17.080999399999996,17.745500564575195,17.316499710083008,17.150100708007812,17.093900680541992,245.40521203,54.94222063
PS1SN,18.9417992,18.4633999,18.288700100000003,18.2451,18.9822998046875,18.50320053100586,18.310199737548828,18.278799057006836,245.38343803,54.95710325
PS1SN,17.9729996,17.4255009,17.201499899999998,17.1238995,18.000099182128906,17.468299865722656,17.229999542236328,17.13610076904297,245.49699972,54.99132514
PS1SN,18.2735004,17.6968002,17.514200199999998,17.464700699999998,18.284900665283203,17.73889923095703,17.543800354003906,17.47719955444336,245.52270641,54.9807778
PS1SN,18.4293995,18.129600500000002,18.034500100000002,18.026699100000002,18.438899993896484,18.160999298095703,18.041400909423828,18.0398006439209,245.46567064,54.85435709
PS1SN,18.163299600000002,17.344101000000002,17.0473995,16.924800899999997,18.19099998474121,17.373899459838867,17.06730079650879,16.958999633789062,245.34012385,55.19890938
PS1SN,18.3766003,17.5576992,17.2478008,17.110000600000003,18.403900146484375,17.581100463867188,17.26849937438965,17.13960075378418,245.35810346,55.20394233
PS1SN,17.8684006,17.5520992,17.446899399999996,17.4281998,17.891700744628906,17.59280014038086,17.468299865722656,17.471599578857422,245.33779281,55.19483843
PS1SN,18.152700399999997,17.8195,17.6935997,17.6695995,18.19540023803711,17.86240005493164,17.71780014038086,17.68720054626465,245.25931839,55.1730438
PS1SN,18.350299800000002,17.9006004,17.7390995,17.6902008,18.380699157714844,17.94729995727539,17.76129913330078,17.73270034790039,245.2930895,55.17752509
PS1SN,18.595399899999997,17.8801003,17.600299800000002,17.4888,18.617599487304688,17.92009925842285,17.62929916381836,17.520999908447266,245.34238664,55.21692327
PS1SN,18.6508999,18.1420994,17.945400199999998,17.8801003,18.678800582885742,18.1825008392334,17.958799362182617,17.90530014038086,245.44308182,55.23258771
PS1SN,18.6928005,18.3775005,18.274400699999997,18.259399399999996,18.699100494384766,18.414400100708008,18.301700592041016,18.287599563598633,245.31042004,55.19125376
PS1SN,18.854999499999998,18.5499992,18.4498997,18.4428005,18.865800857543945,18.5757999420166,18.477399826049805,18.46310043334961,245.35051883,55.24033711
PS1SN,17.888900800000002,17.4596004,17.3248997,17.2942009,17.920499801635742,17.49959945678711,17.350400924682617,17.32539939880371,245.26770349,55.05737197
PS1SN,17.961799600000003,17.4834995,17.3185005,17.271900199999997,17.975500106811523,17.52750015258789,17.339000701904297,17.296199798583984,245.29611555,55.04146245
PS1SN,18.4533005,17.7007008,17.4221001,17.3033009,18.48579978942871,17.733299255371094,17.449100494384766,17.314899444580078,245.18862178,55.10581875
PS1SN,18.335199399999997,17.7304993,17.5179005,17.434600800000002,18.357999801635742,17.779800415039062,17.534700393676758,17.454299926757812,245.21301402,55.03840822
PS1SN,18.335500699999997,17.7423,17.538200399999997,17.453899399999997,18.36090087890625,17.78350067138672,17.555099487304688,17.47949981689453,245.19662525,55.09639776
PS1SN,18.671100600000003,18.0442009,17.8162994,17.728099800000003,18.690500259399414,18.08679962158203,17.839000701904297,17.750600814819336,245.22555321,55.04507928
PS1SN,18.6061993,18.1152,17.955999399999996,17.9037991,18.624099731445312,18.176799774169922,17.982500076293945,17.932100296020508,245.2428586,55.01710643
PS1SN,18.1907997,17.9466991,17.887699100000003,17.905599600000002,18.234800338745117,17.995500564575195,17.917999267578125,17.925100326538086,245.25315754,55.09566103
PS1SN,18.6896992,18.3078003,18.1791,18.1564007,18.717899322509766,18.34760093688965,18.214500427246094,18.18400001525879,245.31625343,55.12284788
PS1SN,18.4300995,18.1180992,18.0081005,17.9890995,18.445899963378906,18.168800354003906,18.03339958190918,18.020099639892578,245.23032887,55.12611407
PS1SN,18.483900100000003,18.169799800000003,18.0615997,18.043399800000003,18.49880027770996,18.221599578857422,18.093000411987305,18.060199737548828,245.22485372,55.10732471
PS1SN,17.8050995,17.2045994,16.975900699999997,16.8885002,17.82859992980957,17.2460994720459,17.007600784301758,16.924699783325195,245.24519029,55.15890551
PS1SN,18.3925991,18.042200100000002,17.9204998,17.904300699999997,18.42009925842285,18.07710075378418,17.943700790405273,17.931299209594727,245.3300144,55.14775355
PS1SN,18.6415997,17.5298004,17.0270004,16.7984009,18.702299118041992,17.581600189208984,17.050500869750977,16.820100784301758,245.41170118,55.10127717
PS1SN,18.7859993,18.4305992,18.2984009,18.276199300000002,18.80699920654297,18.474000930786133,18.31130027770996,18.285499572753906,245.40274504,55.15208444
PS1SN,18.8712006,18.4951992,18.354999499999998,18.3206005,18.90130043029785,18.52280044555664,18.364599227905273,18.34819984436035,245.44573602,55.14466097
PS1SN,18.4382,17.592899300000003,17.2695007,17.1485996,18.463499069213867,17.633800506591797,17.280899047851562,17.16029930114746,245.52142899,55.19570996
PS1SN,18.4051991,17.4505005,17.076400800000002,16.911699300000002,18.444700241088867,17.509599685668945,17.103200912475586,16.923900604248047,245.33963821,55.2970254
PS1SN,17.712900199999996,17.3409996,17.218500100000004,17.198299399999996,17.723600387573242,17.378700256347656,17.245500564575195,17.232500076293945,245.28157742,55.24026159
PS1SN,17.9220009,17.3906994,17.210199399999997,17.152700399999997,17.95210075378418,17.441099166870117,17.23539924621582,17.181499481201172,245.17854812,55.33704905
PS1SN,18.784500100000002,17.769199399999998,17.3381004,17.1352005,18.80069923400879,17.811100006103516,17.354799270629883,17.147600173950195,245.27085299,55.41113551
PS1SN,17.836700399999998,17.3799,17.2199001,17.167499499999998,17.861799240112305,17.425899505615234,17.246599197387695,17.20159912109375,245.17734161,55.18883206
PS1SN,17.674900100000002,17.406499899999996,17.3206005,17.3174,17.708999633789062,17.435800552368164,17.343599319458008,17.345800399780273,245.3253053,55.38380839
PS1SN,17.7301998,17.3775005,17.2539997,17.226200100000003,17.749900817871094,17.398300170898438,17.271900177001953,17.252700805664062,245.01512027,55.26918599
PS1SN,17.8540993,17.5147991,17.4078007,17.396499600000002,17.879499435424805,17.55459976196289,17.428800582885742,17.435699462890625,245.19792769,55.22952628
PS1SN,18.0550995,17.4978008,17.3015995,17.229700100000002,18.08609962463379,17.547500610351562,17.32360076904297,17.25819969177246,245.08882107,55.18264208
PS1SN,17.8146992,17.464300199999997,17.347000100000002,17.330600699999998,17.816999435424805,17.49410057067871,17.376300811767578,17.354999542236328,245.24289415,55.3724295
PS1SN,18.6229992,17.7450008,17.395200699999997,17.2418003,18.63719940185547,17.785200119018555,17.418100357055664,17.247299194335938,245.24898421,55.40548911
PS1SN,18.482200600000002,17.674800899999997,17.3868008,17.2660007,18.51650047302246,17.71739959716797,17.41080093383789,17.281999588012695,245.37237645,55.30712265
PS1SN,17.9491005,17.581600199999997,17.4689007,17.4507008,17.97559928894043,17.620800018310547,17.498300552368164,17.468799591064453,245.23635574,55.36349409
PS1SN,18.979799300000003,17.9036999,17.4272003,17.215599100000002,19.007999420166016,17.93670082092285,17.440500259399414,17.227100372314453,245.0118084,55.28807007
PS1SN,18.2873993,17.7541008,17.5487995,17.4724998,18.322999954223633,17.800199508666992,17.575899124145508,17.490299224853516,245.25499521,55.33180779
PS1SN,18.7026005,17.7917004,17.4510002,17.3118,18.72760009765625,17.82859992980957,17.479299545288086,17.33060073852539,245.18863093,55.28106288
PS1SN,18.224800100000003,17.684400600000004,17.4768009,17.396400500000002,18.224700927734375,17.7052001953125,17.48590087890625,17.42449951171875,245.05936236,55.23475416
PS1SN,18.593999899999996,17.7873993,17.4876003,17.363599800000003,18.620100021362305,17.827499389648438,17.512300491333008,17.388500213623047,245.24560535,55.27883443
PS1SN,18.900499300000003,18.013900800000002,17.6630001,17.503200500000002,18.923200607299805,18.044200897216797,17.676000595092773,17.51959991455078,245.3381058,55.34635967
PS1SN,18.8414001,17.989999800000003,17.643100699999998,17.489200600000004,18.854900360107422,18.023300170898438,17.651899337768555,17.52440071105957,245.09203294,55.27420523
PS1SN,18.121799499999998,17.8490009,17.770500199999997,17.767999600000003,18.138900756835938,17.8971004486084,17.794599533081055,17.804899215698242,245.32992111,55.26245427
PS1SN,18.2187004,17.965200399999997,17.8920002,17.8960991,18.240100860595703,18.009700775146484,17.913000106811523,17.930200576782227,245.1978561,55.21354098
PS1SN,18.8358994,18.5778008,18.4979,18.5020008,18.853200912475586,18.614200592041016,18.523799896240234,18.517099380493164,245.23641749,55.34625781
PS1SN,18.340200399999997,18.2437992,18.2893009,18.335399600000002,18.314599990844727,18.2893009185791,18.310199737548828,18.36050033569336,245.3579183,55.29576701
PS1SN,18.4960003,18.057899499999998,17.9060993,17.8596992,18.518299102783203,18.095600128173828,17.92690086364746,17.88050079345703,245.1093199,55.15397774
PS1SN,18.3950996,18.087200199999998,17.9951992,17.9871006,18.420499801635742,18.142099380493164,18.0093994140625,18.024099349975586,245.09311456,55.15635155
PS1SN,18.888999899999998,18.501699399999996,18.3815994,18.357000399999997,18.904399871826172,18.53820037841797,18.404499053955078,18.393299102783203,245.11877867,55.11502034
PS1SN,17.3129997,16.934600800000002,16.8152008,16.792100899999998,17.340200424194336,16.973800659179688,16.841299057006836,16.821500778198242,245.18137999,55.18751655
PS1SN,18.8129997,17.625,16.9701996,16.659900699999998,18.851600646972656,17.670400619506836,16.992399215698242,16.68280029296875,245.16446013,55.16270428
PS1SN,18.8006992,18.4741001,18.3598995,18.3348999,18.81329917907715,18.508100509643555,18.38129997253418,18.35409927368164,245.31135613,55.33506586
PS1SN,18.0997009,17.6348,17.4536991,17.3887005,18.11400032043457,17.66670036315918,17.472700119018555,17.409400939941406,244.87997071,55.51021438
PS1SN,18.1860008,17.3320999,17.0056,16.863500600000002,18.207599639892578,17.37220001220703,17.031200408935547,16.88990020751953,245.01797911,55.35930831
PS1SN,17.961799600000003,17.271400500000002,17.024200399999998,16.9279003,17.97570037841797,17.30120086669922,17.05139923095703,16.951200485229492,245.09328518,55.43454218
PS1SN,17.5688,17.229600899999998,17.1284008,17.1159,17.587400436401367,17.257099151611328,17.155000686645508,17.13990020751953,245.05662237,55.44993514
PS1SN,18.8581009,17.8439007,17.3840008,17.1695995,18.868999481201172,17.877700805664062,17.389799118041992,17.190399169921875,245.04935857,55.49775369
PS1SN,17.8446999,17.4957008,17.3768005,17.3596001,17.86639976501465,17.525400161743164,17.399999618530273,17.37689971923828,245.02112988,55.39901643
PS1SN,18.542600600000004,17.444700199999996,16.9125996,16.660499599999998,18.562999725341797,17.478900909423828,16.9325008392334,16.67340087890625,245.06441339,55.47560564
PS1SN,18.7068996,18.0529995,17.8125,17.7161999,18.728099822998047,18.087400436401367,17.8356990814209,17.728700637817383,245.03995889,55.42966141
PS1SN,18.7868996,18.2388,18.0393009,17.968500100000004,18.797100067138672,18.275400161743164,18.062400817871094,17.985300064086914,244.96930881,55.31767079
PS1SN,18.734100299999998,18.1858997,17.9778004,17.9011002,18.739999771118164,18.215700149536133,17.99410057067871,17.917600631713867,244.96760078,55.33599265
PS1SN,18.6706009,18.264200199999998,18.1499996,18.1305008,18.683900833129883,18.317100524902344,18.16670036315918,18.147499084472656,245.14582582,55.47337188
PS1SN,18.7124004,18.4543991,18.3831005,18.3887005,18.718299865722656,18.494600296020508,18.403099060058594,18.41349983215332,245.00836185,55.35993867
PS1SN,17.9060993,17.4181004,17.2467003,17.1998997,17.92180061340332,17.442100524902344,17.256999969482422,17.209400177001953,245.03044915,55.55501867
PS1SN,17.7390003,17.4452991,17.354999499999998,17.350599300000003,17.756900787353516,17.48419952392578,17.367799758911133,17.362899780273438,245.04977247,55.58193281
PS1SN,18.4640007,18.0326004,17.8845005,17.8358994,18.48780059814453,18.054399490356445,17.884599685668945,17.855100631713867,245.16838575,55.62178494
PS1SN,17.601699800000002,17.215700100000003,17.1063995,17.0844994,17.620899200439453,17.25200080871582,17.123699188232422,17.086299896240234,245.26567177,55.56838585
PS1SN,18.6728992,18.0449009,17.8146992,17.709100699999997,18.652799606323242,18.064800262451172,17.819799423217773,17.733299255371094,245.17265296,55.61670472
PS1SN,18.5569992,17.794000600000004,17.517799399999998,17.3976002,18.581600189208984,17.839599609375,17.538700103759766,17.412500381469727,244.92623224,55.69015628
PS1SN,18.659400899999998,17.9013004,17.6231995,17.4990997,18.693700790405273,17.93600082397461,17.64900016784668,17.49489974975586,244.92466817,55.68192385
PS1SN,18.9330997,18.5900002,18.468000399999998,18.4405003,18.953100204467773,18.62420082092285,18.48110008239746,18.45359992980957,244.86419381,55.5349202
PS1SN,18.5613003,17.5147991,17.076499899999998,16.8824005,18.59830093383789,17.551700592041016,17.098400115966797,16.900699615478516,244.94789215,55.58316189
PS1SN,18.613599800000003,17.5709,17.1319008,16.9298992,18.624799728393555,17.608800888061523,17.153799057006836,16.940099716186523,244.91593665,55.57813665
PS1SN,18.239999800000003,17.4372997,17.1145,16.9652996,18.25119972229004,17.47760009765625,17.141199111938477,16.98509979248047,244.95501543,55.57848724
PS1SN,17.4491997,17.0123997,16.8813,16.847000100000002,17.465599060058594,17.04330062866211,16.89620018005371,16.845600128173828,245.08542636,55.73617313
PS1SN,17.5646,17.173000299999998,17.0592003,17.047500600000003,17.57349967956543,17.200700759887695,17.076799392700195,17.059799194335938,245.0011784,55.7686102
PS1SN,17.743200299999998,17.096900899999998,16.835500699999997,16.7287006,17.768299102783203,17.13520050048828,16.852100372314453,16.7362003326416,244.98527049,55.772087
PS1SN,17.6905003,17.3490009,17.2418003,17.2148991,17.699499130249023,17.39069938659668,17.25349998474121,17.22100067138672,245.03052445,55.66701581
PS1SN,18.1245003,17.427,17.1476002,17.018499399999996,18.154399871826172,17.459199905395508,17.15850067138672,17.038400650024414,245.00999477,55.61389915
PS1SN,17.9712009,17.538200399999997,17.4087009,17.3796997,17.999500274658203,17.578899383544922,17.428199768066406,17.395700454711914,244.88273968,55.76173999
PS1SN,18.9326992,17.8799,17.4258995,17.224599800000004,18.959299087524414,17.915199279785156,17.443199157714844,17.228599548339844,245.1186497,55.76086882
PS1SN,18.6837006,17.8169003,17.520200699999997,17.3948002,18.69729995727539,17.86090087890625,17.525999069213867,17.402299880981445,245.16455321,55.67292842
PS1SN,18.266700699999998,17.8831005,17.764999399999997,17.745500600000003,18.29560089111328,17.920400619506836,17.78230094909668,17.7450008392334,245.00032258,55.71851197
PS1SN,18.3110008,17.960199399999997,17.8668995,17.8497009,18.33919906616211,18.003000259399414,17.885299682617188,17.856000900268555,244.99757711,55.67079941
PS1SN,18.724199300000002,18.247100800000002,18.065599399999996,18.0021992,18.743200302124023,18.286800384521484,18.08099937438965,18.005599975585938,245.01792424,55.70980942
PS1SN,18.4965992,18.149000199999996,18.0592003,18.0578003,18.50160026550293,18.191200256347656,18.079700469970703,18.048200607299805,245.03020356,55.69706427
PS1SN,18.9554005,17.7390003,16.857200600000002,16.451799400000002,18.990999221801758,17.78059959411621,16.8700008392334,16.464799880981445,244.92373791,55.70609879
PS1SN,17.572399100000002,17.1411991,17.0132008,16.985500299999998,17.592300415039062,17.174299240112305,17.035499572753906,16.987499237060547,245.08750601,55.76120417
PS1SN,18.8834991,18.1882992,17.9507999,17.8595009,18.90169906616211,18.2367000579834,17.963600158691406,17.881399154663086,244.86198275,55.76982698
PS1SN,18.630899399999997,17.8227997,17.516099899999997,17.411699300000002,18.673099517822266,17.853500366210938,17.534799575805664,17.416500091552734,245.4916754,55.29090434
PS1SN,18.968500100000004,18.0646992,17.6161003,17.3882008,18.914600372314453,18.029300689697266,17.656099319458008,17.383699417114258,245.51578722,55.25080224
PS1SN,17.909900699999998,17.330499600000003,17.083999600000002,16.9930992,17.948999404907227,17.36440086364746,17.10059928894043,16.983800888061523,245.43843096,55.36979795
PS1SN,17.7474995,17.388599399999997,17.274099300000003,17.267499899999997,17.776100158691406,17.422100067138672,17.303199768066406,17.27910041809082,245.43922522,55.33407304
PS1SN,18.5042,17.4897995,17.091999100000002,16.9246006,18.538700103759766,17.526100158691406,17.100299835205078,16.9197998046875,245.33977383,55.56366788
PS1SN,17.862800600000003,17.4337997,17.2966995,17.2618008,17.884899139404297,17.467100143432617,17.311899185180664,17.2716007232666,245.31638678,55.57276823
PS1SN,18.2541008,17.8377991,17.705600699999998,17.6800003,18.27039909362793,17.880699157714844,17.72410011291504,17.680700302124023,245.33447931,55.55000567
PS1SN,18.6644001,18.2422009,18.083900500000002,18.0597992,18.690900802612305,18.263700485229492,18.109500885009766,18.05419921875,245.23608641,55.68413853
PS1SN,17.606000899999998,17.0273991,16.8381004,16.779199600000002,17.648099899291992,17.051799774169922,16.855899810791016,16.79450035095215,245.12562498,55.77385941
PS1SN,18.518100699999998,17.544399300000002,17.1728992,16.987300899999997,18.54450035095215,17.570600509643555,17.190200805664062,17.007600784301758,335.14444349,1.04059665
PS1SN,17.5615997,17.161699300000002,17.030799899999998,16.979600899999998,17.57080078125,17.190500259399414,17.04840087890625,17.00149917602539,335.15787278,1.04373129
PS1SN,17.916000399999998,17.598800699999998,17.4850998,17.4396992,17.933700561523438,17.631999969482422,17.506000518798828,17.47089958190918,335.14627091,1.05076289
PS1SN,18.2404003,17.757200199999996,17.5876007,17.5153999,18.244400024414062,17.79450035095215,17.61549949645996,17.536800384521484,335.19028783,1.02473682
PS1SN,18.1198006,17.576099399999997,17.3735008,17.277999899999998,18.13640022277832,17.608299255371094,17.389999389648438,17.314699172973633,335.21167876,1.11111198
PS1SN,18.8868008,18.4983997,18.337999300000003,18.262699100000003,18.904300689697266,18.53059959411621,18.367700576782227,18.286699295043945,335.1678929,1.089393
PS1SN,18.8551998,17.6884003,17.158399600000003,16.895000500000002,18.873199462890625,17.716999053955078,17.172800064086914,16.92609977722168,335.28356109,1.10833094
PS1SN,17.7616997,17.173500100000002,16.9342003,16.8127003,17.776100158691406,17.207300186157227,16.95439910888672,16.84429931640625,335.23348575,1.09876702
PS1SN,17.847000100000002,17.363500600000002,17.1606007,17.0652008,17.87470054626465,17.391300201416016,17.18090057373047,17.105300903320312,335.1459009,0.75807984
