survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SNLS-g_AV,SNLS-r_AV,SNLS-i_AV,SNLS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
SNLS,18.5434,18.1912,18.077,18.0512,18.559,18.2137,18.0787,18.061,150.442,2.17644,0.0508796,0.0359144,0.0262987,0.0205405,0.0516675,0.0365744,0.027039,0.0213542
SNLS,17.6663,17.221,17.0831,17.0415,17.7334,17.2713,17.0989,17.0684,149.906,2.17839,0.062716,0.0442693,0.0324166,0.0253189,0.0636871,0.0450828,0.0333292,0.0263219
SNLS,17.4969,17.0572,16.8992,16.8434,17.5031,17.0629,16.9147,16.8831,149.929,2.17847,0.0618777,0.0436776,0.0319834,0.0249805,0.0628358,0.0444802,0.0328837,0.0259701
SNLS,17.6906,17.4664,17.3984,17.3974,17.6916,17.4716,17.4046,17.4075,149.982,2.18069,0.060118,0.0424355,0.0310738,0.02427,0.0610489,0.0432153,0.0319485,0.0252315
SNLS,18.2225,17.675,17.4493,17.3543,18.2534,17.7034,17.4691,17.3879,150.115,2.18283,0.0555892,0.0392388,0.028733,0.0224418,0.05645,0.0399598,0.0295418,0.0233308
SNLS,17.202,16.8657,16.7556,16.7304,17.2168,16.8859,16.7677,16.7526,149.811,2.18503,0.0624042,0.0440493,0.0322555,0.025193,0.0633705,0.0448587,0.0331635,0.0261911
SNLS,17.665,17.4222,17.3523,17.3456,17.6594,17.432,17.3466,17.3587,149.7,2.18535,0.0593533,0.0418957,0.0306785,0.0239613,0.0602723,0.0426656,0.0315421,0.0249106
SNLS,17.3975,16.7736,16.5156,16.404,17.4217,16.7952,16.5436,16.4367,150.434,2.19047,0.0502632,0.0354793,0.02598,0.0202916,0.0510415,0.0361312,0.0267114,0.0210955
SNLS,17.5128,17.0195,16.8472,16.7925,17.5223,17.0513,16.8666,16.8142,150.308,2.19388,0.0483078,0.034099,0.0249693,0.0195022,0.0490558,0.0347256,0.0256722,0.0202748
SNLS,17.5495,17.051,16.8954,16.8404,17.5682,17.0694,16.9098,16.8726,150.016,2.19939,0.0596379,0.0420966,0.0308257,0.0240762,0.0605613,0.0428702,0.0316934,0.02503
SNLS,18.3651,17.7881,17.5737,17.4903,18.3809,17.8172,17.5847,17.5083,150.497,2.19871,0.0503828,0.0355637,0.0260419,0.0203399,0.0511629,0.0362172,0.0267749,0.0211457
SNLS,17.3753,16.729,16.5085,16.4155,17.3932,16.7526,16.526,16.4434,150.543,2.20173,0.0509138,0.0359385,0.0263163,0.0205543,0.0517022,0.0365989,0.0270572,0.0213685
SNLS,18.9841,18.6672,18.5725,18.5649,18.9723,18.6742,18.5954,18.5764,150.099,2.2004,0.0572185,0.0403888,0.0295751,0.0230995,0.0581045,0.041131,0.0304077,0.0240146
SNLS,17.7153,17.3706,17.2605,17.2386,17.7234,17.3937,17.2691,17.2447,149.919,2.20373,0.0617467,0.0435852,0.0319157,0.0249276,0.0627028,0.0443861,0.0328141,0.0259151
SNLS,17.4167,16.7734,16.5442,16.4493,17.4407,16.8085,16.5661,16.4812,149.802,2.20606,0.0611348,0.0431532,0.0315993,0.0246805,0.0620814,0.0439462,0.0324889,0.0256583
SNLS,18.2303,17.7576,17.5671,17.4939,18.2352,17.7649,17.592,17.5051,150.449,2.21176,0.0498642,0.0351976,0.0257738,0.0201305,0.0506363,0.0358444,0.0264993,0.020928
SNLS,17.4812,17.1681,17.0652,17.0417,17.4689,17.1711,17.0667,17.0517,150.518,2.21401,0.0501554,0.0354032,0.0259243,0.0202481,0.050932,0.0360538,0.0266541,0.0210502
SNLS,17.3131,16.7661,16.5784,16.5032,17.3107,16.7824,16.59,16.5359,150.009,2.23265,0.0601481,0.0424567,0.0310894,0.0242822,0.0610794,0.0432369,0.0319645,0.0252442
SNLS,18.0081,17.6642,17.5595,17.5378,18.0148,17.6787,17.5722,17.5491,149.769,2.23257,0.0604073,0.0426397,0.0312233,0.0243868,0.0613426,0.0434233,0.0321023,0.0253529
SNLS,17.4447,16.8347,16.6198,16.5342,17.458,16.8608,16.6381,16.5559,150.15,2.23618,0.0531535,0.0375195,0.027474,0.0214585,0.0539766,0.038209,0.0282474,0.0223085
SNLS,17.1793,16.7968,16.6679,16.6351,17.1799,16.8116,16.6845,16.639,150.509,2.23609,0.0494373,0.0348963,0.0255532,0.0199582,0.0502028,0.0355376,0.0262725,0.0207488
SNLS,17.3207,17.0859,17.0089,17.0032,17.3238,17.094,17.0189,17.0125,150.478,2.24007,0.0497117,0.03509,0.025695,0.020069,0.0504814,0.0357348,0.0264183,0.020864
SNLS,17.5909,17.2455,17.1134,17.0844,17.5993,17.2723,17.1268,17.1012,150.234,2.24346,0.0509154,0.0359397,0.0263172,0.0205549,0.0517038,0.0366001,0.027058,0.0213692
SNLS,17.8506,17.4479,17.3294,17.2968,17.8635,17.4714,17.3375,17.3254,149.809,2.2478,0.0602542,0.0425316,0.0311442,0.024325,0.0611871,0.0433132,0.0320209,0.0252887
SNLS,18.7895,18.0927,17.7998,17.6656,18.8147,18.1237,17.8334,17.6955,149.802,2.24857,0.0601842,0.0424822,0.031108,0.0242968,0.0611161,0.0432629,0.0319837,0.0252593
SNLS,18.5003,18.0484,17.882,17.8205,18.4981,18.0581,17.8755,17.8369,150.595,2.25298,0.0524138,0.0369973,0.0270916,0.0211598,0.0532253,0.0376772,0.0278543,0.0219981
SNLS,18.1103,17.4317,17.1704,17.0597,18.142,17.4637,17.1999,17.0882,149.982,2.25955,0.0600565,0.042392,0.031042,0.0242452,0.0609864,0.043171,0.0319158,0.0252057
SNLS,18.462,17.7689,17.5097,17.3892,18.4858,17.7897,17.5402,17.4235,150.526,2.25931,0.0492764,0.0347827,0.02547,0.0198932,0.0500394,0.0354219,0.026187,0.0206813
SNLS,18.8175,18.1328,17.8608,17.7413,18.8073,18.1584,17.9013,17.7531,149.731,2.25992,0.06142,0.0433546,0.0317468,0.0247957,0.0623711,0.0441513,0.0326405,0.025778
SNLS,17.5862,16.9058,16.6001,16.463,17.6148,16.9379,16.6366,16.4976,150.402,2.26947,0.0523255,0.036935,0.027046,0.0211242,0.0531357,0.0376137,0.0278074,0.021961
SNLS,18.6714,17.9906,17.7261,17.6145,18.6949,18.015,17.7551,17.6518,149.96,2.26824,0.0600374,0.0423786,0.0310321,0.0242375,0.060967,0.0431574,0.0319057,0.0251977
SNLS,18.5473,18.1995,18.0861,18.057,18.5551,18.2362,18.0886,18.0674,150.497,2.26656,0.0495556,0.0349798,0.0256143,0.0200059,0.0503229,0.0356226,0.0263354,0.0207985
SNLS,18.0428,17.7442,17.6397,17.6269,18.0574,17.7659,17.6505,17.6246,150.336,2.26905,0.0504308,0.0355976,0.0260667,0.0203593,0.0512117,0.0362517,0.0268005,0.0211658
SNLS,18.4702,18.2362,18.1618,18.1541,18.4861,18.2433,18.1753,18.1751,149.665,2.27554,0.0607583,0.0428874,0.0314048,0.0245285,0.0616991,0.0436756,0.0322888,0.0255003
SNLS,17.982,17.4973,17.3337,17.2873,17.9889,17.5198,17.3432,17.3159,150.178,2.2778,0.0514188,0.036295,0.0265774,0.0207581,0.052215,0.036962,0.0273255,0.0215805
SNLS,17.6666,17.0086,16.7157,16.5726,17.6898,17.0292,16.7369,16.606,150.475,2.27907,0.0506542,0.0357552,0.0261821,0.0204494,0.0514385,0.0364123,0.0269192,0.0212596
SNLS,17.5475,16.8542,16.6185,16.5155,17.5734,16.8873,16.6287,16.539,149.782,2.28883,0.0610301,0.0430793,0.0315452,0.0246383,0.0619751,0.0438709,0.0324332,0.0256143
SNLS,18.4348,18.1994,18.13,18.1242,18.4375,18.2177,18.136,18.1159,149.914,2.28746,0.060614,0.0427856,0.0313302,0.0244703,0.0615525,0.0435718,0.0322121,0.0254397
SNLS,17.6271,16.8888,16.6016,16.481,17.6322,16.9143,16.6273,16.5164,150.34,2.29271,0.0515933,0.0364182,0.0266676,0.0208286,0.0523922,0.0370874,0.0274183,0.0216537
SNLS,17.9818,17.6725,17.5747,17.5542,17.9757,17.6834,17.5816,17.581,149.869,2.29224,0.0609363,0.0430131,0.0314968,0.0246004,0.0618798,0.0438035,0.0323834,0.025575
SNLS,17.6143,16.9237,16.6207,16.4737,17.6346,16.9533,16.649,16.5061,150.01,2.29547,0.0589608,0.0416186,0.0304757,0.0238029,0.0598737,0.0423834,0.0313335,0.0247458
SNLS,17.7018,17.3341,17.2067,17.1772,17.6982,17.3377,17.2244,17.1821,150.412,2.29507,0.0541657,0.0382339,0.0279972,0.0218671,0.0550044,0.0389365,0.0287853,0.0227333
SNLS,18.0071,17.7266,17.6378,17.6318,18.0067,17.764,17.6567,17.6456,149.709,2.29517,0.0627993,0.0443281,0.0324597,0.0253525,0.0637716,0.0451427,0.0333734,0.0263569
SNLS,17.0436,16.6674,16.5434,16.5208,17.0498,16.6888,16.5663,16.5376,150.2,2.30472,0.0521483,0.0368099,0.0269544,0.0210526,0.0529558,0.0374864,0.0277132,0.0218867
SNLS,17.3904,17.0604,16.951,16.928,17.3838,17.0728,16.9495,16.9368,150.594,2.32543,0.0537221,0.0379208,0.0277679,0.021688,0.0545539,0.0386176,0.0285496,0.0225472
SNLS,18.8701,18.6147,18.535,18.5131,18.8638,18.6271,18.5607,18.5887,150.437,2.32449,0.0540463,0.0381497,0.0279355,0.0218189,0.0548832,0.0388507,0.0287219,0.0226833
SNLS,17.7127,17.3514,17.2293,17.2004,17.7166,17.3747,17.244,17.2226,149.635,2.3525,0.0613771,0.0433242,0.0317246,0.0247784,0.0623275,0.0441204,0.0326177,0.02576
SNLS,18.5614,18.0877,17.9123,17.8626,18.5847,18.1248,17.9332,17.8823,149.712,2.35639,0.0650185,0.0458946,0.0336068,0.0262484,0.0660252,0.046738,0.0345528,0.0272883
SNLS,17.524,16.988,16.7792,16.687,17.5414,17.0221,16.7891,16.7092,149.809,2.37745,0.0610501,0.0430934,0.0315556,0.0246463,0.0619954,0.0438853,0.0324439,0.0256227
SNLS,17.8357,17.5684,17.4847,17.4652,17.8485,17.5916,17.4877,17.4882,149.875,2.37971,0.0585379,0.0413201,0.0302571,0.0236321,0.0594443,0.0420794,0.0311088,0.0245683
SNLS,17.5311,16.9566,16.7387,16.641,17.5469,16.9859,16.7484,16.6618,150.601,2.38158,0.0555189,0.0391891,0.0286966,0.0224134,0.0563786,0.0399093,0.0295045,0.0233013
SNLS,18.8223,18.4825,18.3779,18.3592,18.8217,18.4955,18.3844,18.3653,150.147,2.38327,0.0507361,0.0358131,0.0262245,0.0204825,0.0515217,0.0364712,0.0269627,0.0212939
SNLS,17.7165,17.2288,17.0392,16.9692,17.7289,17.2434,17.0609,16.9946,149.696,2.38557,0.0643966,0.0454556,0.0332853,0.0259973,0.0653937,0.0462909,0.0342223,0.0270272
SNLS,18.7249,18.4436,18.3538,18.3396,18.7266,18.4408,18.3582,18.353,149.987,2.38559,0.0546449,0.0385722,0.0282449,0.0220605,0.055491,0.039281,0.02904,0.0229345
SNLS,17.9358,17.4385,17.2566,17.1829,17.9243,17.4505,17.2608,17.22,150.47,2.3859,0.0556164,0.0392579,0.028747,0.0224527,0.0564776,0.0399794,0.0295562,0.0233422
SNLS,17.8409,17.3348,17.1736,17.1175,17.8528,17.36,17.1915,17.1466,150.065,2.38875,0.0536074,0.0378398,0.0277086,0.0216417,0.0544374,0.0385352,0.0284886,0.022499
SNLS,18.209,17.6815,17.495,17.4235,18.2189,17.7032,17.5083,17.4566,149.995,2.3962,0.0541871,0.038249,0.0280082,0.0218757,0.0550261,0.0389519,0.0287967,0.0227423
SNLS,17.7683,17.2753,17.0761,16.9932,17.7878,17.2968,17.0891,17.0308,150.131,2.40283,0.0516582,0.036464,0.0267011,0.0208548,0.0524581,0.0371341,0.0274528,0.021681
SNLS,18.2135,17.9339,17.8115,17.8104,18.2214,17.9459,17.8503,17.8165,149.623,2.403,0.0625218,0.0441323,0.0323163,0.0252405,0.0634899,0.0449433,0.033226,0.0262404
SNLS,17.208,16.9732,16.9118,16.9188,17.2067,16.9816,16.9215,16.9353,150.294,2.40704,0.0572742,0.0404281,0.0296039,0.023122,0.058161,0.041171,0.0304372,0.024038
SNLS,18.7306,18.1336,17.8874,17.7759,18.6724,18.1303,17.9095,17.8014,150.097,2.40603,0.0525934,0.0371241,0.0271845,0.0212323,0.0534077,0.0378063,0.0279497,0.0220735
SNLS,17.5162,16.9525,16.741,16.6495,17.5316,16.983,16.7595,16.683,149.843,2.40919,0.0591959,0.0417846,0.0305972,0.0238978,0.0601125,0.0425524,0.0314585,0.0248445
SNLS,17.1664,16.9449,16.88,16.8777,17.1848,16.9607,16.8893,16.8843,149.657,2.41175,0.0628234,0.0443452,0.0324722,0.0253623,0.0637962,0.0451601,0.0333863,0.026367
SNLS,17.2644,16.816,16.6603,16.6163,17.2823,16.8526,16.6887,16.6376,149.681,2.41623,0.0636143,0.0449034,0.032881,0.0256815,0.0645993,0.0457286,0.0338066,0.0266989
SNLS,18.2571,17.7683,17.5968,17.5349,18.2644,17.7896,17.6151,17.5682,150.145,2.41377,0.0516077,0.0364283,0.026675,0.0208344,0.0524068,0.0370978,0.0274259,0.0216598
SNLS,18.1286,17.632,17.4215,17.3291,18.1668,17.6659,17.4372,17.3489,150.579,2.42485,0.0557196,0.0393308,0.0288004,0.0224944,0.0565824,0.0400536,0.0296111,0.0233855
SNLS,18.0435,17.5961,17.4477,17.3965,18.05,17.6153,17.4519,17.426,149.943,2.4309,0.0548441,0.0387128,0.0283478,0.0221409,0.0556933,0.0394242,0.0291458,0.0230181
SNLS,18.8297,18.3225,18.1161,18.0341,18.8673,18.3512,18.1588,18.053,150.17,2.439,0.0536487,0.037869,0.02773,0.0216584,0.0544794,0.0385649,0.0285106,0.0225164
SNLS,17.9946,17.3513,17.0938,16.9805,18.015,17.3819,17.1183,17.0144,150.301,2.44721,0.0600345,0.0423766,0.0310307,0.0242364,0.0609641,0.0431553,0.0319042,0.0251965
SNLS,18.3789,17.6857,17.4271,17.3093,18.4087,17.715,17.4447,17.3586,149.633,2.44598,0.0630756,0.0445232,0.0326025,0.0254641,0.0640523,0.0453414,0.0335203,0.0264728
SNLS,18.8556,18.1624,17.8995,17.7877,18.854,18.2031,17.9249,17.8136,150.28,2.4474,0.0591624,0.041761,0.0305799,0.0238843,0.0600785,0.0425284,0.0314407,0.0248305
SNLS,18.8817,18.2862,18.0193,17.8972,18.8795,18.3023,18.0398,17.9413,150.532,2.4496,0.0557839,0.0393762,0.0288336,0.0225204,0.0566477,0.0400998,0.0296453,0.0234125
SNLS,18.7264,18.2463,18.0511,17.9693,18.7389,18.2776,18.0668,18.0136,150.083,2.45073,0.0533978,0.0376919,0.0276003,0.0215571,0.0542246,0.0383845,0.0283772,0.0224111
SNLS,17.3071,16.9265,16.8,16.7656,17.3124,16.945,16.8028,16.7919,150.359,2.47413,0.061552,0.0434477,0.031815,0.024849,0.0625051,0.0442461,0.0327106,0.0258334
SNLS,18.237,17.7394,17.542,17.4581,18.2443,17.7624,17.5614,17.475,150.498,2.47279,0.0563547,0.0397791,0.0291286,0.0227508,0.0572273,0.0405101,0.0299486,0.0236521
SNLS,18.814,18.3432,18.1686,18.0857,18.8025,18.3596,18.1711,18.1383,149.646,2.47464,0.0625226,0.0441328,0.0323167,0.0252408,0.0634907,0.0449438,0.0332264,0.0262407
SNLS,17.3327,16.8274,16.6446,16.5607,17.3531,16.8519,16.6622,16.6016,149.711,2.48173,0.0600739,0.0424044,0.031051,0.0242523,0.0610041,0.0431836,0.0319251,0.025213
SNLS,18.8976,18.6442,18.5748,18.5618,18.9079,18.6721,18.549,18.5761,150.008,2.48281,0.0528205,0.0372844,0.0273019,0.021324,0.0536384,0.0379696,0.0280704,0.0221688
SNLS,17.2944,16.7673,16.5761,16.4862,17.3188,16.7867,16.5901,16.5137,149.635,2.48513,0.0623441,0.0440068,0.0322244,0.0251688,0.0633095,0.0448155,0.0331316,0.0261658
SNLS,18.3243,17.9347,17.8146,17.7714,18.3012,17.9574,17.8253,17.8067,149.943,2.51409,0.0551631,0.038938,0.0285127,0.0222697,0.0560173,0.0396535,0.0293154,0.023152
SNLS,17.302,16.8705,16.7161,16.6632,17.3101,16.891,16.7344,16.6915,150.302,2.52122,0.0645652,0.0455746,0.0333725,0.0260654,0.0655649,0.0464121,0.0343119,0.027098
SNLS,17.8997,17.6974,17.6562,17.6245,17.9805,17.6251,17.648,17.5963,149.686,2.52167,0.0588035,0.0415076,0.0303944,0.0237394,0.059714,0.0422704,0.03125,0.0246798
SNLS,18.7116,18.3251,18.1967,18.1456,18.72,18.3473,18.2016,18.1648,149.941,2.52153,0.0554892,0.0391682,0.0286813,0.0224014,0.0563484,0.039888,0.0294887,0.0232888
SNLS,17.7652,17.4611,17.2995,17.3336,17.7585,17.467,17.3681,17.3484,150.166,2.52443,0.0549047,0.0387556,0.0283791,0.0221654,0.0557548,0.0394677,0.029178,0.0230435
SNLS,18.3041,17.8456,17.6682,17.5894,18.2905,17.8398,17.6651,17.6165,150.023,2.53167,0.0534322,0.0377162,0.027618,0.0215709,0.0542595,0.0384092,0.0283955,0.0224255
SNLS,18.0905,17.7967,17.7308,17.7432,18.0963,17.7945,17.6997,17.7135,149.671,2.53341,0.0592813,0.0418449,0.0306413,0.0239323,0.0601992,0.0426138,0.0315039,0.0248804
SNLS,18.9395,18.3391,18.0917,17.9808,18.952,18.3664,18.1047,17.9855,150.365,2.53314,0.0639665,0.045152,0.033063,0.0258237,0.0649569,0.0459817,0.0339937,0.0268467
SNLS,17.4611,16.8893,16.6562,16.5456,17.4767,16.9174,16.6785,16.5794,149.989,2.53947,0.0538716,0.0380263,0.0278452,0.0217483,0.0547057,0.0387251,0.028629,0.0226099
SNLS,18.7392,18.3382,18.2002,18.1526,18.7413,18.3727,18.2083,18.1751,150.499,2.5465,0.0573828,0.0405048,0.02966,0.0231658,0.0582713,0.0412491,0.030495,0.0240836
SNLS,17.1675,16.6628,16.4998,16.4345,17.1834,16.6904,16.5113,16.4605,149.964,2.54972,0.0550303,0.0388442,0.0284441,0.0222161,0.0558824,0.0395581,0.0292448,0.0230962
SNLS,17.3799,16.9328,16.7633,16.6878,17.3877,16.9595,16.7784,16.7086,149.854,2.57363,0.057974,0.0409221,0.0299656,0.0234045,0.0588717,0.0416741,0.0308092,0.0243317
SNLS,17.8369,17.1205,16.8627,16.7463,17.7872,17.1461,16.8835,16.7937,150.497,2.57501,0.0578001,0.0407993,0.0298757,0.0233343,0.058695,0.0415491,0.0307167,0.0242587
SNLS,18.1953,17.8481,17.7232,17.6688,18.2098,17.8737,17.7325,17.6877,149.745,2.57974,0.0548488,0.0387161,0.0283502,0.0221428,0.055698,0.0394276,0.0291483,0.02302
SNLS,17.3662,16.93,16.7801,16.7178,17.3797,16.9505,16.7908,16.7488,149.899,2.5886,0.0585817,0.0413511,0.0302797,0.0236498,0.0594888,0.042111,0.0311321,0.0245868
SNLS,18.0276,17.7588,17.6685,17.6456,18.0321,17.7693,17.6697,17.6804,150.559,2.59363,0.0549672,0.0387997,0.0284115,0.0221907,0.0558183,0.0395127,0.0292113,0.0230698
SNLS,17.3851,16.9812,16.8561,16.8106,17.3956,17.0008,16.864,16.8188,150.015,2.60968,0.0565434,0.0399123,0.0292261,0.0228269,0.0574189,0.0406457,0.0300489,0.0237313
SNLS,17.7017,16.975,16.7161,16.5859,17.7072,16.9956,16.7337,16.6088,149.676,2.61646,0.059267,0.0418348,0.0306339,0.0239265,0.0601847,0.0426035,0.0314963,0.0248743
SNLS,17.2329,16.7859,16.6434,16.5848,17.2466,16.802,16.649,16.6073,149.71,2.61706,0.0576765,0.0407121,0.0298118,0.0232844,0.0585695,0.0414602,0.030651,0.0242068
SNLS,18.5473,18.2969,18.2164,18.2028,18.5608,18.3279,18.2338,18.2288,150.534,2.62723,0.0563019,0.0397418,0.0291014,0.0227295,0.0571737,0.0404721,0.0299206,0.0236299
SNLS,17.2085,16.8643,16.7585,16.7387,17.2121,16.872,16.7693,16.7614,150.155,2.63332,0.0544421,0.038429,0.0281401,0.0219787,0.0552851,0.0391352,0.0289322,0.0228494
SNLS,17.2073,16.8171,16.6844,16.6467,17.2068,16.8363,16.6965,16.6784,150.46,2.6422,0.0621725,0.0438857,0.0321358,0.0250995,0.0631352,0.0446922,0.0330404,0.0260938
SNLS,18.0357,17.5289,17.3632,17.2893,18.0401,17.5477,17.3647,17.3174,149.847,2.64108,0.0569554,0.0402031,0.0294391,0.0229933,0.0578373,0.0409419,0.0302678,0.0239042
SNLS,18.2933,17.9071,17.7774,17.726,18.2779,17.9265,17.7695,17.7495,149.882,2.64155,0.058684,0.0414232,0.0303326,0.0236911,0.0595926,0.0421844,0.0311864,0.0246297
SNLS,17.5211,16.8772,16.6458,16.5454,17.5416,16.9094,16.6696,16.5825,150.432,2.64385,0.0624158,0.0440574,0.0322615,0.0251977,0.0633822,0.044867,0.0331697,0.0261959
SNLS,18.4983,17.8615,17.6017,17.4804,18.5078,17.8895,17.6111,17.512,150.402,2.64606,0.0614352,0.0433653,0.0317547,0.0248018,0.0623865,0.0441622,0.0326485,0.0257844
SNLS,17.5346,16.8412,16.5881,16.4762,17.5587,16.8705,16.6066,16.5106,150.417,2.64946,0.0619813,0.0437507,0.0320369,0.0250223,0.062941,0.0445547,0.0329387,0.0260135
SNLS,17.9484,17.6699,17.5881,17.5637,17.9363,17.6857,17.5902,17.5907,149.852,2.65328,0.057301,0.040447,0.0296177,0.0231328,0.0581882,0.0411903,0.0304515,0.0240492
SNLS,18.5684,18.2547,18.1471,18.1019,18.5468,18.2542,18.1536,18.1027,149.906,2.65316,0.05982,0.0422252,0.0309198,0.0241498,0.0607463,0.0430011,0.0317902,0.0251065
SNLS,18.1644,17.538,17.3024,17.1977,18.145,17.5565,17.3235,17.2352,150.454,2.65421,0.0630714,0.0445202,0.0326003,0.0254624,0.064048,0.0453383,0.0335181,0.0264711
SNLS,17.9651,17.5351,17.3845,17.3308,17.9615,17.5505,17.4122,17.3518,150.139,2.6548,0.0565795,0.0399378,0.0292448,0.0228415,0.0574556,0.0406717,0.0300681,0.0237464
SNLS,18.2874,18.0228,17.9446,17.9292,18.3042,18.0445,17.9537,17.9466,149.668,2.66124,0.0604466,0.0426674,0.0312437,0.0244027,0.0613825,0.0434515,0.0321232,0.0253694
SNLS,17.366,16.8935,16.6888,16.5926,17.3848,16.9229,16.7044,16.6259,149.63,2.66452,0.0586321,0.0413867,0.0303058,0.0236702,0.05954,0.0421472,0.0311589,0.0246079
SNLS,18.5021,18.0529,17.86,17.777,18.5085,18.0679,17.8753,17.8154,150.312,2.66402,0.057919,0.0408833,0.0299372,0.0233823,0.0588158,0.0416345,0.0307799,0.0243086
SNLS,17.0314,16.6215,16.5011,16.4674,17.037,16.6418,16.5058,16.4928,149.717,2.68095,0.0613748,0.0433226,0.0317234,0.0247774,0.0623252,0.0441188,0.0326165,0.025759
SNLS,17.9781,17.3755,17.1584,17.0613,17.9839,17.3939,17.1773,17.0993,150.506,2.68165,0.0623106,0.0439831,0.0322071,0.0251552,0.0632754,0.0447914,0.0331137,0.0261517
SNLS,17.7985,17.5106,17.422,17.4048,17.7935,17.5121,17.4259,17.4242,150.566,2.68979,0.0595016,0.0420004,0.0307552,0.0240212,0.0604229,0.0427722,0.0316209,0.0249728
SNLS,17.4939,16.9309,16.718,16.616,17.5109,16.9644,16.7416,16.658,149.634,2.69442,0.0584197,0.0412367,0.030196,0.0235844,0.0593243,0.0419945,0.031046,0.0245188
SNLS,16.8193,16.3226,16.1575,16.1007,16.8254,16.3459,16.1736,16.1272,150.511,2.62195,0.0576773,0.0407127,0.0298123,0.0232847,0.0585704,0.0414608,0.0306515,0.0242072
SNLS,18.1252,17.6266,17.4466,17.3749,18.1408,17.653,17.4688,17.4169,150.443,2.68238,0.0631813,0.0445977,0.0326571,0.0255067,0.0641595,0.0454173,0.0335764,0.0265172
SNLS,16.8115,16.3553,16.1891,16.132,16.8317,16.3795,16.2108,16.1667,150.457,2.67623,0.0638027,0.0450364,0.0329784,0.0257576,0.0647906,0.045864,0.0339067,0.026778
SNLS,16.9122,16.6838,16.6111,16.5946,16.9117,16.6947,16.6216,16.608,150.072,2.70097,0.0607856,0.0429068,0.0314189,0.0245396,0.0617268,0.0436952,0.0323033,0.0255117
SNLS,17.1612,16.5246,16.2799,16.1609,17.1754,16.5525,16.306,16.1977,150.102,2.66853,0.0587,0.0414346,0.0303409,0.0236976,0.0596089,0.042196,0.031195,0.0246364
SNLS,16.7227,16.3678,16.2438,16.1969,16.7183,16.3801,16.2529,16.2154,149.999,2.6519,0.0582588,0.0411231,0.0301128,0.0235195,0.0591609,0.0418788,0.0309605,0.0244512
SNLS,16.8495,16.4821,16.3662,16.3258,16.8367,16.4954,16.3667,16.342,149.913,2.62857,0.0588707,0.041555,0.0304291,0.0237665,0.0597822,0.0423187,0.0312857,0.024708
SNLS,16.6511,16.2292,16.1053,16.056,16.6567,16.2492,16.1117,16.0774,149.746,2.56094,0.0549204,0.0387667,0.0283873,0.0221718,0.0557708,0.0394791,0.0291864,0.0230501
SNLS,16.804,16.4773,16.3643,16.3398,16.8196,16.4926,16.3742,16.3614,150.44,2.44323,0.0583118,0.0411605,0.0301402,0.0235409,0.0592147,0.0419169,0.0309887,0.0244735
SNLS,17.0144,16.6248,16.4829,16.4362,17.0275,16.6497,16.4963,16.4734,150.484,2.43386,0.0566168,0.0399641,0.0292641,0.0228566,0.0574935,0.0406985,0.0300879,0.0237621
SNLS,17.2944,16.6142,16.3111,16.1716,17.3162,16.6443,16.347,16.2163,150.414,2.25113,0.0519337,0.0366584,0.0268435,0.020966,0.0527378,0.0373321,0.0275991,0.0217966
SNLS,17.4799,17.0511,16.894,16.8461,17.4843,17.0729,16.9125,16.8715,150.331,2.22568,0.0487002,0.034376,0.0251722,0.0196606,0.0494543,0.0350077,0.0258808,0.0204395
SNLS,16.982,16.4464,16.2532,16.1875,16.9955,16.4717,16.2748,16.2093,150.171,2.33015,0.0510127,0.0360083,0.0263674,0.0205942,0.0518025,0.03667,0.0271097,0.02141
SNLS,17.1035,16.5109,16.2867,16.1976,17.1153,16.5355,16.3123,16.2295,150.146,2.28573,0.0518441,0.0365952,0.0267972,0.0209298,0.0526468,0.0372677,0.0275515,0.021759
SNLS,16.8703,16.4422,16.3055,16.2641,16.8785,16.4634,16.3196,16.281,149.746,2.21659,0.0603452,0.0425959,0.0311913,0.0243618,0.0612796,0.0433786,0.0320693,0.0253269
SNLS,16.774,16.4452,16.3347,16.3108,16.7946,16.4751,16.3574,16.3382,149.709,2.2842,0.0624403,0.0440748,0.0322742,0.0252076,0.0634072,0.0448847,0.0331827,0.0262062
SNLS,16.9938,16.5303,16.3612,16.3025,17.0039,16.5467,16.3667,16.3215,150.562,2.11383,0.0526884,0.0371912,0.0272336,0.0212707,0.0535042,0.0378746,0.0280002,0.0221133
SNLS,16.6278,16.2907,16.1867,16.1707,16.6331,16.3016,16.1842,16.1854,150.571,2.13303,0.0522106,0.0368539,0.0269866,0.0210778,0.053019,0.0375311,0.0277463,0.0219128
SNLS,16.9129,16.576,16.443,16.4061,16.9145,16.5857,16.455,16.4074,150.58,2.14303,0.0517301,0.0365147,0.0267382,0.0208838,0.052531,0.0371857,0.0274909,0.0217111
SNLS,16.8963,16.5253,16.3976,16.3657,16.9005,16.5435,16.4033,16.3851,150.599,2.1747,0.0510312,0.0360214,0.026377,0.0206016,0.0518213,0.0366833,0.0271195,0.0214178
SNLS,17.0006,16.6576,16.5372,16.5132,17.0131,16.6767,16.5481,16.5139,150.417,2.02785,0.0551908,0.0389575,0.0285271,0.0222809,0.0560454,0.0396734,0.0293301,0.0231636
