survey,D3YR-g,D3YR-r,D3YR-i,D3YR-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,D3YR-g_AV,D3YR-r_AV,D3YR-i_AV,D3YR-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
D3YR,18.0302,17.5097,17.3641,17.3034,18.0069,17.544,17.3734,17.3182,42.0081,-0.714711,0.12984,0.0864043,0.0632587,0.0481873,0.128482,0.0909501,0.0672383,0.0531018
D3YR,18.2882,17.4408,17.1816,17.0376,18.2221,17.5005,17.2141,17.085,43.2363,0.633881,0.269755,0.179514,0.131426,0.100114,0.266935,0.188958,0.139694,0.110324
D3YR,18.6387,18.017,17.8361,17.7512,18.6183,18.0526,17.8496,17.7782,40.5191,-1.39834,0.0946269,0.0629714,0.0461029,0.0351189,0.0936377,0.0662843,0.0490032,0.0387005
D3YR,18.2149,17.3941,17.1353,16.9876,18.1586,17.4593,17.1675,17.0413,43.1844,-0.841272,0.206989,0.137745,0.100846,0.0768198,0.204825,0.144992,0.107191,0.0846543
D3YR,18.7315,18.1134,17.93,17.837,18.7041,18.1757,17.9432,17.8674,43.2319,-0.801598,0.203268,0.135269,0.0990337,0.075439,0.201143,0.142385,0.105264,0.0831327
D3YR,18.5542,17.8716,17.6613,17.5642,18.521,17.929,17.7064,17.6135,41.2745,-0.774388,0.0854891,0.0568904,0.0416509,0.0317275,0.0845954,0.0598834,0.0442711,0.0349633
D3YR,17.4515,16.8139,16.5861,16.4749,17.4144,16.8605,16.6188,16.5095,41.5307,0.438393,0.0995446,0.0662439,0.0484988,0.036944,0.098504,0.0697291,0.0515498,0.0407118
D3YR,18.7863,18.3044,18.1614,18.1092,18.7593,18.341,18.1766,18.1438,41.6136,0.394346,0.104483,0.0695302,0.0509048,0.0387767,0.103391,0.0731883,0.0541072,0.0427314
D3YR,16.9948,16.4594,16.3073,16.2381,16.966,16.502,16.3219,16.264,41.919,-0.0198675,0.146945,0.0977874,0.0715926,0.0545356,0.145409,0.102932,0.0760964,0.0600975
D3YR,17.1617,16.7278,16.6144,16.5738,17.1225,16.7606,16.6317,16.5891,41.9783,-0.0438609,0.142505,0.0948329,0.0694295,0.052888,0.141016,0.0998221,0.0737973,0.0582818
D3YR,18.5407,18.2067,18.1085,18.0755,18.4869,18.2353,18.1197,18.0875,41.9759,-0.0414095,0.142669,0.0949418,0.0695093,0.0529487,0.141177,0.0999368,0.073882,0.0583487
D3YR,17.3074,16.877,16.7616,16.7186,17.2693,16.9065,16.7694,16.738,41.9815,-0.0535079,0.142429,0.0947823,0.0693925,0.0528597,0.14094,0.0997689,0.0737579,0.0582507
D3YR,17.0692,16.4059,16.2166,16.136,17.0283,16.4625,16.2489,16.1749,41.7611,-0.139957,0.121072,0.0805697,0.0589871,0.0449334,0.119806,0.0848085,0.0626979,0.049516
D3YR,17.1558,16.6778,16.5517,16.5001,17.1224,16.7117,16.5615,16.5235,41.7892,-0.0759597,0.124004,0.0825206,0.0604154,0.0460214,0.122707,0.0868621,0.0642161,0.050715
D3YR,17.3757,16.9238,16.8121,16.7702,17.3462,16.9611,16.8191,16.7872,41.7826,-0.0983615,0.123645,0.0822817,0.0602405,0.0458882,0.122352,0.0866106,0.0640301,0.0505681
D3YR,18.6046,18.2893,18.2171,18.2069,18.5577,18.3105,18.2209,18.2305,40.8922,-1.02435,0.101033,0.0672341,0.0492238,0.0374962,0.0999764,0.0707713,0.0523204,0.0413203
D3YR,18.6786,18.1829,18.0584,18.0104,18.6558,18.2195,18.0681,18.0368,41.3165,-1.10504,0.094928,0.0631717,0.0462496,0.0352306,0.0939357,0.0664952,0.0491591,0.0388237
D3YR,17.7406,17.1494,16.982,16.8957,17.6962,17.1972,16.9887,16.9257,41.0022,0.128075,0.0984496,0.0655152,0.0479653,0.0365376,0.0974204,0.068962,0.0509828,0.0402639
D3YR,17.8135,17.3342,17.2071,17.154,17.7819,17.356,17.2143,17.1886,43,0.0310191,0.220365,0.146646,0.107363,0.081784,0.218061,0.154361,0.114117,0.0901248
D3YR,17.6557,17.0071,16.8121,16.7135,17.596,17.0658,16.8339,16.7487,40.7021,-1.11253,0.100527,0.0668978,0.0489775,0.0373086,0.0994762,0.0704173,0.0520586,0.0411136
D3YR,18.3845,17.7523,17.5396,17.4225,18.3054,17.8059,17.5572,17.4691,42.6955,0.398957,0.222668,0.148179,0.108486,0.0826389,0.220341,0.155975,0.11531,0.0910669
D3YR,18.9567,18.5075,18.3666,18.3094,18.951,18.5567,18.364,18.3333,41.5433,-1.05363,0.0994553,0.0661845,0.0484553,0.0369108,0.0984156,0.0696665,0.0515036,0.0406752
D3YR,17.9474,17.5624,17.469,17.4435,17.9099,17.5959,17.4816,17.4672,41.3877,-1.06405,0.100275,0.0667302,0.0488549,0.0372152,0.0992271,0.0702409,0.0519283,0.0410106
D3YR,17.2275,16.6944,16.5213,16.4367,17.1808,16.741,16.5367,16.4681,43.1784,-0.397406,0.194322,0.129315,0.094675,0.0721187,0.192291,0.136119,0.100631,0.0794738
D3YR,18.017,17.4582,17.2738,17.1872,17.97,17.5072,17.2979,17.2268,41.8473,-0.878757,0.131389,0.0874352,0.0640135,0.0487623,0.130015,0.0920352,0.0680405,0.0537354
D3YR,17.7818,17.4841,17.4064,17.3903,17.7713,17.4884,17.4112,17.405,41.3643,-1.00626,0.0962858,0.0640753,0.0469111,0.0357345,0.0952792,0.0674463,0.0498622,0.0393789
D3YR,17.5733,17.0215,16.8788,16.8166,17.536,17.0643,16.894,16.845,41.5956,-1.02278,0.101035,0.0672355,0.0492248,0.037497,0.0999785,0.0707728,0.0523215,0.0413212
D3YR,18.1952,17.8464,17.7538,17.7196,18.1435,17.879,17.753,17.7327,42.7181,-0.0692682,0.219073,0.145786,0.106734,0.0813044,0.216782,0.153456,0.113448,0.0895963
D3YR,18.4016,17.7025,17.4686,17.3326,18.3548,17.7635,17.494,17.3712,42.7298,-0.0978043,0.214592,0.142805,0.104551,0.0796417,0.212349,0.150318,0.111128,0.087764
D3YR,16.7902,16.4438,16.3652,16.3528,16.7598,16.4739,16.3642,16.3543,42.0289,-1.18055,0.137946,0.091799,0.0672083,0.0511959,0.136504,0.0966285,0.0714363,0.0564172
D3YR,17.1111,16.7357,16.6416,16.615,17.0827,16.7582,16.6382,16.6302,42.0665,-1.28637,0.138184,0.0919571,0.0673241,0.0512841,0.136739,0.096795,0.0715593,0.0565144
D3YR,17.4449,16.983,16.8723,16.8287,17.4149,17.0186,16.8806,16.8576,41.3882,-0.075122,0.0992199,0.0660279,0.0483406,0.0368235,0.0981827,0.0695016,0.0513817,0.040579
D3YR,17.6247,17.1476,17.01,16.953,17.584,17.1725,17.0257,16.9693,42.603,0.853677,0.167681,0.111587,0.0816954,0.0622315,0.165928,0.117457,0.0868348,0.0685783
D3YR,18.7316,17.8979,17.6462,17.5267,18.6596,17.9613,17.6988,17.578,41.4306,-0.719983,0.0944164,0.0628313,0.0460003,0.0350408,0.0934294,0.0661369,0.0488942,0.0386144
D3YR,18.6881,18.3308,18.2319,18.2216,18.6314,18.3706,18.2652,18.2359,41.4277,-0.702333,0.0944327,0.0628421,0.0460083,0.0350468,0.0934455,0.0661483,0.0489026,0.0386211
D3YR,18.9972,18.6154,18.5118,18.4784,18.9535,18.6393,18.516,18.4882,41.6031,0.363899,0.102576,0.0682616,0.049976,0.0380692,0.101504,0.0718528,0.0531199,0.0419517
D3YR,17.0377,16.4803,16.3217,16.248,17.0027,16.5272,16.3431,16.2709,42.7924,0.569061,0.212929,0.141698,0.103741,0.0790244,0.210703,0.149153,0.110267,0.0870838
D3YR,17.7213,17.2798,17.1735,17.1385,17.6927,17.3065,17.1894,17.1478,41.0739,-1.05498,0.0904052,0.060162,0.0440461,0.0335521,0.0894602,0.0633271,0.046817,0.0369739
D3YR,17.9145,17.3971,17.27,17.218,17.8726,17.447,17.2763,17.2469,41.0889,-1.12498,0.0899227,0.0598409,0.043811,0.033373,0.0889827,0.0629891,0.0465671,0.0367766
D3YR,18.7527,18.1754,18.0242,17.9545,18.6617,18.2072,18.036,17.9923,41.0694,-1.09291,0.0903837,0.0601476,0.0440356,0.0335441,0.0894389,0.063312,0.0468058,0.0369651
D3YR,18.1259,17.4226,17.2382,17.1392,18.0604,17.4676,17.2634,17.1727,43.1245,0.0290378,0.213182,0.141866,0.103864,0.0791181,0.210953,0.14933,0.110398,0.0871871
D3YR,18.8403,18.5073,18.4222,18.3918,18.7921,18.5201,18.4095,18.4268,43.1661,0.0474137,0.214579,0.142796,0.104544,0.0796367,0.212336,0.150308,0.111121,0.0877585
D3YR,18.8105,18.3261,18.1675,18.0934,18.7478,18.3733,18.1916,18.1246,43.199,0.0683482,0.215224,0.143225,0.104859,0.079876,0.212974,0.15076,0.111455,0.0880223
D3YR,17.732,17.3187,17.206,17.1572,17.702,17.3579,17.2157,17.1769,43.19,0.115353,0.222944,0.148362,0.10862,0.0827411,0.220613,0.156168,0.115453,0.0911796
D3YR,18.7445,18.2555,18.1045,18.0315,18.7015,18.2769,18.1126,18.0577,43.0935,0.147806,0.223552,0.148767,0.108916,0.082967,0.221215,0.156594,0.115768,0.0914285
D3YR,18.4361,17.9846,17.8464,17.789,18.4025,17.9966,17.8483,17.7998,42.5516,0.858134,0.169616,0.112874,0.0826381,0.0629496,0.167843,0.118813,0.0878367,0.0693695
D3YR,18.2534,17.7046,17.5462,17.477,18.2115,17.7446,17.5573,17.4815,42.5375,0.934629,0.175324,0.116673,0.0854189,0.0650679,0.173491,0.122811,0.0907925,0.0717039
D3YR,18.8899,18.5512,18.4607,18.4212,18.8894,18.567,18.4594,18.4751,43.689,-0.632407,0.19917,0.132541,0.0970368,0.0739178,0.197087,0.139514,0.103141,0.0814564
D3YR,18.7599,18.2509,18.0739,17.9913,18.734,18.2772,18.0928,18.0094,43.678,-0.627326,0.199602,0.132829,0.0972476,0.0740784,0.197516,0.139817,0.103365,0.0816334
D3YR,17.4958,16.8347,16.6385,16.5306,17.4672,16.8896,16.6643,16.5724,43.6726,0.233784,0.242069,0.16109,0.117938,0.089839,0.239538,0.169565,0.125357,0.0990014
D3YR,17.4714,17.0691,16.9635,16.9254,17.4383,17.1049,16.967,16.9468,43.4943,-0.687427,0.199285,0.132618,0.0970931,0.0739607,0.197202,0.139595,0.103201,0.0815036
D3YR,18.683,17.9139,17.6485,17.5048,18.6343,17.9827,17.6788,17.5251,43.4527,-0.681828,0.197947,0.131727,0.0964409,0.0734639,0.195877,0.138658,0.102508,0.0809562
D3YR,17.6592,17.1877,17.0606,17.0093,17.6274,17.2326,17.0796,17.0181,43.4529,-0.690164,0.198778,0.132281,0.0968459,0.0737724,0.1967,0.13924,0.102938,0.0812961
D3YR,17.9596,17.3564,17.1503,17.0503,17.9113,17.4065,17.1724,17.0842,43.4465,-0.726411,0.202445,0.134721,0.0986324,0.0751333,0.200328,0.141809,0.104837,0.0827958
D3YR,18.0033,17.2555,17.0433,16.9273,17.9533,17.3152,17.0669,16.9739,43.527,-0.722734,0.202258,0.134596,0.0985413,0.0750638,0.200143,0.141677,0.10474,0.0827193
D3YR,17.7569,17.2967,17.1738,17.1226,17.6882,17.3148,17.1717,17.1127,42.8937,-0.124086,0.215291,0.143269,0.104891,0.0799008,0.21304,0.150807,0.11149,0.0880496
D3YR,18.9641,18.5148,18.3829,18.3312,18.9713,18.5766,18.3966,18.3573,41.4211,-0.143827,0.0942335,0.0627095,0.0459112,0.0349729,0.0932484,0.0660087,0.0487994,0.0385396
D3YR,18.3133,17.623,17.4153,17.303,18.2563,17.6774,17.4438,17.3456,43.3832,-0.304862,0.215391,0.143336,0.10494,0.0799381,0.213139,0.150877,0.111542,0.0880906
D3YR,17.4925,17.1674,17.0755,17.0416,17.4666,17.1973,17.0833,17.0685,43.3736,-0.224586,0.237148,0.157815,0.11554,0.0880126,0.234668,0.166117,0.122808,0.0969886
D3YR,18.7741,18.0722,17.842,17.7139,18.7475,18.1289,17.8619,17.7731,43.3666,-0.283457,0.222236,0.147892,0.108275,0.0824786,0.219913,0.155672,0.115087,0.0908903
D3YR,18.2925,17.82,17.6756,17.6162,18.2625,17.8686,17.6947,17.6425,40.4755,-1.19469,0.101886,0.0678018,0.0496394,0.0378128,0.100821,0.0713689,0.0527621,0.0416692
D3YR,18.3674,17.8836,17.752,17.6983,18.3584,17.9247,17.7718,17.7218,40.4098,-1.17974,0.100438,0.0668387,0.0489342,0.0372757,0.0993883,0.0703551,0.0520126,0.0410773
D3YR,16.9378,16.6131,16.5395,16.5259,16.9196,16.6398,16.5323,16.5399,40.4372,-1.25933,0.101098,0.0672775,0.0492555,0.0375204,0.100041,0.070817,0.0523541,0.0413469
D3YR,17.7171,17.0874,16.9012,16.8121,17.6807,17.135,16.9169,16.8385,40.4498,-1.28539,0.0988642,0.0657911,0.0481673,0.0366915,0.0978307,0.0692524,0.0511975,0.0404335
D3YR,18.5067,18.0406,17.9032,17.8578,18.4655,18.076,17.9111,17.8905,41.3185,-0.746563,0.0879028,0.0584967,0.0428268,0.0326234,0.0869839,0.0615742,0.045521,0.0359505
D3YR,18.2483,17.3545,17.0872,16.9337,18.1982,17.421,17.1097,16.9823,43.0468,-1.65399,0.200393,0.133356,0.097633,0.074372,0.198298,0.140372,0.103775,0.0819569
D3YR,17.707,16.933,16.7122,16.5832,17.6679,16.9932,16.7229,16.6342,43.0409,-1.63694,0.201436,0.134049,0.0981408,0.0747587,0.19933,0.141102,0.104315,0.0823831
D3YR,17.8469,17.0967,16.8375,16.6856,17.805,17.1573,16.8661,16.7279,43.0096,-1.66108,0.201475,0.134075,0.0981599,0.0747733,0.199369,0.141129,0.104335,0.0823991
D3YR,17.937,17.0652,16.8036,16.6548,17.9,17.1326,16.8287,16.7008,42.9987,-1.65437,0.202903,0.135026,0.0988558,0.0753034,0.200782,0.14213,0.105075,0.0829834
D3YR,18.4459,17.6078,17.3628,17.2368,18.3984,17.6602,17.3778,17.279,40.9011,0.454314,0.110331,0.0734216,0.0537538,0.040947,0.109177,0.0772844,0.0571354,0.045123
D3YR,18.0588,17.6565,17.5615,17.5271,18.0275,17.6654,17.562,17.5479,43.0531,0.072065,0.221832,0.147623,0.108078,0.0823286,0.219513,0.155389,0.114877,0.0907249
D3YR,18.7326,18.1408,17.9508,17.8541,18.7197,18.1685,17.9715,17.8819,43.0649,0.0770472,0.222577,0.148118,0.108441,0.082605,0.22025,0.155911,0.115263,0.0910296
D3YR,18.5786,17.7946,17.4995,17.3281,18.5444,17.8574,17.5332,17.3792,43.056,0.0941261,0.22215,0.147834,0.108233,0.0824467,0.219828,0.155612,0.115042,0.0908551
D3YR,18.4954,18.177,18.0953,18.0838,18.4571,18.2124,18.1,18.0909,40.3056,-1.11361,0.0973219,0.0647648,0.0474159,0.0361191,0.0963045,0.0681721,0.0503988,0.0398027
D3YR,17.4839,16.8569,16.6821,16.5929,17.4379,16.9082,16.6895,16.6185,43.5452,0.259746,0.239884,0.159636,0.116873,0.0890281,0.237376,0.168034,0.124226,0.0981078
D3YR,18.2289,17.7874,17.6494,17.5908,18.2075,17.8149,17.6606,17.6261,43.6301,-0.123184,0.235431,0.156672,0.114703,0.0873753,0.232969,0.164915,0.121919,0.0962864
D3YR,18.745,18.3566,18.2397,18.2026,18.7283,18.3971,18.2747,18.2541,41.7163,0.182434,0.111024,0.0738831,0.0540916,0.0412043,0.109863,0.0777701,0.0574945,0.0454066
D3YR,18.9742,18.6255,18.5199,18.4837,18.9337,18.6486,18.5362,18.4929,41.6784,0.12639,0.107848,0.0717693,0.0525441,0.0400255,0.10672,0.0755451,0.0558496,0.0441075
D3YR,18.4311,17.9802,17.8468,17.8084,18.322,17.8919,17.7256,17.6883,41.8282,0.206612,0.124825,0.0830671,0.0608155,0.0463262,0.12352,0.0874373,0.0646413,0.0510508
D3YR,18.4883,17.7269,17.5113,17.4023,18.4501,17.7812,17.5289,17.4389,41.7449,-1.54582,0.117882,0.0784467,0.0574327,0.0437494,0.116649,0.0825738,0.0610458,0.0482112
D3YR,18.7381,17.9591,17.7152,17.5936,18.6786,18.0196,17.7543,17.6312,41.7957,-0.711726,0.125775,0.0836994,0.0612784,0.0466788,0.12446,0.0881029,0.0651334,0.0514394
D3YR,18.4773,17.9354,17.7873,17.7254,18.4329,17.9745,17.789,17.7309,40.5214,-1.1106,0.102479,0.0681965,0.0499284,0.0380329,0.101407,0.0717844,0.0530693,0.0419118
D3YR,18.1646,17.7023,17.5718,17.5184,18.1379,17.7348,17.5873,17.5439,42.6135,-0.514634,0.191464,0.127414,0.0932828,0.0710582,0.189463,0.134117,0.0991511,0.0783051
D3YR,18.8266,18.3828,18.2534,18.1961,18.8101,18.3947,18.2564,18.1997,42.0335,-0.901903,0.161921,0.107753,0.0788888,0.0600936,0.160228,0.113422,0.0838517,0.0662223
D3YR,17.577,17.0609,16.9276,16.8692,17.5544,17.0972,16.935,16.8877,42.5542,-0.637807,0.187798,0.124974,0.0914964,0.0696974,0.185835,0.131549,0.0972523,0.0768056
D3YR,18.2738,17.9236,17.8423,17.8269,18.2399,17.9554,17.8437,17.8326,41.926,-1.23434,0.125302,0.0833849,0.0610481,0.0465034,0.123992,0.0877718,0.0648886,0.0512461
D3YR,18.7195,18.4089,18.3345,18.3304,18.6847,18.4408,18.3445,18.31,40.8536,-0.761432,0.099685,0.0663374,0.0485672,0.0369961,0.098643,0.0698274,0.0516226,0.0407692
D3YR,18.08,17.3048,17.0407,16.9057,18.0454,17.3677,17.0785,16.9492,40.5058,-0.74105,0.103026,0.0685606,0.0501949,0.038236,0.101949,0.0721676,0.0533526,0.0421355
D3YR,18.4521,17.82,17.6355,17.5345,18.3918,17.8457,17.6344,17.5783,40.9843,0.644495,0.0970051,0.064554,0.0472616,0.0360015,0.0959911,0.0679502,0.0502347,0.0396732
D3YR,18.891,18.135,17.897,17.7733,18.8675,18.1993,17.9361,17.8173,41.5041,-0.47525,0.108567,0.0722481,0.0528946,0.0402925,0.107432,0.0760491,0.0562222,0.0444018
D3YR,18.5937,18.1402,17.9993,17.9426,18.5552,18.1646,18.0252,17.9744,41.4728,-0.455099,0.105599,0.0702728,0.0514485,0.0391909,0.104495,0.0739699,0.0546851,0.0431878
D3YR,17.9004,17.3787,17.2379,17.1773,17.8697,17.4117,17.2403,17.1983,40.6605,0.087005,0.110544,0.0735635,0.0538576,0.0410261,0.109388,0.0774337,0.0572458,0.0452102
D3YR,18.291,17.8757,17.771,17.7347,18.2874,17.9191,17.7764,17.7576,40.6529,0.11921,0.11573,0.0770151,0.0563846,0.042951,0.114521,0.0810669,0.0599318,0.0473314
D3YR,17.7231,17.4099,17.336,17.3152,17.7558,17.4737,17.3382,17.3311,40.6324,0.0636713,0.107055,0.0712418,0.0521579,0.0397313,0.105936,0.0749899,0.0554391,0.0437833
D3YR,16.6293,16.2955,16.2215,16.2098,16.5981,16.314,16.2157,16.2155,40.9156,-0.813953,0.10398,0.0691956,0.0506598,0.0385901,0.102893,0.072836,0.0538467,0.0425257
D3YR,18.5241,17.811,17.6015,17.4855,18.469,17.8583,17.6136,17.5232,40.3921,-0.375604,0.0888973,0.0591585,0.0433114,0.0329925,0.087968,0.0622708,0.0460361,0.0363572
D3YR,18.2088,17.4888,17.2544,17.1247,18.1548,17.5318,17.2854,17.1816,43.3223,-0.36694,0.206479,0.137405,0.100598,0.0766304,0.20432,0.144634,0.106926,0.0844456
D3YR,17.682,17.2398,17.1304,17.0932,17.6125,17.279,17.1409,17.1059,41.5668,-1.33346,0.114269,0.0760424,0.0556725,0.0424085,0.113074,0.080043,0.0591748,0.0467336
D3YR,18.158,17.6339,17.4573,17.3689,17.9598,17.6832,17.4804,17.4045,41.5686,-1.42719,0.111966,0.0745097,0.0545504,0.0415538,0.110795,0.0784297,0.0579821,0.0457917
D3YR,18.0447,17.5047,17.3335,17.257,18.0493,17.5524,17.3483,17.3302,41.5814,-1.35788,0.115989,0.077187,0.0565105,0.0430469,0.114776,0.0812478,0.0600655,0.0474371
D3YR,18.8293,18.1894,17.9615,17.8413,18.759,18.244,17.968,17.8681,42.2706,-0.0706748,0.154412,0.102756,0.0752304,0.0573068,0.152797,0.108162,0.0799631,0.0631513
D3YR,18.2182,17.6919,17.5479,17.4829,18.1713,17.7373,17.5645,17.5096,42.5812,-0.747236,0.188993,0.125769,0.0920786,0.0701409,0.187017,0.132386,0.0978711,0.0772943
D3YR,17.6513,17.1683,17.0161,16.9488,17.6068,17.2084,17.0304,16.9811,42.9132,0.63581,0.235448,0.156684,0.114712,0.087382,0.232987,0.164927,0.121929,0.0962937
D3YR,18.2695,17.769,17.6415,17.594,18.2405,17.7997,17.6597,17.6039,43.728,-0.357637,0.229332,0.152613,0.111732,0.0851119,0.226934,0.160642,0.118761,0.0937921
D3YR,17.5306,17.111,16.9828,16.9363,17.5131,17.1476,16.9965,16.9508,43.6796,-0.367613,0.220434,0.146692,0.107397,0.0818096,0.218129,0.15441,0.114153,0.090153
D3YR,17.5505,16.7941,16.5684,16.4537,17.5169,16.8594,16.5958,16.4971,41.8996,-0.459425,0.117826,0.0784093,0.0574054,0.0437286,0.116594,0.0825345,0.0610167,0.0481883
D3YR,18.2667,17.6589,17.4756,17.3869,18.2337,17.6988,17.4988,17.4259,42.3433,0.193575,0.164081,0.109191,0.0799412,0.0608952,0.162365,0.114935,0.0849702,0.0671057
D3YR,18.6315,17.9211,17.7007,17.5785,18.5894,17.9841,17.7263,17.6191,43.0968,0.847917,0.236466,0.157361,0.115208,0.0877594,0.233994,0.165639,0.122455,0.0967097
D3YR,17.0893,16.5515,16.3977,16.3296,17.0568,16.5871,16.4154,16.3613,42.0593,0.376694,0.146803,0.0976928,0.0715233,0.0544829,0.145268,0.102832,0.0760228,0.0600394
D3YR,18.7559,18.3925,18.2918,18.2539,18.7325,18.4308,18.2945,18.2594,43.1029,0.928315,0.229032,0.152414,0.111586,0.0850005,0.226637,0.160432,0.118606,0.0936694
D3YR,17.9224,17.4813,17.3477,17.2935,17.8652,17.4995,17.3658,17.3264,42.4882,0.0339117,0.185777,0.123629,0.0905118,0.0689474,0.183835,0.130133,0.0962058,0.075979
D3YR,18.2648,17.7173,17.5528,17.4763,18.2009,17.7551,17.5682,17.5035,42.4854,0.0629118,0.186372,0.124025,0.0908017,0.0691682,0.184424,0.13055,0.0965139,0.0762224
D3YR,18.0801,17.6282,17.5102,17.4655,18.0318,17.6584,17.5274,17.4928,40.9475,-1.28627,0.105187,0.0699986,0.0512477,0.0390379,0.104087,0.0736812,0.0544716,0.0430193
D3YR,17.8765,17.4708,17.3516,17.3049,17.8612,17.5093,17.3609,17.3264,43.1675,-0.795967,0.207568,0.13813,0.101128,0.0770346,0.205398,0.145397,0.10749,0.0848911
D3YR,18.8071,18.1839,17.9866,17.8858,18.7577,18.2461,18.0124,17.9443,42.009,-0.425127,0.126861,0.0844219,0.0618073,0.0470817,0.125534,0.0888633,0.0656956,0.0518834
D3YR,18.7871,18.2325,18.0595,17.9806,18.7831,18.2818,18.0814,18.0145,41.7106,-0.941994,0.106141,0.0706335,0.0517125,0.039392,0.105031,0.0743496,0.0549657,0.0434095
D3YR,18.3554,17.646,17.4367,17.3305,18.3169,17.7218,17.4609,17.3625,40.4728,-0.879934,0.107614,0.0716136,0.0524301,0.0399386,0.106489,0.0753812,0.0557284,0.0440118
D3YR,17.8556,17.2136,17.0078,16.9014,17.8148,17.2734,17.0312,16.9422,41.7434,-0.841292,0.117125,0.077943,0.057064,0.0434685,0.1159,0.0820437,0.0606539,0.0479017
D3YR,16.5845,16.2644,16.1859,16.1677,16.5451,16.2832,16.1763,16.1698,40.859,-0.52123,0.0996332,0.0663029,0.048542,0.0369769,0.0985917,0.0697911,0.0515957,0.040748
D3YR,18.225,17.7011,17.545,17.4722,18.1889,17.7359,17.553,17.5132,43.3853,0.711186,0.267419,0.17796,0.130289,0.0992474,0.264624,0.187322,0.138485,0.109369
D3YR,17.8068,17.3285,17.193,17.1343,17.7958,17.3633,17.2102,17.1683,41.9125,0.406404,0.13217,0.0879552,0.0643942,0.0490523,0.130788,0.0925825,0.0684451,0.0540549
D3YR,18.5176,17.7635,17.5374,17.4172,18.4619,17.8431,17.5717,17.4517,42.0688,-0.265725,0.138531,0.0921879,0.067493,0.0514128,0.137082,0.0970379,0.071739,0.0566562
D3YR,17.2516,16.8083,16.6996,16.6646,17.2143,16.8476,16.6976,16.6789,40.2897,-1.07876,0.0983224,0.0654306,0.0479034,0.0364904,0.0972946,0.0688729,0.0509169,0.0402119
D3YR,18.4941,17.6744,17.4326,17.3016,18.4494,17.7372,17.4717,17.3671,42.0517,-0.265264,0.136237,0.0906616,0.0663756,0.0505616,0.134813,0.0954313,0.0705512,0.0557182
D3YR,18.6284,18.0565,17.875,17.7845,18.6022,18.1046,17.8973,17.8223,43.0555,0.70765,0.245533,0.163395,0.119625,0.0911245,0.242966,0.171991,0.127151,0.100418
D3YR,18.6185,18.0729,17.916,17.8378,18.5778,18.1167,17.9182,17.8755,40.7213,0.172547,0.104452,0.0695099,0.0508899,0.0387654,0.10336,0.0731669,0.0540914,0.0427189
D3YR,17.6154,17.0892,16.9436,16.8816,17.5993,17.1365,16.9537,16.916,40.6699,0.168525,0.113525,0.0755472,0.05531,0.0421324,0.112338,0.0795218,0.0587895,0.0464293
D3YR,18.6227,18.092,17.9316,17.868,18.5525,18.1234,17.9473,17.8976,40.3828,-0.375056,0.0887386,0.0590529,0.0432341,0.0329336,0.087811,0.0621597,0.0459539,0.0362923
D3YR,17.7316,17.3172,17.2165,17.1828,17.696,17.362,17.2168,17.1923,40.3535,-0.389671,0.0901305,0.0599792,0.0439122,0.0334501,0.0891883,0.0631347,0.0466747,0.0368616
D3YR,18.2302,17.6947,17.535,17.4649,18.1857,17.7423,17.5449,17.4837,40.3456,-0.31046,0.0860052,0.0572338,0.0419023,0.0319191,0.0851061,0.0602449,0.0445383,0.0351744
D3YR,17.6691,17.1537,16.9808,16.8923,17.5385,17.0505,16.8262,16.7454,40.3621,-0.317777,0.0862638,0.057406,0.0420283,0.0320151,0.085362,0.0604261,0.0446723,0.0352802
D3YR,17.7034,17.0639,16.8799,16.7938,17.6571,17.1056,16.9017,16.8286,40.3313,-0.349818,0.0881426,0.0586562,0.0429437,0.0327124,0.0872212,0.0617422,0.0456452,0.0360486
D3YR,16.7291,16.2535,16.1218,16.0683,16.6987,16.2824,16.1253,16.082,40.4887,-0.369482,0.0902249,0.060042,0.0439582,0.0334852,0.0892817,0.0632008,0.0467236,0.0369002
D3YR,17.4845,16.6867,16.4223,16.2909,17.4203,16.739,16.4397,16.3186,40.4802,-0.303492,0.0905666,0.0602693,0.0441247,0.033612,0.0896198,0.0634401,0.0469005,0.0370399
D3YR,18.1437,17.5172,17.3127,17.2107,18.1051,17.5429,17.2905,17.193,40.473,-0.277629,0.0888212,0.0591078,0.0432743,0.0329642,0.0878927,0.0622175,0.0459966,0.0363261
D3YR,17.9881,17.6626,17.5793,17.5575,17.9666,17.6884,17.5692,17.5671,43.0262,-0.761223,0.193988,0.129093,0.0945123,0.0719948,0.19196,0.135885,0.100458,0.0793372
D3YR,17.7628,17.1799,17.0086,16.9237,17.7225,17.2246,17.028,16.97,43.3482,-0.0575731,0.216557,0.144112,0.105508,0.0803708,0.214293,0.151694,0.112145,0.0885675
D3YR,18.4572,17.5801,17.3097,17.1563,18.3974,17.6435,17.3366,17.2062,42.9396,0.0551752,0.221176,0.147186,0.107759,0.0820852,0.218864,0.15493,0.114538,0.0904568
D3YR,18.6501,18.1367,17.9863,17.9159,18.5228,18.1703,17.9999,17.9465,42.6312,-0.794548,0.187946,0.125073,0.0915687,0.0697524,0.185981,0.131653,0.0973292,0.0768662
