survey,ATLAS-c0,ATLAS-o0,ATLAS-c1,ATLAS-o1,ATLAS-c2,ATLAS-o2,ATLAS-c3,ATLAS-o3,ATLAS-c4,ATLAS-o4,ATLAS-c5,ATLAS-o5,ATLAS-c6,ATLAS-o6,ATLAS-c7,ATLAS-o7,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ATLAS-c0_AV,ATLAS-o0_AV,ATLAS-c1_AV,ATLAS-o1_AV,ATLAS-c2_AV,ATLAS-o2_AV,ATLAS-c3_AV,ATLAS-o3_AV,ATLAS-c4_AV,ATLAS-o4_AV,ATLAS-c5_AV,ATLAS-o5_AV,ATLAS-c6_AV,ATLAS-o6_AV,ATLAS-c7_AV,ATLAS-o7_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.588,17.193,-999,-999,-999,-999,-999,-999,17.8738,17.2895,17.0593,16.9889,32.6795,0.119121,0.0731305,0.0517976,0.0731305,0.0517976,0.0731305,0.0517976,0.0731305,0.0517976,0.0731305,0.0517976,0.0731305,0.0517976,0.0731305,0.0517976,0.0731305,0.0517976,0.0850609,0.060213,0.0445147,0.0351557
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,18.109,17.8312,-999,-999,-999,-999,-999,-999,18.294,17.8962,17.7467,17.6958,32.9407,0.332085,0.0841358,0.0595926,0.0841358,0.0595926,0.0841358,0.0595926,0.0841358,0.0595926,0.0841358,0.0595926,0.0841358,0.0595926,0.0841358,0.0595926,0.0841358,0.0595926,0.0978617,0.0692744,0.0512137,0.0404463
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.8311,17.6028,-999,-999,-999,-999,-999,-999,17.9779,17.6595,17.5408,17.5234,32.5272,0.31398,0.0690803,0.0489289,0.0690803,0.0489289,0.0690803,0.0489289,0.0690803,0.0489289,0.0690803,0.0489289,0.0690803,0.0489289,0.0690803,0.0489289,0.0690803,0.0489289,0.08035,0.0568782,0.0420494,0.0332087
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.7594,17.3201,-999,-999,-999,-999,-999,-999,18.061,17.4183,17.1856,17.0936,32.8507,0.158161,0.0792966,0.056165,0.0792966,0.056165,0.0792966,0.056165,0.0792966,0.056165,0.0792966,0.056165,0.0792966,0.056165,0.0792966,0.056165,0.0792966,0.056165,0.092233,0.0652899,0.048268,0.0381199
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,18.2116,17.8455,-999,-999,-999,-999,-999,-999,18.4855,17.9532,17.7735,17.7145,32.9192,0.0604912,0.0760451,0.0538621,0.0760451,0.0538621,0.0760451,0.0538621,0.0760451,0.0538621,0.0760451,0.0538621,0.0760451,0.0538621,0.0760451,0.0538621,0.0760451,0.0538621,0.0884511,0.0626128,0.0462889,0.0365569
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.9106,17.4697,-999,-999,-999,-999,-999,-999,18.2411,17.585,17.3207,17.2247,32.8318,0.098283,0.075682,0.0536048,0.075682,0.0536048,0.075682,0.0536048,0.075682,0.0536048,0.075682,0.0536048,0.075682,0.0536048,0.075682,0.0536048,0.075682,0.0536048,0.0880287,0.0623138,0.0460678,0.0363823
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.7967,17.4533,-999,-999,-999,-999,-999,-999,18.062,17.5282,17.337,17.2963,32.8847,0.245666,0.0825781,0.0584893,0.0825781,0.0584893,0.0825781,0.0584893,0.0825781,0.0584893,0.0825781,0.0584893,0.0825781,0.0584893,0.0825781,0.0584893,0.0825781,0.0584893,0.0960499,0.0679918,0.0502655,0.0396975
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.3988,17.0707,-999,-999,-999,-999,-999,-999,17.6297,17.1448,16.9595,16.9196,32.9099,0.304522,0.0828091,0.0586529,0.0828091,0.0586529,0.0828091,0.0586529,0.0828091,0.0586529,0.0828091,0.0586529,0.0828091,0.0586529,0.0828091,0.0586529,0.0828091,0.0586529,0.0963185,0.068182,0.0504061,0.0398085
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.8903,17.6596,-999,-999,-999,-999,-999,-999,17.9697,17.6298,17.5168,17.5039,32.5523,0.241817,0.0699758,0.0495632,0.0699758,0.0495632,0.0699758,0.0495632,0.0699758,0.0495632,0.0699758,0.0495632,0.0699758,0.0495632,0.0699758,0.0495632,0.0699758,0.0495632,0.0813916,0.0576155,0.0425945,0.0336392
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.7383,17.5034,-999,-999,-999,-999,-999,-999,17.8776,17.5527,17.4364,17.4191,32.67,0.0995661,0.0727316,0.0515151,0.0727316,0.0515151,0.0727316,0.0515151,0.0727316,0.0515151,0.0727316,0.0515151,0.0727316,0.0515151,0.0727316,0.0515151,0.0727316,0.0515151,0.084597,0.0598846,0.0442719,0.034964
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,18.2759,17.8386,-999,-999,-999,-999,-999,-999,18.6507,17.9457,17.7248,17.6223,32.5187,0.51696,0.0749275,0.0530705,0.0749275,0.0530705,0.0749275,0.0530705,0.0749275,0.0530705,0.0749275,0.0530705,0.0749275,0.0530705,0.0749275,0.0530705,0.0749275,0.0530705,0.0871512,0.0616926,0.0456086,0.0360196
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.2678,17.0088,-999,-999,-999,-999,-999,-999,17.4394,17.0734,16.9301,16.8847,32.7294,0.539174,0.0761908,0.0539652,0.0761908,0.0539652,0.0761908,0.0539652,0.0761908,0.0539652,0.0761908,0.0539652,0.0761908,0.0539652,0.0761908,0.0539652,0.0761908,0.0539652,0.0886205,0.0627327,0.0463775,0.0366269
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,18.2983,17.8812,-999,-999,-999,-999,-999,-999,18.5765,17.9408,17.6703,17.5732,32.6832,0.511135,0.0764087,0.0541195,0.0764087,0.0541195,0.0764087,0.0541195,0.0764087,0.0541195,0.0764087,0.0541195,0.0764087,0.0541195,0.0764087,0.0541195,0.0764087,0.0541195,0.0888739,0.0629121,0.0465102,0.0367316
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.3714,17.1211,-999,-999,-999,-999,-999,-999,17.5464,17.1735,17.0416,17.0192,32.6724,0.484987,0.0751394,0.0532205,0.0751394,0.0532205,0.0751394,0.0532205,0.0751394,0.0532205,0.0751394,0.0532205,0.0751394,0.0532205,0.0751394,0.0532205,0.0751394,0.0532205,0.0873976,0.061867,0.0457375,0.0361215
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.7631,17.2901,-999,-999,-999,-999,-999,-999,18.0587,17.3953,17.1467,17.0296,32.1552,0.159015,0.0729581,0.0516755,0.0729581,0.0516755,0.0729581,0.0516755,0.0729581,0.0516755,0.0729581,0.0516755,0.0729581,0.0516755,0.0729581,0.0516755,0.0729581,0.0516755,0.0848604,0.060071,0.0444098,0.0350729
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.928,17.699,-999,-999,-999,-999,-999,-999,18.0858,17.7435,17.6186,17.603,32.7439,0.380391,0.0790255,0.055973,0.0790255,0.055973,0.0790255,0.055973,0.0790255,0.055973,0.0790255,0.055973,0.0790255,0.055973,0.0790255,0.055973,0.0790255,0.055973,0.0919177,0.0650667,0.048103,0.0379896
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.8594,17.3933,-999,-999,-999,-999,-999,-999,18.2072,17.5275,17.2603,17.1846,32.806,0.641087,0.0790774,0.0560098,0.0790774,0.0560098,0.0790774,0.0560098,0.0790774,0.0560098,0.0790774,0.0560098,0.0790774,0.0560098,0.0790774,0.0560098,0.0790774,0.0560098,0.0919781,0.0651095,0.0481346,0.0380146
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.8961,17.4547,-999,-999,-999,-999,-999,-999,18.2016,17.5828,17.2889,17.175,32.8221,0.43455,0.0798235,0.0565383,0.0798235,0.0565383,0.0798235,0.0565383,0.0798235,0.0565383,0.0798235,0.0565383,0.0798235,0.0565383,0.0798235,0.0565383,0.0798235,0.0565383,0.0928459,0.0657238,0.0485888,0.0383733
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,18.1406,17.8211,-999,-999,-999,-999,-999,-999,18.3969,17.8858,17.7028,17.6534,32.9198,0.416395,0.0833003,0.0590008,0.0833003,0.0590008,0.0833003,0.0590008,0.0833003,0.0590008,0.0833003,0.0590008,0.0833003,0.0590008,0.0833003,0.0590008,0.0833003,0.0590008,0.0968899,0.0685864,0.0507051,0.0400446
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.1907,16.8555,-999,-999,-999,-999,-999,-999,17.4337,17.0037,16.8096,16.7287,32.9106,0.337973,0.0833522,0.0590376,0.0833522,0.0590376,0.0833522,0.0590376,0.0833522,0.0590376,0.0833522,0.0590376,0.0833522,0.0590376,0.0833522,0.0590376,0.0833522,0.0590376,0.0969502,0.0686292,0.0507367,0.0400696
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,18.1446,17.9356,-999,-999,-999,-999,-999,-999,18.2879,17.9703,17.8699,17.811,31.7633,0.0979126,0.0761787,0.0539566,0.0761787,0.0539566,0.0761787,0.0539566,0.0761787,0.0539566,0.0761787,0.0539566,0.0761787,0.0539566,0.0761787,0.0539566,0.0761787,0.0539566,0.0886064,0.0627227,0.0463702,0.0366211
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.2212,16.9966,-999,-999,-999,-999,-999,-999,17.3844,17.0498,16.9194,16.8916,32.72,0.370302,0.0760994,0.0539005,0.0760994,0.0539005,0.0760994,0.0539005,0.0760994,0.0539005,0.0760994,0.0539005,0.0760994,0.0539005,0.0760994,0.0539005,0.0760994,0.0539005,0.0885142,0.0626574,0.0463219,0.036583
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.7687,17.3885,-999,-999,-999,-999,-999,-999,18.0447,17.4781,17.2652,17.1865,31.656,0.0914547,0.0776183,0.0549763,0.0776183,0.0549763,0.0776183,0.0549763,0.0776183,0.0549763,0.0776183,0.0549763,0.0776183,0.0549763,0.0776183,0.0549763,0.0776183,0.0549763,0.0902809,0.0639081,0.0472465,0.0373132
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,17.3436,17.1605,-999,-999,-999,-999,-999,-999,17.4467,17.1874,17.1033,17.1081,31.1482,0.0940107,0.0693193,0.0490982,0.0693193,0.0490982,0.0693193,0.0490982,0.0693193,0.0490982,0.0693193,0.0490982,0.0693193,0.0490982,0.0693193,0.0490982,0.0693193,0.0490982,0.080628,0.057075,0.0421949,0.0333236
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.537,17.1164,-999,-999,-999,-999,17.8059,17.2411,16.9963,16.889,35.4145,5.7733,0.155952,0.11046,0.155952,0.11046,0.155952,0.11046,0.155952,0.11046,0.155952,0.11046,0.155952,0.11046,0.155952,0.11046,0.155952,0.11046,0.181394,0.128406,0.0949286,0.0749704
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8011,17.5801,-999,-999,-999,-999,17.9625,17.647,17.5218,17.5046,35.398,5.77368,0.154681,0.109559,0.154681,0.109559,0.154681,0.109559,0.154681,0.109559,0.154681,0.109559,0.154681,0.109559,0.154681,0.109559,0.154681,0.109559,0.179915,0.127358,0.0941546,0.0743591
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0903,17.6111,-999,-999,-999,-999,18.4313,17.7646,17.4808,17.3551,35.416,5.82498,0.15266,0.108128,0.15266,0.108128,0.15266,0.108128,0.15266,0.108128,0.15266,0.108128,0.15266,0.108128,0.15266,0.108128,0.15266,0.108128,0.177565,0.125695,0.0929248,0.0733879
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5851,17.2047,-999,-999,-999,-999,17.8515,17.31,17.0973,17.0166,35.158,4.81853,0.110077,0.0779665,0.110077,0.0779665,0.110077,0.0779665,0.110077,0.0779665,0.110077,0.0779665,0.110077,0.0779665,0.110077,0.0779665,0.110077,0.0779665,0.128035,0.0906333,0.0670041,0.0529169
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3735,16.9686,-999,-999,-999,-999,17.6594,17.0804,16.8536,16.7588,35.1263,4.33579,0.102147,0.0723497,0.102147,0.0723497,0.102147,0.0723497,0.102147,0.0723497,0.102147,0.0723497,0.102147,0.0723497,0.102147,0.0723497,0.102147,0.0723497,0.118811,0.0841041,0.0621771,0.0491047
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.488,17.0898,-999,-999,-999,-999,17.7525,17.2112,16.9835,16.9001,35.5678,4.24843,0.103509,0.0733143,0.103509,0.0733143,0.103509,0.0733143,0.103509,0.0733143,0.103509,0.0733143,0.103509,0.0733143,0.103509,0.0733143,0.103509,0.0733143,0.120395,0.0852253,0.063006,0.0497594
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5796,17.1787,-999,-999,-999,-999,17.8754,17.2941,17.071,16.9861,35.3053,4.42342,0.0973308,0.0689385,0.0973308,0.0689385,0.0973308,0.0689385,0.0973308,0.0689385,0.0973308,0.0689385,0.0973308,0.0689385,0.0973308,0.0689385,0.0973308,0.0689385,0.113209,0.0801386,0.0592455,0.0467894
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7343,17.3164,-999,-999,-999,-999,18.0446,17.4257,17.2151,17.1194,35.4483,3.93559,0.101931,0.0721968,0.101931,0.0721968,0.101931,0.0721968,0.101931,0.0721968,0.101931,0.0721968,0.101931,0.0721968,0.101931,0.0721968,0.101931,0.0721968,0.11856,0.0839263,0.0620457,0.0490009
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7725,17.2744,-999,-999,-999,-999,18.1309,17.4198,17.1166,16.9891,35.3543,4.59148,0.0860766,0.0609673,0.0860766,0.0609673,0.0860766,0.0609673,0.0860766,0.0609673,0.0860766,0.0609673,0.0860766,0.0609673,0.0860766,0.0609673,0.0860766,0.0609673,0.100119,0.0708724,0.0523951,0.0413793
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9045,17.4725,-999,-999,-999,-999,18.2452,17.6268,17.3405,17.2343,35.3225,4.57349,0.0879181,0.0622716,0.0879181,0.0622716,0.0879181,0.0622716,0.0879181,0.0622716,0.0879181,0.0622716,0.0879181,0.0622716,0.0879181,0.0622716,0.0879181,0.0622716,0.102261,0.0723886,0.053516,0.0422645
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0687,17.8621,-999,-999,-999,-999,18.1877,17.9327,17.8196,17.8274,35.9133,4.4597,0.0935417,0.0662547,0.0935417,0.0662547,0.0935417,0.0662547,0.0935417,0.0662547,0.0935417,0.0662547,0.0935417,0.0662547,0.0935417,0.0662547,0.0935417,0.0662547,0.108802,0.0770189,0.0569391,0.044968
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.184,17.7185,-999,-999,-999,-999,18.5246,17.8524,17.5957,17.4946,35.4953,4.03911,0.100535,0.0712081,0.100535,0.0712081,0.100535,0.0712081,0.100535,0.0712081,0.100535,0.0712081,0.100535,0.0712081,0.100535,0.0712081,0.100535,0.0712081,0.116936,0.0827769,0.061196,0.0483299
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.2664,17.0893,-999,-999,-999,-999,17.3834,17.1353,17.0502,17.0388,35.0238,4.23907,0.101793,0.0720991,0.101793,0.0720991,0.101793,0.0720991,0.101793,0.0720991,0.101793,0.0720991,0.101793,0.0720991,0.101793,0.0720991,0.101793,0.0720991,0.1184,0.0838128,0.0619617,0.0489346
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6959,17.3044,-999,-999,-999,-999,17.9701,17.416,17.2013,17.1376,35.9422,4.90209,0.103239,0.0731231,0.103239,0.0731231,0.103239,0.0731231,0.103239,0.0731231,0.103239,0.0731231,0.103239,0.0731231,0.103239,0.0731231,0.103239,0.0731231,0.120081,0.0850031,0.0628418,0.0496296
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4843,17.252,-999,-999,-999,-999,17.6289,17.3204,17.2068,17.1912,35.7205,4.09724,0.102456,0.0725688,0.102456,0.0725688,0.102456,0.0725688,0.102456,0.0725688,0.102456,0.0725688,0.102456,0.0725688,0.102456,0.0725688,0.102456,0.0725688,0.119171,0.0843587,0.0623654,0.0492534
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9352,17.4752,-999,-999,-999,-999,18.1469,17.5441,17.315,17.2198,35.0422,4.60744,0.106954,0.0757546,0.106954,0.0757546,0.106954,0.0757546,0.106954,0.0757546,0.106954,0.0757546,0.106954,0.0757546,0.106954,0.0757546,0.106954,0.0757546,0.124403,0.0880622,0.0651033,0.0514157
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6828,17.2527,-999,-999,-999,-999,17.9762,17.3853,17.144,17.0286,35.1215,4.6506,0.101741,0.0720624,0.101741,0.0720624,0.101741,0.0720624,0.101741,0.0720624,0.101741,0.0720624,0.101741,0.0720624,0.101741,0.0720624,0.101741,0.0720624,0.118339,0.0837701,0.0619302,0.0489097
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2935,17.8722,-999,-999,-999,-999,18.5878,17.9947,17.7877,17.6958,35.0502,4.06442,0.0931623,0.065986,0.0931623,0.065986,0.0931623,0.065986,0.0931623,0.065986,0.0931623,0.065986,0.0931623,0.065986,0.0931623,0.065986,0.0931623,0.065986,0.108361,0.0767065,0.0567082,0.0447856
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9428,17.509,-999,-999,-999,-999,18.2469,17.6277,17.3898,17.3011,35.0263,4.04395,0.092689,0.0656508,0.092689,0.0656508,0.092689,0.0656508,0.092689,0.0656508,0.092689,0.0656508,0.092689,0.0656508,0.092689,0.0656508,0.092689,0.0656508,0.10781,0.0763168,0.0564201,0.044558
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6034,17.3976,-999,-999,-999,-999,17.7415,17.4535,17.3503,17.3367,35.2687,4.0851,0.091818,0.0650338,0.091818,0.0650338,0.091818,0.0650338,0.091818,0.0650338,0.091818,0.0650338,0.091818,0.0650338,0.091818,0.0650338,0.091818,0.0650338,0.106797,0.0755996,0.0558899,0.0441393
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8625,17.5926,-999,-999,-999,-999,18.1026,17.6451,17.4964,17.4568,35.1911,4.57842,0.101205,0.0716824,0.101205,0.0716824,0.101205,0.0716824,0.101205,0.0716824,0.101205,0.0716824,0.101205,0.0716824,0.101205,0.0716824,0.101205,0.0716824,0.117715,0.0833283,0.0616036,0.0486518
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0891,17.7048,-999,-999,-999,-999,18.3772,17.8102,17.5917,17.5141,35.0056,4.50422,0.111059,0.0786623,0.111059,0.0786623,0.111059,0.0786623,0.111059,0.0786623,0.111059,0.0786623,0.111059,0.0786623,0.111059,0.0786623,0.111059,0.0786623,0.129177,0.0914422,0.0676021,0.0533891
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0413,17.6907,-999,-999,-999,-999,18.2936,17.7775,17.5857,17.539,35.6371,4.04544,0.0952933,0.0674954,0.0952933,0.0674954,0.0952933,0.0674954,0.0952933,0.0674954,0.0952933,0.0674954,0.0952933,0.0674954,0.0952933,0.0674954,0.0952933,0.0674954,0.110839,0.078461,0.0580053,0.04581
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1431,17.6895,-999,-999,-999,-999,18.4307,17.8124,17.5431,17.4315,35.7376,4.2684,0.0917784,0.0650058,0.0917784,0.0650058,0.0917784,0.0650058,0.0917784,0.0650058,0.0917784,0.0650058,0.0917784,0.0650058,0.0917784,0.0650058,0.0917784,0.0650058,0.106751,0.075567,0.0558657,0.0441203
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3944,17.1419,-999,-999,-999,-999,17.5696,17.2172,17.084,17.0526,35.9005,4.32374,0.100292,0.0710358,0.100292,0.0710358,0.100292,0.0710358,0.100292,0.0710358,0.100292,0.0710358,0.100292,0.0710358,0.100292,0.0710358,0.100292,0.0710358,0.116653,0.0825767,0.0610479,0.0482129
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.95,17.7044,-999,-999,-999,-999,18.0941,17.77,17.6235,17.5944,35.7138,4.27859,0.0934302,0.0661757,0.0934302,0.0661757,0.0934302,0.0661757,0.0934302,0.0661757,0.0934302,0.0661757,0.0934302,0.0661757,0.0934302,0.0661757,0.0934302,0.0661757,0.108672,0.076927,0.0568712,0.0449143
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5555,17.1161,-999,-999,-999,-999,17.8849,17.2376,17.0069,16.9104,35.0748,4.06028,0.0933395,0.0661115,0.0933395,0.0661115,0.0933395,0.0661115,0.0933395,0.0661115,0.0933395,0.0661115,0.0933395,0.0661115,0.0933395,0.0661115,0.0933395,0.0661115,0.108567,0.0768523,0.056816,0.0448707
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1106,17.7708,-999,-999,-999,-999,18.3846,17.8715,17.6741,17.6218,35.1358,4.1403,0.0983721,0.0696761,0.0983721,0.0696761,0.0983721,0.0696761,0.0983721,0.0696761,0.0983721,0.0696761,0.0983721,0.0696761,0.0983721,0.0696761,0.0983721,0.0696761,0.11442,0.080996,0.0598794,0.0472901
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.4956,17.1083,-999,-999,-999,-999,17.7597,17.2109,16.9935,16.9289,35.0712,4.14649,0.096569,0.0683989,0.096569,0.0683989,0.096569,0.0683989,0.096569,0.0683989,0.096569,0.0683989,0.096569,0.0683989,0.096569,0.0683989,0.096569,0.0683989,0.112323,0.0795114,0.0587818,0.0464232
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3726,17.0796,-999,-999,-999,-999,17.5819,17.1511,17.0015,16.9616,35.2214,4.01416,0.0941625,0.0666944,0.0941625,0.0666944,0.0941625,0.0666944,0.0941625,0.0666944,0.0941625,0.0666944,0.0941625,0.0666944,0.0941625,0.0666944,0.0941625,0.0666944,0.109524,0.0775299,0.0573169,0.0452664
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8166,17.4429,-999,-999,-999,-999,18.0622,17.5422,17.3246,17.2324,35.6581,4.24597,0.101454,0.0718586,0.101454,0.0718586,0.101454,0.0718586,0.101454,0.0718586,0.101454,0.0718586,0.101454,0.0718586,0.101454,0.0718586,0.101454,0.0718586,0.118005,0.0835332,0.061755,0.0487714
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2235,17.9133,-999,-999,-999,-999,18.4291,18.0112,17.8376,17.7919,35.7166,4.2546,0.0944905,0.0669268,0.0944905,0.0669268,0.0944905,0.0669268,0.0944905,0.0669268,0.0944905,0.0669268,0.0944905,0.0669268,0.0944905,0.0669268,0.0944905,0.0669268,0.109906,0.0778001,0.0575166,0.0454241
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5516,17.065,-999,-999,-999,-999,17.9299,17.2183,16.9127,16.7972,35.6633,4.29484,0.0978368,0.0692969,0.0978368,0.0692969,0.0978368,0.0692969,0.0978368,0.0692969,0.0978368,0.0692969,0.0978368,0.0692969,0.0978368,0.0692969,0.0978368,0.0692969,0.113798,0.0805553,0.0595535,0.0470327
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0114,17.6098,-999,-999,-999,-999,18.292,17.7231,17.492,17.3959,35.1228,4.61687,0.103342,0.0731965,0.103342,0.0731965,0.103342,0.0731965,0.103342,0.0731965,0.103342,0.0731965,0.103342,0.0731965,0.103342,0.0731965,0.103342,0.0731965,0.120202,0.0850884,0.0629048,0.0496794
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.0319,17.7236,-999,-999,-999,-999,18.251,17.7923,17.6402,17.5873,35.0521,4.5748,0.108318,0.0767205,0.108318,0.0767205,0.108318,0.0767205,0.108318,0.0767205,0.108318,0.0767205,0.108318,0.0767205,0.108318,0.0767205,0.108318,0.0767205,0.125989,0.089185,0.0659334,0.0520712
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.3192,17.9283,-999,-999,-999,-999,18.5992,18.036,17.8096,17.7393,35.9013,4.38709,0.0984394,0.0697237,0.0984394,0.0697237,0.0984394,0.0697237,0.0984394,0.0697237,0.0984394,0.0697237,0.0984394,0.0697237,0.0984394,0.0697237,0.0984394,0.0697237,0.114499,0.0810514,0.0599203,0.0473224
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.9026,17.568,-999,-999,-999,-999,18.1432,17.667,17.4744,17.4108,35.2455,3.82111,0.108066,0.0765419,0.108066,0.0765419,0.108066,0.0765419,0.108066,0.0765419,0.108066,0.0765419,0.108066,0.0765419,0.108066,0.0765419,0.108066,0.0765419,0.125695,0.0889773,0.0657798,0.05195
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.3736,17.9018,-999,-999,-999,-999,18.6905,17.9876,17.7378,17.6195,35.0263,4.78631,0.103992,0.0736567,0.103992,0.0736567,0.103992,0.0736567,0.103992,0.0736567,0.103992,0.0736567,0.103992,0.0736567,0.103992,0.0736567,0.103992,0.0736567,0.120957,0.0856234,0.0633003,0.0499918
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.1771,17.7432,-999,-999,-999,-999,18.4822,17.854,17.6183,17.5199,35.593,3.95864,0.0900055,0.06375,0.0900055,0.06375,0.0900055,0.06375,0.0900055,0.06375,0.0900055,0.06375,0.0900055,0.06375,0.0900055,0.06375,0.0900055,0.06375,0.104689,0.0741072,0.0547866,0.043268
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.3977,17.9275,-999,-999,-999,-999,18.5393,17.91,17.6463,17.5369,35.3407,4.36058,0.0946219,0.0670198,0.0946219,0.0670198,0.0946219,0.0670198,0.0946219,0.0670198,0.0946219,0.0670198,0.0946219,0.0670198,0.0946219,0.0670198,0.0946219,0.0670198,0.110058,0.0779082,0.0575966,0.0454872
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.439,17.1978,-999,-999,-999,-999,17.5604,17.2417,17.1176,17.1016,35.3006,4.34565,0.0994825,0.0704625,0.0994825,0.0704625,0.0994825,0.0704625,0.0994825,0.0704625,0.0994825,0.0704625,0.0994825,0.0704625,0.0994825,0.0704625,0.0994825,0.0704625,0.115712,0.0819103,0.0605553,0.0478239
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.8633,17.5324,-999,-999,-999,-999,18.0872,17.6312,17.4247,17.3704,35.9652,4.43808,0.104229,0.0738244,0.104229,0.0738244,0.104229,0.0738244,0.104229,0.0738244,0.104229,0.0738244,0.104229,0.0738244,0.104229,0.0738244,0.104229,0.0738244,0.121233,0.0858183,0.0634445,0.0501056
ATLAS,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.582,17.1746,-999,-999,-999,-999,17.8599,17.279,17.0468,16.9482,35.9812,4.456,0.105486,0.0747147,0.105486,0.0747147,0.105486,0.0747147,0.105486,0.0747147,0.105486,0.0747147,0.105486,0.0747147,0.105486,0.0747147,0.105486,0.0747147,0.122695,0.0868533,0.0642096,0.0507098
