survey,DES-g,DES-r,DES-i,DES-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,DES-g_AV,DES-r_AV,DES-i_AV,DES-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
DES,17.75,17.2893,17.1524,17.0906,17.7185,17.3151,17.1605,17.1049,42.928,-0.544029,0.169325,0.112681,0.0824963,0.0628416,0.167555,0.118609,0.0876861,0.0692506
DES,15.671,15.1955,15.0745,15.0133,15.6355,15.2137,15.0648,15.0352,42.907,-0.300142,0.175796,0.116987,0.0856491,0.0652432,0.173958,0.123142,0.0910372,0.0718971
DES,16.0368,15.5091,15.3721,15.3134,16.0091,15.5312,15.3754,15.3255,42.728,-0.307414,0.188074,0.125157,0.0916307,0.0697997,0.186107,0.131742,0.0973951,0.0769183
DES,18.9502,18.0855,17.8027,17.6454,18.8956,18.1521,17.8318,17.7045,43.729,0.256385,0.240017,0.159724,0.116938,0.0890775,0.237508,0.168127,0.124294,0.0981622
DES,18.2886,17.5303,17.2873,17.1507,18.2216,17.5523,17.3124,17.2023,43.6096,-0.263682,0.219341,0.145965,0.106864,0.081404,0.217048,0.153644,0.113587,0.0897061
DES,18.66,17.8188,17.5522,17.4014,18.6579,17.8854,17.5805,17.441,43.2735,-0.260897,0.213724,0.142227,0.104128,0.0793195,0.21149,0.14971,0.110679,0.087409
DES,18.7422,18.1749,17.9808,17.8749,18.6626,18.2062,18.0093,17.9167,43.1863,-0.282415,0.185993,0.123773,0.0906171,0.0690276,0.184049,0.130284,0.0963177,0.0760674
DES,18.1959,17.5908,17.402,17.3047,18.1646,17.6351,17.4153,17.3346,43.6887,-0.275012,0.226415,0.150672,0.110311,0.0840293,0.224048,0.158599,0.11725,0.0925991
DES,18.3066,17.6297,17.417,17.3016,18.2563,17.6774,17.4438,17.3456,43.3832,-0.304859,0.215392,0.143337,0.10494,0.0799383,0.21314,0.150878,0.111542,0.0880909
DES,17.1923,16.7435,16.613,16.5558,17.1759,16.7774,16.6202,16.5763,43.3945,-0.229095,0.234944,0.156348,0.114467,0.0871949,0.232488,0.164574,0.121667,0.0960875
DES,18.7382,17.9065,17.6162,17.4457,18.7074,17.9543,17.654,17.4976,42.4269,0.0827233,0.172926,0.115077,0.0842508,0.064178,0.171118,0.121131,0.0895509,0.0707233
DES,18.7541,18.0662,17.8047,17.6629,18.7425,18.1058,17.838,17.7128,43.6808,-0.429561,0.220291,0.146597,0.107327,0.0817565,0.217988,0.154309,0.114079,0.0900945
DES,16.822,16.3015,16.1499,16.0774,16.792,16.3351,16.1617,16.1116,43.622,0.981587,0.294119,0.195727,0.143297,0.109156,0.291044,0.206025,0.152311,0.120289
DES,17.0003,16.3796,16.1864,16.0826,16.9677,16.423,16.2027,16.1143,43.7855,0.137235,0.230017,0.153069,0.112066,0.0853662,0.227612,0.161122,0.119116,0.0940724
DES,17.7188,16.9142,16.6699,16.536,17.6784,16.973,16.6943,16.5811,43.0753,-0.418407,0.176349,0.117355,0.0859186,0.0654485,0.174506,0.123529,0.0913236,0.0721233
DES,18.4229,17.837,17.6451,17.5495,18.412,17.8896,17.6471,17.5868,40.8934,-0.0441517,0.0909639,0.0605337,0.0443182,0.0337594,0.090013,0.0637184,0.0471063,0.0372024
DES,18.788,18.4689,18.3982,18.3863,18.8071,18.5065,18.3846,18.3959,40.8356,-0.881826,0.0971111,0.0646245,0.0473132,0.0360408,0.0960959,0.0680244,0.0502896,0.0397165
DES,18.2283,17.6861,17.5281,17.4547,18.219,17.7335,17.5463,17.493,41.4904,-0.14835,0.0957099,0.063692,0.0466305,0.0355208,0.0947094,0.0670429,0.049564,0.0391434
DES,18.682,17.9751,17.7529,17.6362,18.6262,18.0238,17.7692,17.6777,41.011,-0.567128,0.113848,0.0757622,0.0554674,0.0422523,0.112658,0.0797481,0.0589568,0.0465615
DES,17.9205,17.2589,17.023,16.8971,17.8867,17.3085,17.0521,16.9392,41.4015,-0.110022,0.0969017,0.0644851,0.0472112,0.0359631,0.0958887,0.0678777,0.0501812,0.0396308
DES,18.7212,18.0925,17.8784,17.7713,18.7008,18.1392,17.9087,17.795,40.66,-0.213983,0.0911593,0.0606638,0.0444135,0.033832,0.0902064,0.0638553,0.0472075,0.0372823
DES,16.9811,16.4712,16.3271,16.2639,16.9561,16.5096,16.3344,16.2841,40.6746,-0.256776,0.0875094,0.0582349,0.0426352,0.0324774,0.0865946,0.0612986,0.0453173,0.0357896
DES,17.6918,17.4395,17.3788,17.3731,17.6883,17.4558,17.3632,17.3739,40.6045,-0.256316,0.0897022,0.0596941,0.0437035,0.0332912,0.0887645,0.0628347,0.0464529,0.0366864
DES,18.8617,18.4521,18.334,18.2937,18.8197,18.4794,18.3252,18.2826,40.5886,-0.229413,0.0903747,0.0601417,0.0440312,0.0335408,0.08943,0.0633057,0.0468012,0.0369615
DES,17.6482,17.2394,17.1389,17.1095,17.5998,17.2651,17.1497,17.133,40.7255,-0.212384,0.0910804,0.0606112,0.044375,0.0338027,0.0901282,0.0638,0.0471666,0.0372501
DES,18.4021,17.9244,17.7871,17.733,18.3655,17.9605,17.7942,17.7632,40.3238,-0.5878,0.0973893,0.0648097,0.0474488,0.0361441,0.0963713,0.0682193,0.0504337,0.0398303
DES,17.8256,17.4514,17.3605,17.3372,17.8028,17.4658,17.3619,17.3596,40.6482,-0.200659,0.0931505,0.0619888,0.0453835,0.0345709,0.0921767,0.0652501,0.0482386,0.0380967
DES,17.6737,17.2849,17.1809,17.1517,17.6446,17.3155,17.1934,17.1802,40.637,-0.670373,0.10388,0.0691292,0.0506112,0.0385531,0.102794,0.0727662,0.0537951,0.042485
DES,18.261,17.6076,17.3707,17.2424,18.2195,17.6647,17.4006,17.2959,40.6474,-0.657538,0.102597,0.068275,0.0499858,0.0380767,0.101524,0.071867,0.0531304,0.04196
DES,17.6546,17.0177,16.8156,16.7116,17.596,17.0658,16.8339,16.7487,40.7021,-1.11255,0.100528,0.0668981,0.0489777,0.0373088,0.0994767,0.0704176,0.0520589,0.0411138
DES,18.6747,18.1422,17.9922,17.9168,18.6102,18.184,18.0181,17.9325,40.2646,-0.469908,0.0934256,0.0621719,0.0455176,0.034673,0.0924489,0.0654428,0.0483811,0.0382092
DES,16.8932,16.4475,16.3253,16.291,16.8676,16.4678,16.3356,16.3081,40.4248,-0.663868,0.097085,0.0646072,0.0473005,0.0360312,0.0960701,0.0680062,0.0502761,0.0397058
DES,17.1456,16.7449,16.6255,16.5834,17.1134,16.7686,16.6267,16.6047,40.4197,-0.659578,0.0971397,0.0646435,0.0473271,0.0360514,0.0961242,0.0680444,0.0503044,0.0397282
DES,17.5642,16.9826,16.7602,16.649,17.5259,17.0254,16.7768,16.6832,40.2571,-0.536416,0.0915223,0.0609054,0.0445903,0.0339667,0.0905656,0.0641096,0.0473955,0.0374308
DES,18.8764,18.3451,18.1613,18.0765,18.8659,18.3661,18.1793,18.1024,40.8974,-0.778925,0.105197,0.0700056,0.0512529,0.0390419,0.104098,0.0736887,0.0544771,0.0430236
DES,17.4849,16.8285,16.6167,16.5108,17.4368,16.8616,16.6369,16.5456,40.2721,-0.642502,0.097239,0.0647096,0.0473755,0.0360883,0.0962224,0.068114,0.0503558,0.0397688
DES,16.6256,16.3061,16.2243,16.2092,16.5981,16.314,16.2157,16.2155,40.9156,-0.813952,0.10398,0.0691955,0.0506597,0.0385901,0.102893,0.0728359,0.0538467,0.0425257
DES,16.385,16.0703,16.0021,15.9938,16.3755,16.0853,16.0039,16.0015,41.0757,-0.121352,0.0959804,0.063872,0.0467623,0.0356212,0.094977,0.0672324,0.0497041,0.039254
DES,17.7526,17.28,17.1252,17.052,17.7281,17.3224,17.1324,17.0686,40.738,-0.364132,0.0863622,0.0574715,0.0420763,0.0320516,0.0854594,0.060495,0.0447232,0.0353204
DES,17.0337,16.405,16.204,16.0995,16.9827,16.4508,16.2181,16.1349,40.8184,-0.00111518,0.104453,0.0695103,0.0508902,0.0387656,0.103361,0.0731673,0.0540917,0.0427192
DES,16.8745,16.2263,16.0452,15.9578,16.8376,16.2606,16.0488,15.9864,40.9385,-0.146833,0.092228,0.0613749,0.0449341,0.0342286,0.0912639,0.0646039,0.0477609,0.0377194
DES,18.1457,17.6605,17.5234,17.4597,18.1029,17.6955,17.5408,17.4871,41.0934,-0.159017,0.0966827,0.0643394,0.0471045,0.0358818,0.095672,0.0677243,0.0500678,0.0395413
DES,17.0639,16.7598,16.6802,16.6624,17.0449,16.7696,16.6874,16.6716,41.6849,-0.325087,0.0992699,0.0660611,0.048365,0.036842,0.0982321,0.0695366,0.0514075,0.0405994
DES,18.4882,18.2213,18.1703,18.1694,18.4617,18.2421,18.1631,18.1961,41.3558,-0.114637,0.0978144,0.0650925,0.0476558,0.0363018,0.0967918,0.068517,0.0506538,0.0400041
DES,16.7739,16.351,16.2243,16.1722,16.758,16.3758,16.2246,16.1926,41.3459,-0.106458,0.0981876,0.0653409,0.0478377,0.0364404,0.0971612,0.0687785,0.0508471,0.0401568
DES,17.4754,17.1533,17.0816,17.0622,17.4405,17.1847,17.0837,17.0718,41.1694,0.010801,0.0969026,0.0644857,0.0472116,0.0359634,0.0958896,0.0678784,0.0501816,0.0396312
DES,17.0419,16.2314,15.9813,15.8468,16.993,16.2931,16.0154,15.8944,41.1298,-0.0221284,0.0941461,0.0626514,0.0458686,0.0349404,0.0931619,0.0659475,0.0487542,0.0385039
DES,17.6728,17.1289,16.9481,16.8561,17.6403,17.1509,16.9519,16.903,40.3844,0.00895191,0.0913377,0.0607825,0.0445004,0.0338982,0.0903829,0.0639803,0.0472998,0.0373553
DES,16.1937,15.4696,15.2361,15.101,16.1613,15.5184,15.2538,15.141,42.5698,-0.270358,0.187003,0.124445,0.091109,0.0694023,0.185048,0.130992,0.0968405,0.0764803
DES,17.4463,16.8542,16.646,16.5375,17.4033,16.8947,16.6805,16.5751,43.2019,-0.102174,0.179059,0.119158,0.0872385,0.066454,0.177187,0.125427,0.0927266,0.0732314
DES,18.6057,17.7518,17.4722,17.3125,18.5643,17.8309,17.5035,17.3525,43.0504,0.285378,0.25836,0.171931,0.125875,0.0958853,0.25566,0.180976,0.133794,0.105664
DES,18.3573,18.0415,17.9545,17.9279,18.3256,18.067,17.9654,17.9263,42.2906,0.0241613,0.159796,0.10634,0.0778539,0.0593053,0.158126,0.111934,0.0827517,0.0653536
DES,17.7565,17.1861,17.0129,16.9254,17.7225,17.2246,17.028,16.97,43.3482,-0.0575727,0.216557,0.144112,0.105508,0.0803708,0.214293,0.151694,0.112145,0.0885675
DES,18.5099,18.0439,17.9077,17.8431,18.47,18.0725,17.9079,17.8348,42.8956,-0.22577,0.188965,0.125751,0.0920651,0.0701306,0.18699,0.132366,0.0978569,0.077283
DES,17.7757,17.1397,16.9656,16.8747,17.743,17.1812,16.9739,16.9259,42.9731,-0.182657,0.18275,0.121614,0.0890369,0.0678239,0.180839,0.128013,0.0946381,0.074741
DES,16.9454,16.3402,16.1472,16.0473,16.9108,16.389,16.1691,16.078,42.7895,-0.209366,0.195095,0.12983,0.0950516,0.0724056,0.193055,0.13666,0.101031,0.0797899
DES,18.7679,18.078,17.844,17.7122,18.7475,18.1289,17.8619,17.7731,43.3666,-0.283455,0.222237,0.147892,0.108275,0.0824788,0.219914,0.155673,0.115087,0.0908905
DES,18.0616,17.5912,17.4321,17.3564,18.0165,17.652,17.4528,17.3676,42.5861,-0.224505,0.188039,0.125134,0.0916138,0.0697868,0.186073,0.131718,0.0973772,0.0769041
DES,17.7992,17.1478,16.9528,16.8473,17.773,17.196,16.9715,16.8874,42.5933,-0.219502,0.188712,0.125582,0.0919416,0.0700365,0.186739,0.132189,0.0977255,0.0771793
DES,18.4691,17.6162,17.3486,17.193,18.4317,17.6895,17.3814,17.2438,43.3149,0.095539,0.21401,0.142417,0.104267,0.0794254,0.211772,0.14991,0.110826,0.0875256
DES,17.6156,17.0958,16.9452,16.8734,17.606,17.1204,16.9598,16.906,43.3449,-0.136182,0.232218,0.154534,0.113138,0.0861829,0.22979,0.162664,0.120255,0.0949724
DES,16.5347,16.1522,16.0513,16.0129,16.5085,16.1941,16.0574,16.0163,43.2883,-0.290708,0.213568,0.142123,0.104052,0.0792616,0.211336,0.1496,0.110598,0.0873452
DES,17.7745,16.9477,16.6766,16.5214,17.7132,17.0099,16.7073,16.5728,43.2422,-0.241173,0.203477,0.135408,0.0991355,0.0755165,0.20135,0.142532,0.105372,0.0832181
DES,17.9612,17.5061,17.3727,17.3134,17.9317,17.5364,17.3755,17.3321,43.6584,0.45597,0.273469,0.181985,0.133236,0.101492,0.27061,0.191559,0.141618,0.111843
DES,18.9769,18.2457,18.0137,17.889,18.9174,18.2967,18.0421,17.919,43.2251,0.151235,0.22564,0.150156,0.109933,0.0837416,0.223281,0.158056,0.116849,0.0922821
DES,17.294,16.8095,16.6752,16.6098,17.2703,16.8426,16.6742,16.6408,43.0285,0.591965,0.264591,0.176078,0.128911,0.0981977,0.261825,0.185341,0.13702,0.108213
DES,18.9029,18.305,18.1119,18.009,18.8915,18.338,18.1238,18.0629,43.0777,0.568493,0.285696,0.190122,0.139193,0.10603,0.28271,0.200125,0.14795,0.116844
DES,18.062,17.4062,17.1801,17.0652,18.0218,17.4522,17.2136,17.1145,41.1093,-0.776139,0.0979785,0.0652018,0.0477358,0.0363628,0.0969543,0.068632,0.0507388,0.0400713
DES,18.1275,17.556,17.3864,17.3064,18.0584,17.6267,17.4083,17.3409,40.4801,-0.632373,0.0978948,0.065146,0.047695,0.0363317,0.0968714,0.0685734,0.0506955,0.040037
DES,17.1629,16.7149,16.5869,16.5409,17.1262,16.7427,16.5907,16.5585,40.9709,-0.715918,0.114448,0.0761615,0.0557597,0.0424749,0.113251,0.0801683,0.0592675,0.0468068
DES,17.2771,16.6603,16.4725,16.3802,17.2549,16.6988,16.4869,16.4196,40.97,-0.689222,0.113732,0.0756855,0.0554112,0.0422095,0.112544,0.0796673,0.0588971,0.0465143
DES,16.8042,16.4667,16.3795,16.3627,16.7799,16.4789,16.3813,16.3757,40.296,-0.540062,0.0938134,0.06243,0.0457066,0.034817,0.0928327,0.0657145,0.0485819,0.0383678
DES,18.397,17.9734,17.86,17.8239,18.3724,18,17.8726,17.8425,40.4974,-0.580345,0.0965795,0.0642708,0.0470542,0.0358436,0.0955699,0.0676521,0.0500143,0.0394991
DES,17.9213,17.3202,17.1467,17.0625,17.8832,17.3664,17.1614,17.0957,40.5126,-0.638151,0.100157,0.0666516,0.0487973,0.0371713,0.0991101,0.0701581,0.051867,0.0409623
DES,18.3671,17.8335,17.6662,17.5913,18.3343,17.8838,17.6807,17.6254,40.3104,-0.591746,0.0968695,0.0644637,0.0471955,0.0359512,0.0958568,0.0678552,0.0501645,0.0396177
DES,18.2195,17.4035,17.1031,16.9425,18.1781,17.47,17.1371,16.9972,40.7759,-0.858176,0.099079,0.0659341,0.048272,0.0367712,0.0980432,0.0694029,0.0513087,0.0405213
DES,17.3968,16.6382,16.3947,16.2575,17.3482,16.6847,16.4224,16.3084,41.2908,-0.00741812,0.0975427,0.0649117,0.0475235,0.036201,0.096523,0.0683267,0.0505131,0.039893
DES,17.7113,17.1441,16.9532,16.8584,17.6789,17.1771,16.9655,16.8868,41.8818,0.179749,0.138905,0.0924374,0.0676757,0.051552,0.137453,0.0973006,0.0719331,0.0568096
DES,16.7265,16.2608,16.1222,16.0644,16.6987,16.2824,16.1253,16.082,40.4886,-0.369473,0.0902253,0.0600422,0.0439584,0.0334853,0.0892821,0.063201,0.0467238,0.0369003
DES,17.4905,16.8415,16.6399,16.5315,17.4672,16.8896,16.6643,16.5724,43.6726,0.233786,0.242069,0.16109,0.117938,0.089839,0.239538,0.169565,0.125357,0.0990014
DES,17.4772,16.8631,16.6853,16.5937,17.4379,16.9082,16.6895,16.6185,43.5452,0.259745,0.239884,0.159636,0.116873,0.0890281,0.237376,0.168034,0.124225,0.0981077
DES,16.6339,16.1906,16.0621,16.003,16.6056,16.2183,16.0614,16.0254,43.6353,0.296415,0.244001,0.162375,0.118879,0.090556,0.24145,0.170918,0.126357,0.0997914
DES,17.3788,16.7171,16.5098,16.3967,17.3519,16.7697,16.5282,16.4407,43.3884,-0.229361,0.235651,0.156819,0.114811,0.0874573,0.233188,0.165069,0.122034,0.0963768
DES,17.9547,17.307,17.1101,17.0056,17.923,17.3473,17.1346,17.0384,42.6934,-0.353376,0.193205,0.128572,0.0941309,0.0717043,0.191186,0.135337,0.100053,0.0790171
DES,17.0967,16.6924,16.5804,16.5375,17.0715,16.7097,16.5869,16.5551,42.8853,0.248581,0.241362,0.160619,0.117593,0.0895768,0.238839,0.16907,0.124991,0.0987124
DES,17.8596,17.3467,17.2167,17.162,17.8376,17.3808,17.2266,17.1869,43.5171,-0.636616,0.196715,0.130908,0.0958411,0.073007,0.194659,0.137795,0.10187,0.0804527
DES,17.1753,16.3982,16.1448,16.0051,17.1405,16.456,16.1592,16.0519,42.7757,0.0540821,0.230556,0.153428,0.112329,0.0855664,0.228146,0.1615,0.119395,0.094293
DES,16.8545,16.3682,16.2349,16.1746,16.8215,16.4049,16.2368,16.1969,43.3238,0.281358,0.259869,0.172935,0.12661,0.0964453,0.257153,0.182033,0.134575,0.106281
DES,16.9919,16.5317,16.3954,16.3343,16.9585,16.5623,16.4015,16.3574,42.9136,0.296393,0.255774,0.17021,0.124615,0.0949255,0.253101,0.179165,0.132454,0.104607
DES,18.828,18.4296,18.3139,18.2642,18.8072,18.4199,18.2929,18.3044,43.0714,0.547522,0.28907,0.192368,0.140837,0.107283,0.286048,0.202488,0.149697,0.118224
DES,17.2236,16.7018,16.5586,16.4868,17.1886,16.731,16.5555,16.502,43.0072,0.547418,0.265376,0.1766,0.129293,0.0984891,0.262602,0.185891,0.137427,0.108534
DES,17.9323,17.0853,16.8176,16.6638,17.8818,17.1438,16.8392,16.7225,43.1413,0.526698,0.293698,0.195447,0.143092,0.109,0.290628,0.20573,0.152094,0.120117
DES,18.5355,18.2129,18.1118,18.0741,18.4869,18.2353,18.1197,18.0875,41.9759,-0.0414078,0.142669,0.094942,0.0695094,0.0529488,0.141178,0.0999369,0.0738821,0.0583488
DES,18.1964,17.5597,17.3792,17.2928,18.1722,17.6049,17.3957,17.3275,41.0304,-0.301998,0.0990996,0.0659478,0.048282,0.0367788,0.0980637,0.0694173,0.0513194,0.0405298
DES,17.9536,17.6717,17.6003,17.5881,17.9327,17.6886,17.5857,17.588,40.6823,-1.05127,0.102552,0.0682451,0.0499639,0.03806,0.10148,0.0718355,0.0531071,0.0419416
DES,18.4428,18.1339,18.051,18.0175,18.3965,18.1677,18.0531,18.0421,40.7399,-1.1027,0.0989827,0.06587,0.0482251,0.0367355,0.097948,0.0693355,0.0512589,0.040482
DES,17.6609,17.2659,17.1598,17.1298,17.6295,17.2969,17.1708,17.1488,40.819,-0.262029,0.0907351,0.0603815,0.0442068,0.0336745,0.0897866,0.0635582,0.0469878,0.0371089
DES,18.6051,18.3014,18.2208,18.2062,18.5577,18.3105,18.2209,18.2305,40.8922,-1.02435,0.101032,0.067234,0.0492237,0.0374961,0.0999762,0.0707712,0.0523203,0.0413202
DES,18.2225,17.476,17.2322,17.0941,18.1817,17.5298,17.2649,17.1514,41.825,-0.120642,0.126496,0.0841792,0.0616297,0.0469464,0.125174,0.0886079,0.0655067,0.0517343
DES,17.4571,17.0811,16.9759,16.9459,17.4288,17.1079,16.9789,16.9684,41.0218,-0.888901,0.0945005,0.0628872,0.0460413,0.035072,0.0935126,0.0661957,0.0489377,0.0386488
DES,18.875,18.3911,18.2441,18.1815,18.8275,18.4119,18.1468,18.0779,40.3786,-0.637859,0.0985108,0.065556,0.0479951,0.0365603,0.097481,0.0690049,0.0510145,0.040289
DES,18.6155,18.0939,17.933,17.8601,18.5525,18.1234,17.9473,17.8976,40.3828,-0.375056,0.0887385,0.0590528,0.043234,0.0329335,0.0878109,0.0621596,0.0459538,0.0362923
DES,18.5151,17.8154,17.5949,17.4779,18.469,17.8583,17.6136,17.5232,40.3921,-0.375585,0.0888964,0.0591579,0.0433109,0.0329921,0.0879671,0.0622702,0.0460356,0.0363568
DES,18.2938,17.6503,17.427,17.3079,18.2576,17.6955,17.4442,17.3555,40.2851,-0.344514,0.0886062,0.0589647,0.0431695,0.0328844,0.0876799,0.0620669,0.0458853,0.0362382
DES,18.8463,18.3096,18.1173,18.0227,18.7965,18.3508,18.1364,18.034,40.2753,-0.3701,0.0893172,0.0594379,0.043516,0.0331483,0.0883835,0.062565,0.0462535,0.036529
DES,16.8153,16.4362,16.333,16.2984,16.7989,16.4481,16.3261,16.3112,40.2185,-0.303831,0.0837578,0.0557383,0.0408074,0.031085,0.0828822,0.0586707,0.0433745,0.0342553
DES,17.2768,16.8699,16.7569,16.7193,17.2415,16.8939,16.7586,16.7487,40.3058,-0.312183,0.0865953,0.0576266,0.0421898,0.0321381,0.0856901,0.0606583,0.044844,0.0354158
DES,17.7003,17.0727,16.8802,16.7881,17.6571,17.1056,16.9017,16.8286,40.3313,-0.349813,0.0881425,0.0586562,0.0429437,0.0327123,0.0872211,0.0617421,0.0456452,0.0360485
DES,17.3781,16.7599,16.5539,16.4475,17.3355,16.8008,16.5708,16.4837,40.238,-0.282521,0.0829528,0.0552026,0.0404152,0.0307863,0.0820857,0.0581068,0.0429577,0.0339261
DES,18.2717,17.6071,17.3955,17.2838,18.2355,17.6512,17.4161,17.3275,40.2322,-0.404188,0.0880556,0.0585983,0.0429013,0.0326801,0.0871351,0.0616812,0.0456002,0.036013
DES,16.9509,16.5416,16.4361,16.3988,16.9481,16.5657,16.4383,16.4182,40.2881,-0.384882,0.0907808,0.0604119,0.044229,0.0336915,0.0898318,0.0635902,0.0470114,0.0371275
DES,17.82,17.5268,17.4517,17.429,17.8008,17.5385,17.4509,17.4323,43.4394,-0.531034,0.203649,0.135522,0.0992192,0.0755803,0.20152,0.142652,0.105461,0.0832884
DES,18.5646,18.2075,18.1019,18.0589,18.5336,18.2287,18.1115,18.091,43.6791,-0.127276,0.233939,0.155679,0.113977,0.0868218,0.231494,0.16387,0.121147,0.0956764
DES,18.0484,17.6147,17.4656,17.3993,18.02,17.655,17.4737,17.428,43.4692,0.299314,0.255112,0.169769,0.124292,0.0946796,0.252445,0.178701,0.132111,0.104336
DES,18.867,18.0587,17.8013,17.6565,18.8104,18.1065,17.8197,17.7022,42.7048,-0.197918,0.19068,0.126892,0.0929008,0.0707672,0.188687,0.133568,0.0987452,0.0779845
DES,18.5756,18.0679,17.9102,17.8333,18.5326,18.1039,17.9238,17.8739,43.3679,0.279341,0.263799,0.17555,0.128525,0.0979036,0.261041,0.184786,0.13661,0.107888
DES,18.568,18.2417,18.1425,18.106,18.5411,18.2533,18.1481,18.1137,43.4064,-0.51987,0.209423,0.139365,0.102032,0.0777232,0.207234,0.146697,0.108451,0.0856499
DES,16.5222,15.9798,15.8211,15.7444,16.4934,16.0222,15.8335,15.7734,43.4568,-0.22641,0.224058,0.149104,0.109163,0.0831548,0.221716,0.156948,0.11603,0.0916354
DES,17.6597,17.1754,17.0334,16.9662,17.6281,17.204,17.0455,16.9909,42.5963,-0.0398478,0.203198,0.135222,0.0989994,0.0754128,0.201074,0.142336,0.105227,0.0831038
DES,17.8456,17.154,16.9145,16.7764,17.8046,17.2046,16.928,16.8291,42.6041,0.0557647,0.214079,0.142463,0.104301,0.0794511,0.211841,0.149958,0.110862,0.087554
DES,16.8098,15.95,15.6714,15.5074,16.7638,16.0239,15.705,15.5738,43.5693,-0.21968,0.219194,0.145867,0.106793,0.0813496,0.216903,0.153541,0.113511,0.0896461
DES,18.264,17.802,17.6491,17.5784,18.2191,17.8217,17.6605,17.6031,42.3063,0.0487395,0.162213,0.107948,0.0790313,0.0602021,0.160517,0.113627,0.0840031,0.0663419
DES,18.5153,18.009,17.8395,17.7598,18.46,18.036,17.8494,17.7687,43.8141,0.149199,0.226571,0.150776,0.110387,0.0840874,0.224203,0.158709,0.117331,0.0926631
DES,18.727,18.1112,17.9097,17.8032,18.6648,18.1403,17.933,17.8344,42.9134,0.228864,0.242167,0.161155,0.117985,0.0898754,0.239635,0.169633,0.125408,0.0990414
DES,18.7599,17.8366,17.5534,17.3938,18.6884,17.8977,17.5933,17.4475,43.4805,-0.290014,0.213432,0.142032,0.103985,0.0792109,0.211201,0.149505,0.110527,0.0872894
DES,18.5461,17.9473,17.7513,17.6494,18.5017,17.9898,17.7669,17.686,43.3863,0.284665,0.263029,0.175038,0.12815,0.0976179,0.260279,0.184247,0.136211,0.107574
DES,18.4447,17.9377,17.7612,17.6682,18.4005,17.9825,17.773,17.696,43.3021,0.121136,0.220848,0.146967,0.107598,0.0819631,0.218539,0.154699,0.114367,0.0903222
DES,18.6274,17.9049,17.6476,17.5011,18.5772,17.957,17.6835,17.5399,43.1574,-0.466403,0.19568,0.130219,0.0953368,0.0726228,0.193635,0.13707,0.101334,0.0800293
DES,17.0859,16.3351,16.0956,15.962,17.0437,16.3826,16.1222,16.0002,42.7134,0.0983113,0.225394,0.149993,0.109814,0.0836505,0.223038,0.157884,0.116722,0.0921817
DES,18.6974,18.0499,17.8181,17.6906,18.6633,18.1104,17.85,17.7468,43.092,-0.389746,0.175364,0.116699,0.0854386,0.0650829,0.173531,0.122839,0.0908134,0.0717204
DES,18.9271,18.2952,18.0948,17.9833,18.8674,18.304,18.0682,17.9974,43.4799,0.553578,0.278945,0.18563,0.135904,0.103525,0.276029,0.195396,0.144454,0.114083
DES,18.6798,17.9191,17.6474,17.4922,18.6154,17.99,17.6694,17.557,43.2423,0.592564,0.270695,0.180139,0.131884,0.100463,0.267865,0.189617,0.140181,0.110709
DES,18.7263,18.1197,17.934,17.8377,18.7041,18.1757,17.9432,17.8674,43.2319,-0.801598,0.203268,0.135269,0.0990338,0.075439,0.201143,0.142386,0.105264,0.0831327
DES,18.2661,17.6844,17.49,17.3933,18.2225,17.7393,17.5149,17.4374,41.599,-0.101175,0.0994205,0.0661613,0.0484383,0.0368979,0.0983811,0.0696421,0.0514855,0.040661
DES,17.4476,16.9934,16.8783,16.8308,17.4149,17.0186,16.8806,16.8576,41.3882,-0.075121,0.09922,0.0660279,0.0483407,0.0368235,0.0981828,0.0695017,0.0513817,0.040579
DES,17.3018,16.8846,16.7661,16.7182,17.2693,16.9065,16.7694,16.738,41.9815,-0.0535057,0.142429,0.0947823,0.0693925,0.0528597,0.14094,0.0997689,0.0737579,0.0582507
DES,18.2732,18.0292,18.0582,18.1189,18.3304,18.0631,17.989,18.2597,41.5712,-0.100752,0.0992225,0.0660296,0.0483419,0.0368244,0.0981853,0.0695034,0.051383,0.04058
DES,17.2763,16.747,16.5967,16.5321,17.2429,16.7809,16.6013,16.5498,41.1202,-0.599909,0.101319,0.0674247,0.0493633,0.0376025,0.10026,0.0709719,0.0524687,0.0414374
