survey,SDSS-g,SDSS-r,SDSS-i,SDSS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SDSS-g_AV,SDSS-r_AV,SDSS-i_AV,SDSS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
SDSS,18.1799,17.6547,17.4567,17.3321,18.1197,17.6608,17.4626,17.3682,308.822,-0.497962,0.419293,0.288127,0.213429,0.159485,0.404374,0.286248,0.21162,0.167128
SDSS,18.5914,18.0592,17.8669,17.7624,18.5265,18.0565,17.8808,17.812,308.822,-0.575996,0.42844,0.294412,0.218085,0.162964,0.413195,0.292492,0.216236,0.170774
SDSS,18.8941,18.2035,17.9484,17.7833,18.7909,18.2205,17.9706,17.8469,308.823,-0.017936,0.333548,0.229205,0.169783,0.126871,0.321679,0.22771,0.168343,0.13295
SDSS,17.3963,16.6007,16.3262,16.1629,17.2792,16.5907,16.3246,16.216,308.824,-0.528384,0.418718,0.287732,0.213136,0.159267,0.403819,0.285856,0.21133,0.166899
SDSS,17.2588,16.7106,16.5336,16.4391,17.1174,16.6499,16.4803,16.4262,308.824,1.21132,0.281841,0.193674,0.143463,0.107203,0.271813,0.192411,0.142247,0.11234
SDSS,18.1147,17.2854,16.9666,16.7683,18.0117,17.2627,16.9721,16.8296,308.825,-0.622185,0.43536,0.299168,0.221607,0.165597,0.419869,0.297217,0.219729,0.173532
SDSS,18.3986,17.8828,17.6724,17.5484,18.3661,17.873,17.6726,17.5964,308.826,-0.580062,0.427053,0.29346,0.217379,0.162437,0.411858,0.291546,0.215536,0.170221
SDSS,18.979,18.45,18.2698,18.1624,18.9068,18.4476,18.2639,18.1798,308.826,-0.517538,0.417791,0.287095,0.212664,0.158914,0.402925,0.285223,0.210862,0.166529
SDSS,17.4262,16.8563,16.643,16.5231,17.3476,16.8509,16.663,16.5617,308.826,-0.0458283,0.33636,0.231138,0.171214,0.12794,0.324391,0.22963,0.169763,0.134071
SDSS,18.486,18.0023,17.8451,17.7681,18.398,18.0169,17.8473,17.7962,308.826,0.695888,0.337151,0.231681,0.171617,0.128241,0.325154,0.23017,0.170162,0.134386
SDSS,18.6581,17.9879,17.7305,17.5634,18.5975,17.9786,17.7372,17.6203,308.827,-0.566863,0.425372,0.292304,0.216523,0.161797,0.410236,0.290398,0.214688,0.169551
SDSS,17.6061,16.8865,16.647,16.4965,17.5119,16.8923,16.6492,16.5543,308.827,1.21541,0.281886,0.193705,0.143486,0.10722,0.271856,0.192441,0.14227,0.112358
SDSS,18.5569,18.2021,18.0843,18.0118,18.4884,18.2175,18.0818,18.0723,308.828,-0.0563746,0.337865,0.232172,0.17198,0.128513,0.325843,0.230658,0.170522,0.134671
SDSS,18.5032,17.6145,17.2592,17.0188,18.3897,17.6125,17.2626,17.0757,308.83,-0.867068,0.43857,0.301374,0.223241,0.166818,0.422965,0.299408,0.221349,0.174812
SDSS,18.8918,18.3037,18.0756,17.9162,18.8247,18.3042,18.0847,17.9992,308.83,-0.509768,0.416624,0.286293,0.21207,0.15847,0.4018,0.284426,0.210273,0.166064
SDSS,17.265,16.8154,16.6501,16.5564,17.2144,16.8137,16.6544,16.5962,308.831,-0.494679,0.41708,0.286606,0.212302,0.158643,0.402239,0.284737,0.210503,0.166246
SDSS,18.0351,17.463,17.2548,17.1355,17.9651,17.47,17.2435,17.1855,308.831,-0.457418,0.413091,0.283866,0.210272,0.157126,0.398393,0.282014,0.20849,0.164656
SDSS,18.848,18.3467,18.1566,18.046,18.7738,18.345,18.1495,18.0517,308.831,-0.0196514,0.331932,0.228095,0.16896,0.126256,0.320121,0.226607,0.167528,0.132306
SDSS,17.9805,17.3087,17.0812,16.947,17.8705,17.3148,17.0878,16.9918,308.831,-0.00972169,0.331517,0.22781,0.168749,0.126098,0.319721,0.226324,0.167319,0.132141
SDSS,18.7506,18.22,18.05,17.9723,18.6779,18.2168,18.0745,18.0221,308.831,0.334565,0.308907,0.212273,0.15724,0.117498,0.297915,0.210888,0.155907,0.123129
SDSS,18.5962,18.013,17.8179,17.7245,18.5132,18.0369,17.8299,17.7677,308.831,0.714049,0.327394,0.224976,0.16665,0.12453,0.315744,0.223509,0.165238,0.130497
SDSS,18.2063,17.5159,17.2897,17.1518,18.1552,17.5196,17.2905,17.2129,308.832,1.22769,0.281977,0.193767,0.143532,0.107255,0.271943,0.192503,0.142315,0.112394
SDSS,18.6473,18.138,17.9657,17.8729,18.5703,18.1452,17.9647,17.8981,308.833,-0.0128512,0.331411,0.227737,0.168695,0.126058,0.319618,0.226251,0.167265,0.132098
SDSS,18.6551,18.0869,17.8571,17.7336,18.615,18.0953,17.874,17.7847,308.833,1.19672,0.282624,0.194212,0.143861,0.107501,0.272568,0.192945,0.142642,0.112652
SDSS,18.9103,18.4981,18.32,18.2283,18.8389,18.4796,18.3224,18.2787,308.834,-0.587065,0.423444,0.290979,0.215542,0.161064,0.408377,0.289082,0.213715,0.168782
SDSS,18.5377,18.0374,17.8696,17.7839,18.4593,18.0434,17.8955,17.8268,308.835,-0.00658109,0.330689,0.227241,0.168327,0.125783,0.318922,0.225759,0.166901,0.131811
SDSS,18.8869,18.0444,17.7512,17.5726,18.788,18.0614,17.7604,17.6481,308.835,0.692561,0.334303,0.229724,0.170167,0.127158,0.322407,0.228226,0.168724,0.133251
SDSS,17.9616,17.08,16.7858,16.6177,17.8387,17.0945,16.7965,16.678,308.836,0.352995,0.308921,0.212282,0.157247,0.117503,0.297928,0.210898,0.155914,0.123134
SDSS,16.7623,16.2353,16.0647,15.9939,16.6794,16.2388,16.0635,16.0219,308.838,-0.428361,0.408817,0.280928,0.208096,0.155501,0.39427,0.279096,0.206332,0.162952
SDSS,17.1121,16.2615,15.9898,15.8148,16.9968,16.2695,15.9841,15.8799,308.838,1.23818,0.282021,0.193797,0.143555,0.107272,0.271986,0.192534,0.142338,0.112412
SDSS,16.84,16.2904,16.112,16.0237,16.7603,16.2996,16.1201,16.058,308.839,0.34633,0.306762,0.210799,0.156148,0.116682,0.295847,0.209424,0.154825,0.122274
SDSS,18.564,17.8592,17.643,17.5195,18.4237,17.8425,17.6103,17.503,308.84,-0.0846807,0.340398,0.233913,0.17327,0.129476,0.328286,0.232387,0.171801,0.135681
SDSS,17.4173,16.8965,16.7193,16.6098,17.3554,16.8989,16.7212,16.6504,308.84,1.19267,0.282622,0.19421,0.14386,0.1075,0.272565,0.192944,0.142641,0.112651
SDSS,17.2035,16.6066,16.3998,16.2623,17.1135,16.5955,16.3758,16.2827,308.841,-0.508894,0.413533,0.284169,0.210497,0.157294,0.398818,0.282315,0.208712,0.164832
SDSS,18.3614,17.7189,17.4991,17.3802,18.2545,17.7107,17.5141,17.4304,308.841,-0.891257,0.422535,0.290355,0.215079,0.160719,0.407501,0.288462,0.213256,0.16842
SDSS,17.0398,16.5274,16.3348,16.2341,16.9471,16.5262,16.3346,16.263,308.842,0.745927,0.315779,0.216995,0.160738,0.120112,0.304543,0.21558,0.159376,0.125868
SDSS,17.8411,16.8677,16.5183,16.2924,17.702,16.865,16.5218,16.3505,308.843,-0.975621,0.411916,0.283058,0.209674,0.156679,0.397259,0.281212,0.207896,0.164187
SDSS,18.5248,18.0204,17.8395,17.7439,18.4436,18.0244,17.85,17.795,308.844,-0.00627381,0.328963,0.226055,0.167449,0.125127,0.317258,0.224581,0.16603,0.131123
SDSS,18.0411,17.5476,17.3823,17.3101,17.9419,17.5509,17.3911,17.3328,308.844,-0.129187,0.342829,0.235583,0.174507,0.130401,0.33063,0.234046,0.173028,0.13665
SDSS,17.7883,17.1654,16.956,16.8384,17.7269,17.1639,16.9574,16.8777,308.844,1.18525,0.28288,0.194388,0.143992,0.107598,0.272815,0.19312,0.142771,0.112754
SDSS,16.7728,16.2127,16.0087,15.8865,16.6891,16.2071,16.0049,15.9223,308.845,-0.478535,0.412562,0.283502,0.210003,0.156925,0.397882,0.281653,0.208223,0.164445
SDSS,18.4681,18.0288,17.8689,17.7824,18.4061,18.0355,17.8834,17.82,308.845,-0.440219,0.409831,0.281625,0.208612,0.155886,0.395248,0.279788,0.206844,0.163356
SDSS,18.1214,17.6099,17.4238,17.328,18.0416,17.6029,17.4456,17.3597,308.846,-0.908177,0.41442,0.284778,0.210948,0.157632,0.399673,0.282921,0.20916,0.165185
SDSS,17.3093,16.68,16.47,16.3527,17.2278,16.6955,16.4723,16.3847,308.846,-0.43948,0.409734,0.281558,0.208563,0.155849,0.395155,0.279722,0.206795,0.163318
SDSS,15.4839,14.9733,14.8231,14.7722,15.4046,14.9834,14.8278,14.7848,308.847,-0.431512,0.409335,0.281284,0.20836,0.155697,0.39477,0.27945,0.206594,0.163158
SDSS,17.1481,16.683,16.5207,16.4369,17.0809,16.6773,16.5221,16.4816,308.847,1.14934,0.289614,0.199015,0.147419,0.110159,0.279308,0.197717,0.14617,0.115438
SDSS,18.4025,17.6197,17.3253,17.1545,18.3149,17.6161,17.3382,17.1949,308.847,-0.869452,0.421313,0.289515,0.214457,0.160254,0.406322,0.287627,0.212639,0.167933
SDSS,18.3919,17.819,17.604,17.4737,18.3168,17.8049,17.5979,17.5062,308.847,-0.108998,0.342033,0.235036,0.174102,0.130098,0.329862,0.233503,0.172626,0.136332
SDSS,18.6208,17.6905,17.4035,17.2224,18.5078,17.6921,17.4069,17.2753,308.848,-1.00003,0.411441,0.282731,0.209432,0.156498,0.3968,0.280887,0.207656,0.163998
SDSS,18.8268,18.3832,18.2019,18.1593,18.7867,18.3779,18.2336,18.1864,308.848,0.381054,0.305565,0.209976,0.155539,0.116227,0.294692,0.208607,0.15422,0.121796
SDSS,18.4098,17.9723,17.8097,17.7341,18.3328,17.977,17.803,17.7685,308.849,0.745299,0.311633,0.214146,0.158627,0.118535,0.300544,0.212749,0.157283,0.124215
SDSS,18.0619,17.1689,16.8638,16.7007,17.9495,17.1842,16.8713,16.7393,308.849,0.72009,0.318179,0.218644,0.16196,0.121025,0.306858,0.217218,0.160587,0.126824
SDSS,18.9793,18.6354,18.526,18.4944,18.9399,18.6564,18.5371,18.529,308.85,1.18523,0.282475,0.194109,0.143785,0.107444,0.272424,0.192843,0.142567,0.112593
SDSS,17.9398,17.1069,16.7939,16.5846,17.8231,17.0986,16.7922,16.6294,308.85,-0.516884,0.410481,0.282071,0.208943,0.156133,0.395875,0.280232,0.207172,0.163615
SDSS,18.1672,17.4795,17.2304,17.0954,18.1011,17.4792,17.235,17.1414,308.85,0.695183,0.324932,0.223285,0.165397,0.123593,0.31337,0.221828,0.163995,0.129516
SDSS,16.5379,15.957,15.741,15.6266,16.4363,15.9422,15.7517,15.6681,308.85,-0.895275,0.413952,0.284457,0.21071,0.157454,0.399223,0.282602,0.208924,0.164999
SDSS,18.4436,17.8723,17.677,17.5612,18.3219,17.8682,17.6682,17.6124,308.855,-0.971612,0.406826,0.27956,0.207083,0.154743,0.39235,0.277737,0.205328,0.162159
SDSS,16.7835,16.204,16.002,15.9042,16.6966,16.1926,16.0008,15.9324,308.855,-0.855484,0.418514,0.287592,0.213032,0.159189,0.403622,0.285716,0.211227,0.166817
SDSS,18.31,17.7418,17.5572,17.4476,18.2133,17.7286,17.5456,17.4819,308.856,-0.114159,0.341962,0.234987,0.174066,0.130071,0.329794,0.233455,0.17259,0.136304
SDSS,18.301,17.5428,17.2717,17.1182,18.2019,17.5467,17.2834,17.1672,308.856,0.709636,0.316159,0.217256,0.160932,0.120257,0.30491,0.21584,0.159568,0.126019
SDSS,16.4312,15.7759,15.5849,15.4854,16.333,15.7812,15.5787,15.5233,308.856,0.713688,0.314696,0.216251,0.160187,0.1197,0.303499,0.214841,0.158829,0.125436
SDSS,15.7012,15.1043,14.8897,14.7845,15.6088,15.096,14.8883,14.8092,308.858,-0.930116,0.405452,0.278616,0.206384,0.154221,0.391025,0.276799,0.204634,0.161611
SDSS,17.3054,16.8689,16.7029,16.636,17.2155,16.8592,16.7054,16.6622,308.858,-0.907596,0.404646,0.278062,0.205973,0.153914,0.390247,0.276248,0.204227,0.161289
SDSS,17.8667,17.0904,16.8288,16.671,17.789,17.1011,16.8299,16.7167,308.859,-0.441593,0.409335,0.281285,0.20836,0.155698,0.39477,0.27945,0.206594,0.163159
SDSS,17.7544,17.1746,16.977,16.8707,17.6782,17.1686,16.9731,16.8915,308.859,-0.0922171,0.339498,0.233294,0.172811,0.129134,0.327418,0.231773,0.171347,0.135322
SDSS,18.7612,18.2658,18.0786,17.966,18.6786,18.2347,18.058,17.9921,308.86,-0.498985,0.408408,0.280647,0.207888,0.155345,0.393875,0.278817,0.206126,0.162789
SDSS,17.1452,16.5318,16.3562,16.2682,17.0436,16.533,16.3495,16.2945,308.86,-0.147216,0.343913,0.236328,0.175059,0.130813,0.331676,0.234787,0.173575,0.137082
SDSS,18.0185,17.3047,17.0222,16.844,17.9178,17.3064,17.0251,16.8825,308.861,-0.0098225,0.326097,0.224085,0.16599,0.124037,0.314494,0.222624,0.164583,0.12998
SDSS,16.1713,15.6196,15.4261,15.3325,16.0725,15.6127,15.4306,15.364,308.861,-0.884793,0.405312,0.27852,0.206312,0.154167,0.39089,0.276703,0.204563,0.161555
SDSS,17.8478,17.2458,17.0289,16.8881,17.7586,17.2483,17.0141,16.9406,308.861,1.08672,0.306097,0.210342,0.15581,0.116429,0.295205,0.20897,0.154489,0.122008
SDSS,17.4062,16.8583,16.6831,16.5962,17.3154,16.8508,16.6727,16.6212,308.862,-0.0453797,0.331152,0.227559,0.168563,0.125959,0.319369,0.226075,0.167134,0.131995
SDSS,18.3935,17.6929,17.4741,17.3385,18.3025,17.7072,17.4779,17.3894,308.863,-0.464176,0.408137,0.280461,0.20775,0.155242,0.393615,0.278632,0.205989,0.162681
SDSS,17.9171,17.4352,17.2758,17.1894,17.8393,17.4258,17.2619,17.2239,308.864,-0.123022,0.342271,0.235199,0.174223,0.130189,0.330092,0.233666,0.172746,0.136427
SDSS,18.1125,17.6361,17.4689,17.3894,18.0635,17.6318,17.4781,17.4274,308.865,0.333175,0.295208,0.202859,0.150267,0.112287,0.284704,0.201536,0.148993,0.117668
SDSS,18.1934,17.6002,17.3947,17.2827,18.1137,17.5997,17.3651,17.2589,308.869,-0.442564,0.4091,0.281123,0.20824,0.155608,0.394543,0.279289,0.206475,0.163065
SDSS,17.6848,17.1933,17.0101,16.9254,17.6027,17.1876,17.0022,16.9424,308.869,0.692843,0.312826,0.214966,0.159235,0.118989,0.301695,0.213564,0.157885,0.124691
SDSS,18.7503,18.1311,17.9348,17.7933,18.6398,18.132,17.9123,17.8169,308.869,-1.00334,0.408337,0.280598,0.207852,0.155318,0.393807,0.278768,0.20609,0.162761
SDSS,18.3074,17.8185,17.6423,17.5441,18.2206,17.8073,17.6231,17.547,308.87,0.698591,0.309811,0.212894,0.1577,0.117842,0.298787,0.211506,0.156364,0.123489
SDSS,18.2298,17.6325,17.4512,17.3352,18.1639,17.6313,17.4293,17.3454,308.87,-0.0277455,0.326913,0.224646,0.166406,0.124347,0.315281,0.223181,0.164995,0.130306
SDSS,16.7262,16.2308,16.077,15.9942,16.6369,16.2278,16.0735,16.0224,308.87,1.08864,0.303253,0.208388,0.154362,0.115348,0.292463,0.207029,0.153054,0.120875
SDSS,18.256,17.4022,17.1086,16.9283,18.1479,17.4029,17.0978,16.9735,308.871,-0.0413442,0.329437,0.22638,0.16769,0.125307,0.317715,0.224904,0.166269,0.131312
SDSS,18.901,18.3422,18.131,18.0159,18.8054,18.3324,18.1454,18.0498,308.872,-0.860458,0.405272,0.278492,0.206292,0.154152,0.390851,0.276676,0.204543,0.161539
SDSS,17.4288,16.8875,16.6747,16.612,17.3557,16.8795,16.695,16.6119,308.872,0.207982,0.308955,0.212306,0.157264,0.117516,0.297961,0.210921,0.155931,0.123148
SDSS,17.8586,17.4275,17.2836,17.2167,17.799,17.4401,17.2944,17.2561,308.872,1.11878,0.292657,0.201106,0.148969,0.111317,0.282244,0.199795,0.147706,0.116651
SDSS,17.1468,16.6275,16.4257,16.34,17.0861,16.6175,16.4346,16.3482,308.873,0.207827,0.308425,0.211942,0.156995,0.117315,0.297451,0.21056,0.155664,0.122937
SDSS,18.8239,18.0981,17.8642,17.7501,18.7497,18.1104,17.8736,17.8127,308.873,0.767187,0.296529,0.203767,0.150939,0.11279,0.285977,0.202438,0.14966,0.118195
SDSS,17.8902,17.122,16.8819,16.7365,17.783,17.1303,16.8856,16.7663,308.874,0.71401,0.299566,0.205854,0.152485,0.113945,0.288907,0.204511,0.151193,0.119405
SDSS,16.4854,16.0192,15.8832,15.8158,16.4019,16.036,15.8786,15.831,308.874,0.716156,0.299005,0.205469,0.1522,0.113732,0.288366,0.204129,0.15091,0.119182
SDSS,16.5292,16.0427,15.8975,15.8302,16.4569,16.058,15.91,15.8662,308.874,1.06053,0.309949,0.212989,0.15777,0.117894,0.29892,0.2116,0.156433,0.123544
SDSS,17.622,17.1798,17.0507,16.9962,17.5614,17.196,17.0479,17.0142,308.876,0.710793,0.299242,0.205631,0.15232,0.113822,0.288594,0.20429,0.151029,0.119276
SDSS,15.5381,14.9633,14.7832,14.6991,15.4548,14.9808,14.7882,14.7215,308.876,1.0661,0.307509,0.211312,0.156528,0.116966,0.296567,0.209934,0.155202,0.122571
SDSS,18.69,18.2252,18.0642,17.9812,18.6488,18.2414,18.0562,18.0962,308.877,0.766424,0.293505,0.201689,0.1494,0.11164,0.283061,0.200373,0.148134,0.116989
SDSS,18.6251,18.1453,17.979,17.9077,18.5236,18.1568,17.983,17.9285,308.878,-0.120848,0.341872,0.234925,0.17402,0.130037,0.329707,0.233393,0.172545,0.136268
SDSS,15.9817,15.4152,15.2398,15.1777,15.8954,15.4197,15.2539,15.2008,308.878,0.352336,0.290213,0.199427,0.147725,0.110388,0.279887,0.198126,0.146472,0.115677
SDSS,17.599,16.9511,16.7518,16.6424,17.4817,16.9561,16.7354,16.6548,308.879,-0.00283908,0.322831,0.221841,0.164328,0.122794,0.311344,0.220394,0.162935,0.128679
SDSS,18.2644,17.4688,17.1909,17.0357,18.1601,17.4805,17.2136,17.0828,308.879,0.349284,0.289752,0.19911,0.147489,0.110212,0.279441,0.197811,0.146239,0.115493
SDSS,18.2872,17.502,17.233,17.0743,18.1927,17.5145,17.2312,17.1298,308.88,0.785128,0.291674,0.200431,0.148468,0.110943,0.281296,0.199124,0.14721,0.11626
SDSS,17.931,17.3653,17.163,17.056,17.8527,17.3665,17.1709,17.0841,308.88,-0.8638,0.398688,0.273968,0.20294,0.151648,0.384502,0.272181,0.20122,0.158915
SDSS,17.2749,16.6581,16.4584,16.3471,17.1865,16.6481,16.445,16.3867,308.881,-0.151554,0.345173,0.237194,0.1757,0.131293,0.332891,0.235647,0.174211,0.137584
SDSS,17.4376,17.0321,16.8934,16.8338,17.3841,17.029,16.901,16.8667,308.881,1.12536,0.287539,0.197589,0.146363,0.10937,0.277308,0.196301,0.145123,0.114611
SDSS,17.9598,17.404,17.1783,17.0535,17.8925,17.4006,17.1885,17.0904,308.884,1.12749,0.285613,0.196266,0.145383,0.108638,0.275451,0.194986,0.144151,0.113844
SDSS,17.3167,16.9688,16.8678,16.8211,17.2809,16.9704,16.876,16.8786,308.884,1.11284,0.290771,0.19981,0.148008,0.1106,0.280424,0.198507,0.146754,0.1159
SDSS,16.5093,15.7907,15.5169,15.3611,16.4018,15.7917,15.5152,15.4011,308.885,1.17016,0.278385,0.191299,0.141703,0.105888,0.268479,0.190051,0.140502,0.110962
SDSS,18.5238,17.6142,17.3023,17.1303,18.4052,17.6038,17.3098,17.1728,308.886,0.270439,0.293119,0.201424,0.149204,0.111493,0.282689,0.20011,0.147939,0.116836
SDSS,15.9609,15.2953,15.0658,14.9447,15.8436,15.2479,14.9887,14.8672,308.886,0.351565,0.286578,0.196929,0.145874,0.109005,0.276381,0.195645,0.144638,0.114228
SDSS,17.9376,16.978,16.665,16.4793,17.7965,16.9812,16.6692,16.5214,308.888,0.334478,0.286374,0.196789,0.14577,0.108927,0.276184,0.195505,0.144535,0.114147
SDSS,18.0675,17.6323,17.4826,17.4224,18.018,17.6424,17.5004,17.4554,308.888,1.12087,0.286513,0.196884,0.145841,0.10898,0.276318,0.1956,0.144605,0.114202
SDSS,15.6085,15.0339,14.8357,14.7189,15.5101,15.0239,14.8192,14.7443,308.89,0.694139,0.29498,0.202702,0.150151,0.112201,0.284484,0.20138,0.148878,0.117577
SDSS,18.2353,17.7277,17.5535,17.4788,18.1595,17.7295,17.5536,17.4964,308.892,1.09611,0.293833,0.201914,0.149567,0.111764,0.283377,0.200597,0.148299,0.11712
SDSS,18.4723,18.097,17.9885,17.933,18.4369,18.1017,17.9918,17.9591,308.892,-0.0617588,0.331291,0.227655,0.168634,0.126012,0.319503,0.22617,0.167205,0.132051
SDSS,15.6688,15.0816,14.9116,14.8389,15.5952,15.081,14.9107,14.8718,308.894,1.09729,0.292589,0.20106,0.148934,0.111291,0.282178,0.199748,0.147672,0.116624
SDSS,18.6366,17.7,17.3898,17.2217,18.5324,17.699,17.4046,17.255,308.895,0.353042,0.282867,0.194378,0.143985,0.107593,0.272801,0.193111,0.142764,0.112749
SDSS,17.7421,17.1942,17.012,16.9132,17.669,17.1766,16.9989,16.9375,308.895,-0.174228,0.349151,0.239928,0.177725,0.132806,0.336728,0.238363,0.176219,0.13917
SDSS,16.3789,15.5751,15.2769,15.1484,16.2544,15.5659,15.2803,15.1686,308.896,1.05482,0.302011,0.207534,0.15373,0.114875,0.291265,0.206181,0.152427,0.12038
SDSS,17.4042,16.9575,16.8035,16.7401,17.3383,16.9614,16.811,16.7663,308.897,0.37251,0.281342,0.19333,0.143209,0.107013,0.271331,0.19207,0.141995,0.112141
SDSS,17.0312,16.5279,16.3532,16.281,16.9764,16.5418,16.3647,16.3201,308.899,1.12985,0.280115,0.192487,0.142584,0.106546,0.270147,0.191232,0.141375,0.111652
SDSS,16.4861,16.0815,15.9352,15.8715,16.4404,16.0907,15.9392,15.8982,308.9,1.18041,0.274188,0.188415,0.139567,0.104292,0.264432,0.187186,0.138384,0.10929
SDSS,16.4573,16.0712,15.973,15.9445,16.397,16.0697,15.9697,15.962,308.901,1.19095,0.274034,0.188309,0.139489,0.104233,0.264283,0.187081,0.138307,0.109228
SDSS,17.801,17.1611,16.9304,16.8023,17.724,17.172,16.9362,16.8655,308.901,1.07443,0.296489,0.20374,0.150919,0.112775,0.28594,0.202411,0.14964,0.118179
SDSS,17.1932,16.6936,16.5186,16.438,17.1328,16.7019,16.5252,16.4812,308.901,1.19379,0.273973,0.188267,0.139458,0.10421,0.264224,0.187039,0.138276,0.109204
SDSS,16.1821,15.4802,15.2338,15.1136,16.0853,15.4817,15.2409,15.1467,308.903,1.15299,0.275729,0.189474,0.140352,0.104878,0.265918,0.188238,0.139162,0.109904
SDSS,18.5132,18.0227,17.8674,17.783,18.4143,18.0424,17.862,17.8218,308.903,-0.967982,0.399939,0.274827,0.203577,0.152123,0.385708,0.273035,0.201851,0.159413
SDSS,16.981,16.3428,16.0877,15.9332,16.7752,16.2504,15.9702,15.89,308.909,0.711359,0.27535,0.189213,0.140159,0.104734,0.265552,0.187979,0.138971,0.109753
SDSS,18.9694,18.1259,17.8231,17.6392,18.8546,18.1159,17.8298,17.7004,308.909,-0.891151,0.385012,0.26457,0.195979,0.146446,0.371312,0.262845,0.194318,0.153464
SDSS,16.0148,15.5435,15.3917,15.3373,15.929,15.5341,15.3881,15.354,308.91,-0.921156,0.389268,0.267495,0.198145,0.148065,0.375417,0.26575,0.196466,0.15516
SDSS,17.9202,17.1161,16.822,16.6377,17.8009,17.104,16.81,16.6774,308.91,-0.858166,0.388034,0.266647,0.197517,0.147595,0.374227,0.264908,0.195843,0.154668
SDSS,17.063,16.4216,16.217,16.0978,16.9553,16.4114,16.225,16.1475,308.91,-0.883291,0.385382,0.264824,0.196167,0.146586,0.371669,0.263097,0.194504,0.153611
SDSS,16.3952,15.696,15.4379,15.2693,16.2973,15.6793,15.429,15.3117,308.911,0.706057,0.275208,0.189116,0.140086,0.10468,0.265415,0.187882,0.138899,0.109696
SDSS,18.8354,18.3539,18.1892,18.1083,18.7588,18.363,18.2024,18.1729,308.916,-0.851682,0.38823,0.266781,0.197617,0.14767,0.374416,0.265041,0.195942,0.154746
SDSS,17.813,16.9662,16.7212,16.5852,17.6783,16.9674,16.7241,16.6488,308.916,0.766418,0.267145,0.183575,0.135982,0.101613,0.257639,0.182378,0.13483,0.106482
SDSS,17.7466,17.3022,17.1576,17.0765,17.7006,17.3171,17.1597,17.1184,308.918,0.68009,0.278307,0.191245,0.141664,0.105859,0.268404,0.189998,0.140463,0.110932
SDSS,18.5017,17.9362,17.7472,17.6254,18.434,17.9354,17.7479,17.6774,308.918,-0.493231,0.394893,0.27136,0.201009,0.150204,0.380842,0.269591,0.199305,0.157402
SDSS,18.8583,18.3388,18.1659,18.0734,18.7522,18.3496,18.1721,18.1267,308.919,1.15781,0.271636,0.186661,0.138268,0.103321,0.261971,0.185444,0.137096,0.108273
SDSS,17.9143,17.3495,17.1522,17.0538,17.8194,17.3413,17.1561,17.0943,308.92,-0.867301,0.384421,0.264164,0.195678,0.146221,0.370743,0.262441,0.19402,0.153228
SDSS,18.4799,18.016,17.8798,17.8066,18.3929,18.0077,17.8718,17.8246,308.92,0.368475,0.275094,0.189037,0.140029,0.104637,0.265306,0.187805,0.138842,0.109651
SDSS,18.2236,17.5155,17.2265,17.0253,18.1475,17.53,17.2128,17.0941,308.92,0.718393,0.267925,0.184111,0.136379,0.10191,0.258391,0.18291,0.135223,0.106793
SDSS,17.3732,16.6063,16.3648,16.2247,17.2551,16.5982,16.3694,16.2585,308.921,-0.879319,0.384752,0.264391,0.195846,0.146347,0.371061,0.262667,0.194186,0.15336
SDSS,18.8543,18.3307,18.1513,18.0807,18.785,18.3272,18.174,18.1302,308.921,1.18705,0.269743,0.18536,0.137305,0.102601,0.260145,0.184151,0.136141,0.107518
SDSS,16.6821,16.1488,15.9716,15.879,16.5983,16.1478,15.9668,15.9059,308.922,-0.498506,0.393214,0.270207,0.200154,0.149566,0.379223,0.268444,0.198458,0.156733
SDSS,17.4911,17.0552,16.9194,16.8593,17.42,17.0608,16.9363,16.8836,308.923,-0.454814,0.406204,0.279132,0.206766,0.154506,0.39175,0.277312,0.205013,0.16191
SDSS,18.2204,17.614,17.4107,17.2938,18.1381,17.6253,17.4122,17.3506,308.923,1.15022,0.27149,0.186561,0.138194,0.103266,0.261829,0.185344,0.137023,0.108214
SDSS,18.5739,18.077,17.9025,17.8075,18.5089,18.0771,17.9019,17.8394,308.923,-0.965158,0.404135,0.277711,0.205713,0.15372,0.389755,0.2759,0.203969,0.161086
SDSS,16.5802,16.155,16.03,15.9676,16.5151,16.151,16.0222,16.0032,308.925,0.714646,0.265972,0.182769,0.135385,0.101167,0.256508,0.181577,0.134238,0.106015
SDSS,18.0962,17.6454,17.4877,17.4092,18.0275,17.6301,17.4871,17.4502,308.925,-0.955641,0.400648,0.275314,0.203938,0.152393,0.386392,0.273519,0.202209,0.159696
SDSS,17.7329,17.2237,17.0519,16.9564,17.6553,17.2275,17.056,16.9946,308.926,-0.450059,0.40792,0.280312,0.20764,0.155159,0.393405,0.278484,0.20588,0.162595
SDSS,17.3058,16.41,16.111,15.9408,17.1783,16.4059,16.11,15.9838,308.927,-0.894244,0.384517,0.26423,0.195727,0.146258,0.370835,0.262507,0.194068,0.153266
SDSS,16.2769,15.3587,15.059,14.875,16.1453,15.3638,15.0526,14.9281,308.927,0.678929,0.272508,0.18726,0.138712,0.103653,0.262811,0.186039,0.137536,0.10862
SDSS,17.1812,16.2846,16.0059,15.8527,17.0483,16.2919,16.0146,15.8897,308.927,0.350316,0.273562,0.187985,0.139249,0.104054,0.263828,0.186759,0.138068,0.10904
