survey,Foundation-g,Foundation-r,Foundation-i,Foundation-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,Foundation-g_AV,Foundation-r_AV,Foundation-i_AV,Foundation-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
Foundation,18.2537,17.7363,17.544,17.4449,18.251,17.7332,17.5364,17.4603,335.386,1.11616,0.169195,0.11977,0.0885445,0.0699285,0.169195,0.11977,0.0885445,0.0699285
Foundation,18.87,18.0817,17.7695,17.6214,18.8495,18.0735,17.7701,17.6453,335.406,1.02969,0.176249,0.124763,0.092236,0.0728438,0.176249,0.124763,0.092236,0.0728438
Foundation,18.1049,17.716,17.5767,17.5215,18.083,17.7255,17.5783,17.518,335.445,1.05021,0.17621,0.124736,0.0922157,0.0728279,0.17621,0.124736,0.0922157,0.0728279
Foundation,18.9607,18.3545,18.0967,17.9844,18.9982,18.3491,18.0996,17.9748,335.451,1.05423,0.17651,0.124948,0.0923724,0.0729516,0.17651,0.124948,0.0923724,0.0729516
Foundation,18.7334,18.489,18.3847,18.344,18.7438,18.4655,18.3639,18.3253,335.402,1.09994,0.169191,0.119767,0.0885424,0.0699268,0.169191,0.119767,0.0885424,0.0699268
Foundation,17.8625,17.2802,17.0547,16.9524,17.8483,17.2727,17.0557,16.9575,335.464,0.986842,0.184086,0.130311,0.0963373,0.0760829,0.184086,0.130311,0.0963373,0.0760829
Foundation,17.8976,17.4413,17.2528,17.1899,17.9051,17.442,17.2446,17.1716,335.417,1.05833,0.172747,0.122284,0.0904033,0.0713965,0.172747,0.122284,0.0904033,0.0713965
Foundation,18.3785,17.9122,17.7108,17.6179,18.3529,17.9104,17.71,17.6313,335.429,1.02209,0.177416,0.125589,0.0928465,0.073326,0.177416,0.125589,0.0928465,0.073326
Foundation,18.6349,18.1215,17.9137,17.8223,18.6315,18.1135,17.9126,17.836,335.484,1.00302,0.184875,0.13087,0.0967503,0.076409,0.184875,0.13087,0.0967503,0.076409
Foundation,18.7171,18.3373,18.2185,18.1342,18.7383,18.3422,18.2172,18.1467,335.471,1.05252,0.179661,0.127179,0.0940216,0.0742541,0.179661,0.127179,0.0940216,0.0742541
Foundation,17.921,17.2787,17.0442,16.937,17.9367,17.289,17.0405,16.9399,335.521,1.08596,0.188086,0.133142,0.0984304,0.0777359,0.188086,0.133142,0.0984304,0.0777359
Foundation,18.3088,17.8326,17.6494,17.5675,18.2917,17.8449,17.6442,17.5723,335.554,1.07052,0.194675,0.137806,0.101879,0.0804592,0.194675,0.137806,0.101879,0.0804592
Foundation,18.8533,18.4156,18.2219,18.1444,18.8293,18.3994,18.2102,18.127,335.581,1.06522,0.199165,0.140985,0.104228,0.082315,0.199165,0.140985,0.104228,0.082315
Foundation,17.5144,17.0159,16.8348,16.7548,17.4956,17.0092,16.827,16.7533,335.167,0.425619,0.207833,0.147121,0.108765,0.0858975,0.207833,0.147121,0.108765,0.0858975
Foundation,18.6643,17.9091,17.6071,17.4573,18.6533,17.898,17.608,17.4444,335.199,0.456918,0.209378,0.148215,0.109573,0.086536,0.209378,0.148215,0.109573,0.086536
Foundation,18.2794,17.659,17.4202,17.2989,18.2706,17.6602,17.4174,17.3222,335.158,0.655229,0.198715,0.140666,0.103993,0.0821289,0.198715,0.140666,0.103993,0.0821289
Foundation,17.6751,17.182,16.9664,16.8899,17.6896,17.1726,16.9681,16.9001,335.192,0.52244,0.212216,0.150224,0.111058,0.087709,0.212216,0.150224,0.111058,0.087709
Foundation,18.1433,17.6996,17.5431,17.5104,18.1073,17.6936,17.5473,17.5082,335.201,0.546215,0.210856,0.149261,0.110347,0.0871469,0.210856,0.149261,0.110347,0.0871469
Foundation,18.5962,18.0944,17.8952,17.8269,18.6127,18.086,17.896,17.8422,335.179,0.635739,0.202119,0.143076,0.105775,0.083536,0.202119,0.143076,0.105775,0.083536
Foundation,18.2393,17.8711,17.7483,17.7011,18.2362,17.8737,17.7428,17.7259,335.193,0.623284,0.204665,0.144879,0.107107,0.0845883,0.204665,0.144879,0.107107,0.0845883
Foundation,18.5353,17.8357,17.5521,17.4096,18.5497,17.8504,17.5568,17.4145,335.213,0.726805,0.195898,0.138672,0.102519,0.0809646,0.195898,0.138672,0.102519,0.0809646
Foundation,18.9456,18.6191,18.4809,18.467,18.8683,18.5823,18.464,18.5283,335.198,0.552028,0.21041,0.148945,0.110113,0.0869625,0.21041,0.148945,0.110113,0.0869625
Foundation,17.5939,17.1016,16.9148,16.8492,17.5655,17.0853,16.918,16.8611,335.203,0.683263,0.201213,0.142435,0.1053,0.0831613,0.201213,0.142435,0.1053,0.0831613
Foundation,17.4036,17.0038,16.8497,16.7885,17.4028,17.0122,16.8487,16.7866,335.259,0.615908,0.209858,0.148555,0.109825,0.0867346,0.209858,0.148555,0.109825,0.0867346
Foundation,18.545,17.8778,17.6212,17.5058,18.5572,17.8842,17.613,17.5044,335.291,0.523395,0.206212,0.145974,0.107917,0.0852277,0.206212,0.145974,0.107917,0.0852277
Foundation,17.9109,17.4343,17.2381,17.1699,17.9042,17.4293,17.236,17.1667,335.274,0.673864,0.204381,0.144677,0.106958,0.0844707,0.204381,0.144677,0.106958,0.0844707
Foundation,17.98,17.3751,17.1134,17.009,17.9696,17.3542,17.1086,17.0028,335.303,0.653235,0.206781,0.146376,0.108214,0.0854626,0.206781,0.146376,0.108214,0.0854626
Foundation,18.2409,17.8,17.6332,17.6055,18.2438,17.8051,17.6329,17.5797,335.334,0.558441,0.208819,0.147819,0.109281,0.0863049,0.208819,0.147819,0.109281,0.0863049
Foundation,17.8431,17.4436,17.2935,17.2564,17.8396,17.4329,17.2915,17.2438,335.235,0.752057,0.190403,0.134783,0.0996433,0.0786938,0.190403,0.134783,0.0996433,0.0786938
Foundation,18.3868,18.0893,18.0033,17.9659,18.3771,18.0932,17.9955,17.9756,335.247,0.745058,0.191471,0.135538,0.100202,0.0791349,0.191471,0.135538,0.100202,0.0791349
Foundation,18.9909,18.3109,18.0372,17.9124,19.0218,18.3245,18.0434,17.9452,335.346,0.792876,0.192271,0.136105,0.100621,0.0794658,0.192271,0.136105,0.100621,0.0794658
Foundation,17.8626,17.2855,17.0641,16.9653,17.8215,17.269,17.0523,16.9147,335.504,0.704796,0.21629,0.153107,0.11319,0.0893926,0.21629,0.153107,0.11319,0.0893926
Foundation,18.5171,18.1087,17.9413,17.8695,18.5047,18.1043,17.945,17.86,335.453,0.650074,0.213766,0.151321,0.11187,0.0883498,0.213766,0.151321,0.11187,0.0883498
Foundation,17.622,17.1773,17.0137,16.9453,17.6423,17.1824,17.01,16.9427,335.492,0.794262,0.203952,0.144374,0.106734,0.0842935,0.203952,0.144374,0.106734,0.0842935
Foundation,17.8472,17.3465,17.1397,17.0467,17.8448,17.341,17.1415,17.0549,335.285,0.773792,0.190612,0.13493,0.0997525,0.07878,0.190612,0.13493,0.0997525,0.07878
Foundation,17.7756,17.3419,17.1775,17.1187,17.7837,17.3488,17.181,17.1207,335.355,0.858931,0.187779,0.132925,0.0982698,0.0776091,0.187779,0.132925,0.0982698,0.0776091
Foundation,18.2323,17.6542,17.438,17.329,18.2328,17.6516,17.4356,17.3378,335.469,0.7313,0.208678,0.147719,0.109207,0.0862468,0.208678,0.147719,0.109207,0.0862468
Foundation,17.9605,17.5337,17.371,17.3091,17.9641,17.5271,17.3677,17.3003,335.474,0.823016,0.198068,0.140208,0.103654,0.0818616,0.198068,0.140208,0.103654,0.0818616
Foundation,18.5663,17.8672,17.5984,17.4698,18.5641,17.8574,17.594,17.4665,335.296,0.721132,0.195676,0.138515,0.102403,0.080873,0.195676,0.138515,0.102403,0.080873
Foundation,17.7294,17.4459,17.3414,17.3209,17.7376,17.4418,17.3394,17.325,335.456,0.763524,0.203743,0.144226,0.106624,0.0842072,0.203743,0.144226,0.106624,0.0842072
Foundation,17.7978,17.4614,17.3367,17.2951,17.796,17.4519,17.3187,17.2791,335.416,0.796021,0.195784,0.138592,0.102459,0.0809178,0.195784,0.138592,0.102459,0.0809178
Foundation,18.0839,17.6632,17.5211,17.4663,18.0462,17.657,17.5225,17.4592,335.367,0.757864,0.195687,0.138523,0.102408,0.0808776,0.195687,0.138523,0.102408,0.0808776
Foundation,18.4619,17.9159,17.6719,17.5486,18.4614,17.9226,17.6707,17.552,335.4,0.842708,0.191498,0.135558,0.100216,0.0791464,0.191498,0.135558,0.100216,0.0791464
Foundation,18.5571,17.988,17.7345,17.6276,18.5678,17.9711,17.7334,17.6271,335.396,0.686977,0.205266,0.145304,0.107421,0.0848367,0.205266,0.145304,0.107421,0.0848367
Foundation,18.7566,18.0693,17.7883,17.6771,18.7628,18.0733,17.7933,17.6723,335.285,0.745334,0.193165,0.136738,0.101089,0.0798352,0.193165,0.136738,0.101089,0.0798352
Foundation,18.3522,17.6269,17.3456,17.214,18.3431,17.6228,17.3367,17.2154,335.305,0.820446,0.188726,0.133596,0.0987657,0.0780007,0.188726,0.133596,0.0987657,0.0780007
Foundation,18.5416,18.0123,17.8136,17.7058,18.5108,18.0157,17.8145,17.7081,335.433,0.825236,0.195004,0.138039,0.102051,0.0805951,0.195004,0.138039,0.102051,0.0805951
Foundation,18.8783,18.2293,17.9831,17.8697,18.883,18.2321,17.9844,17.8683,335.473,0.710406,0.211212,0.149513,0.110533,0.0872939,0.211212,0.149513,0.110533,0.0872939
Foundation,18.8504,18.3946,18.1623,18.0629,18.8416,18.3795,18.158,18.0935,335.343,0.724679,0.197576,0.13986,0.103397,0.0816582,0.197576,0.13986,0.103397,0.0816582
Foundation,18.5945,18.103,17.9115,17.8176,18.5609,18.0973,17.9173,17.8109,335.442,0.773942,0.200784,0.142131,0.105076,0.082984,0.200784,0.142131,0.105076,0.082984
Foundation,18.7733,18.3625,18.1937,18.1222,18.7745,18.3486,18.1934,18.1001,335.445,0.703169,0.208418,0.147535,0.109071,0.0861392,0.208418,0.147535,0.109071,0.0861392
Foundation,18.6928,18.0569,17.7937,17.6694,18.6648,18.057,17.7955,17.673,335.409,0.739822,0.200534,0.141954,0.104945,0.0828808,0.200534,0.141954,0.104945,0.0828808
Foundation,17.8829,17.5719,17.4612,17.4177,17.885,17.5674,17.4265,17.4296,335.503,0.755614,0.211135,0.149458,0.110493,0.0872623,0.211135,0.149458,0.110493,0.0872623
Foundation,17.7169,17.1743,16.9584,16.8651,17.7174,17.1705,16.9619,16.8725,335.445,0.936755,0.184578,0.130659,0.0965945,0.0762861,0.184578,0.130659,0.0965945,0.0762861
Foundation,17.9083,17.4373,17.2413,17.1711,17.9519,17.427,17.2466,17.1624,335.476,0.881414,0.189905,0.13443,0.0993825,0.0784878,0.189905,0.13443,0.0993825,0.0784878
Foundation,18.2439,17.6371,17.3965,17.2893,18.2454,17.629,17.3874,17.2768,335.472,0.888947,0.188934,0.133743,0.0988746,0.0780867,0.188934,0.133743,0.0988746,0.0780867
Foundation,18.2355,17.8181,17.6604,17.6031,18.2289,17.8145,17.6645,17.6129,335.548,0.772391,0.216281,0.153101,0.113186,0.0893892,0.216281,0.153101,0.113186,0.0893892
Foundation,18.7628,18.05,17.7761,17.643,18.7287,18.0445,17.7644,17.6135,335.487,0.933909,0.187168,0.132493,0.0979504,0.0773568,0.187168,0.132493,0.0979504,0.0773568
Foundation,18.9096,18.1993,17.942,17.8041,18.9124,18.1705,17.9168,17.7565,335.527,0.79251,0.208845,0.147837,0.109294,0.0863157,0.208845,0.147837,0.109294,0.0863157
Foundation,18.8947,18.2091,17.9194,17.7726,18.9208,18.216,17.9268,17.7773,335.436,0.893275,0.187127,0.132464,0.0979288,0.0773398,0.187127,0.132464,0.0979288,0.0773398
Foundation,18.5651,18.0826,17.8891,17.7646,18.5562,18.0881,17.8915,17.8056,335.518,0.853864,0.19759,0.13987,0.103404,0.081664,0.19759,0.13987,0.103404,0.081664
Foundation,18.2678,17.9545,17.8372,17.8038,18.2441,17.9444,17.8321,17.816,335.552,0.758407,0.219536,0.155405,0.114889,0.0907343,0.219536,0.155405,0.114889,0.0907343
Foundation,17.9734,17.3546,17.1245,17.0112,17.9535,17.3548,17.126,17.0209,335.58,0.869695,0.20822,0.147395,0.108967,0.0860573,0.20822,0.147395,0.108967,0.0860573
Foundation,18.1474,17.4368,17.1293,16.9643,18.145,17.4387,17.1264,16.9626,335.526,0.977402,0.190909,0.135141,0.0999078,0.0789027,0.190909,0.135141,0.0999078,0.0789027
Foundation,18.4095,17.7025,17.4155,17.2691,18.4227,17.6927,17.4145,17.2626,335.622,0.822103,0.222467,0.15748,0.116423,0.0919458,0.222467,0.15748,0.116423,0.0919458
Foundation,18.1125,17.6339,17.4696,17.3965,18.103,17.6326,17.468,17.4046,335.6,0.860217,0.214565,0.151886,0.112288,0.0886798,0.214565,0.151886,0.112288,0.0886798
Foundation,18.7378,17.957,17.6516,17.5024,18.7407,17.9536,17.6534,17.5132,335.548,0.883093,0.200023,0.141593,0.104678,0.0826697,0.200023,0.141593,0.104678,0.0826697
Foundation,18.3503,17.9828,17.861,17.777,18.3335,17.9925,17.8635,17.7919,335.589,0.833937,0.21461,0.151918,0.112311,0.0886985,0.21461,0.151918,0.112311,0.0886985
Foundation,17.5333,17.0561,16.9013,16.8262,17.518,17.0628,16.8923,16.8252,335.618,0.915372,0.208614,0.147674,0.109173,0.0862202,0.208614,0.147674,0.109173,0.0862202
Foundation,17.5322,17.1081,16.9511,16.882,17.519,17.105,16.9386,16.8776,335.616,0.947504,0.204873,0.145025,0.107216,0.084674,0.204873,0.145025,0.107216,0.084674
Foundation,18.3686,17.7058,17.4402,17.3311,18.3633,17.7073,17.4499,17.3232,335.579,0.997982,0.197997,0.140158,0.103617,0.0818322,0.197997,0.140158,0.103617,0.0818322
Foundation,18.1301,17.6412,17.4814,17.4033,18.1179,17.6492,17.4719,17.4147,335.632,0.89825,0.213491,0.151126,0.111726,0.0882359,0.213491,0.151126,0.111726,0.0882359
Foundation,18.8283,18.2981,18.1169,18.0343,18.8523,18.2919,18.1214,18.0128,335.593,0.985737,0.200281,0.141775,0.104813,0.0827764,0.200281,0.141775,0.104813,0.0827764
Foundation,17.7862,17.2638,17.0759,17.0084,17.7645,17.2685,17.0752,17.0039,335.567,1.02757,0.196561,0.139142,0.102866,0.0812388,0.196561,0.139142,0.102866,0.0812388
Foundation,17.7652,17.472,17.3886,17.3829,17.7884,17.4733,17.3833,17.3376,335.564,1.01376,0.195773,0.138584,0.102454,0.0809133,0.195773,0.138584,0.102454,0.0809133
Foundation,17.8624,17.4549,17.3106,17.2646,17.8378,17.4615,17.3137,17.2524,335.567,1.039,0.19678,0.139297,0.10298,0.0813293,0.19678,0.139297,0.10298,0.0813293
Foundation,17.6413,17.1762,17.004,16.9278,17.6171,17.1439,16.9838,16.9189,335.579,1.04597,0.199085,0.140928,0.104186,0.0822818,0.199085,0.140928,0.104186,0.0822818
Foundation,18.5363,18.1161,17.9321,17.8376,18.5596,18.1254,17.9314,17.8569,335.153,0.239726,0.194191,0.137464,0.101625,0.0802591,0.194191,0.137464,0.101625,0.0802591
Foundation,18.4263,18.0322,17.8849,17.8353,18.4326,18.0176,17.8863,17.8312,335.17,0.240005,0.195479,0.138376,0.1023,0.0807917,0.195479,0.138376,0.1023,0.0807917
Foundation,18.3321,17.7069,17.4514,17.3428,18.3135,17.6956,17.4475,17.3546,335.19,0.354607,0.20393,0.144358,0.106722,0.0842844,0.20393,0.144358,0.106722,0.0842844
Foundation,18.0084,17.6161,17.453,17.3921,17.9896,17.609,17.4418,17.3823,335.186,0.353139,0.203789,0.144258,0.106648,0.0842261,0.203789,0.144258,0.106648,0.0842261
Foundation,18.2996,17.6755,17.4474,17.3415,18.3188,17.6728,17.4407,17.3473,335.171,0.404605,0.206975,0.146514,0.108316,0.085543,0.206975,0.146514,0.108316,0.085543
Foundation,17.5726,17.2823,17.1798,17.1456,17.576,17.2818,17.1838,17.1592,335.263,0.347238,0.19895,0.140833,0.104116,0.082226,0.19895,0.140833,0.104116,0.082226
Foundation,17.433,16.9911,16.8138,16.7519,17.432,16.9807,16.8154,16.7485,335.207,0.371092,0.203904,0.14434,0.106709,0.0842737,0.203904,0.14434,0.106709,0.0842737
Foundation,18.184,17.8555,17.7172,17.6867,18.2117,17.8636,17.7256,17.6757,335.306,0.340386,0.201344,0.142528,0.105369,0.0832157,0.201344,0.142528,0.105369,0.0832157
Foundation,18.0468,17.5242,17.2924,17.2046,18.0645,17.5243,17.2959,17.2034,335.242,0.345545,0.199945,0.141537,0.104636,0.0826372,0.199945,0.141537,0.104636,0.0826372
Foundation,18.2739,17.8161,17.6179,17.5358,18.3009,17.8163,17.62,17.5241,335.269,0.278335,0.197748,0.139982,0.103487,0.0817294,0.197748,0.139982,0.103487,0.0817294
Foundation,18.3998,17.9055,17.6988,17.6297,18.3935,17.8985,17.7021,17.6178,335.316,0.26197,0.203356,0.143952,0.106422,0.0840473,0.203356,0.143952,0.106422,0.0840473
Foundation,18.9686,18.2353,17.8884,17.7282,18.9616,18.2405,17.8695,17.6892,335.261,0.33424,0.198663,0.14063,0.103966,0.0821075,0.198663,0.14063,0.103966,0.0821075
Foundation,17.7785,17.3747,17.2291,17.1824,17.7674,17.3758,17.2326,17.1722,335.279,0.359749,0.199248,0.141044,0.104272,0.0823495,0.199248,0.141044,0.104272,0.0823495
Foundation,17.8589,17.4243,17.2541,17.1805,17.8591,17.4176,17.2521,17.1698,335.286,0.365088,0.199794,0.14143,0.104558,0.0825751,0.199794,0.14143,0.104558,0.0825751
Foundation,17.6861,17.1741,16.9504,16.8813,17.6985,17.1644,16.9583,16.8735,335.314,0.247722,0.203477,0.144038,0.106485,0.0840973,0.203477,0.144038,0.106485,0.0840973
Foundation,18.0126,17.5447,17.3728,17.3233,18.0283,17.5425,17.3737,17.3331,335.326,0.291231,0.20499,0.145108,0.107277,0.0847223,0.20499,0.145108,0.107277,0.0847223
Foundation,18.4926,17.9351,17.6754,17.553,18.4855,17.9332,17.677,17.5565,335.298,0.2878,0.200521,0.141945,0.104938,0.0828754,0.200521,0.141945,0.104938,0.0828754
Foundation,18.9547,18.6111,18.4566,18.383,18.9569,18.6012,18.4643,18.3499,335.351,0.324313,0.20886,0.147848,0.109302,0.0863219,0.20886,0.147848,0.109302,0.0863219
Foundation,18.764,18.2224,17.9824,17.884,18.7586,18.2331,17.9822,17.8942,335.237,0.439095,0.205824,0.145699,0.107713,0.0850673,0.205824,0.145699,0.107713,0.0850673
Foundation,18.8383,18.4882,18.3579,18.3385,18.846,18.4847,18.3632,18.3439,335.271,0.485087,0.205887,0.145743,0.107746,0.0850931,0.205887,0.145743,0.107746,0.0850931
Foundation,18.9838,18.4381,18.2167,18.1206,18.9507,18.4167,18.2059,18.1024,335.315,0.425985,0.203069,0.143749,0.106272,0.0839285,0.203069,0.143749,0.106272,0.0839285
Foundation,18.6897,18.0556,17.8005,17.6988,18.6839,18.0537,17.8073,17.6792,335.33,0.428147,0.204701,0.144904,0.107126,0.0846031,0.204701,0.144904,0.107126,0.0846031
Foundation,17.7655,17.1088,16.8482,16.7246,17.7502,17.1035,16.8439,16.7232,335.418,0.553714,0.212478,0.150409,0.111195,0.0878172,0.212478,0.150409,0.111195,0.0878172
Foundation,17.2556,16.9488,16.8328,16.7891,17.2617,16.9464,16.8245,16.7921,335.428,0.489368,0.215409,0.152484,0.112729,0.0890286,0.215409,0.152484,0.112729,0.0890286
Foundation,17.9545,17.2468,16.9695,16.8285,17.9426,17.263,16.9645,16.8291,335.402,0.469996,0.215402,0.152479,0.112726,0.0890256,0.215402,0.152479,0.112726,0.0890256
Foundation,17.8741,17.3933,17.1658,17.0575,17.9077,17.3999,17.166,17.062,335.516,0.439999,0.222197,0.157289,0.116282,0.0918342,0.222197,0.157289,0.116282,0.0918342
Foundation,18.6646,17.9374,17.6551,17.5195,18.656,17.9465,17.6538,17.5044,335.492,0.43678,0.223913,0.158503,0.11718,0.0925433,0.223913,0.158503,0.11718,0.0925433
Foundation,18.3677,17.9551,17.7792,17.6975,18.3575,17.9549,17.7807,17.7144,335.48,0.505089,0.212645,0.150527,0.111283,0.0878862,0.212645,0.150527,0.111283,0.0878862
Foundation,18.7441,18.1493,17.8907,17.7579,18.735,18.1497,17.8898,17.7533,335.481,0.496505,0.214201,0.151629,0.112097,0.0885296,0.214201,0.151629,0.112097,0.0885296
Foundation,18.6672,18.0732,17.8319,17.7394,18.6822,18.0512,17.8302,17.7434,335.415,0.524441,0.212658,0.150537,0.11129,0.0878918,0.212658,0.150537,0.11129,0.0878918
Foundation,18.6674,18.1797,18.0183,17.9494,18.6587,18.1954,18.0252,17.9731,335.531,0.451393,0.21912,0.155111,0.114671,0.0905624,0.21912,0.155111,0.114671,0.0905624
Foundation,18.7753,18.4131,18.2826,18.2196,18.7842,18.4237,18.2713,18.2203,335.381,0.568032,0.211491,0.149711,0.110679,0.0874095,0.211491,0.149711,0.110679,0.0874095
Foundation,17.8733,17.2052,16.9524,16.8378,17.8771,17.2062,16.9515,16.8515,335.365,0.323694,0.211334,0.149599,0.110597,0.0873445,0.211334,0.149599,0.110597,0.0873445
Foundation,18.4298,17.9922,17.841,17.806,18.4388,18.005,17.8505,17.8041,335.372,0.413619,0.211597,0.149785,0.110734,0.0874531,0.211597,0.149785,0.110734,0.0874531
Foundation,18.8801,18.3476,18.1302,18.0333,18.9149,18.3476,18.1392,18.0236,335.375,0.41627,0.212156,0.150181,0.111027,0.087684,0.212156,0.150181,0.111027,0.087684
Foundation,17.4633,17.0381,16.8725,16.8053,17.4597,17.0387,16.872,16.8056,335.489,0.441685,0.223106,0.157933,0.116758,0.09221,0.223106,0.157933,0.116758,0.09221
Foundation,18.104,17.3639,17.0661,16.9366,18.1041,17.3673,17.0635,16.9349,335.415,0.328453,0.216244,0.153075,0.113166,0.0893738,0.216244,0.153075,0.113166,0.0893738
Foundation,18.2376,17.5249,17.2575,17.1411,18.2358,17.5376,17.2635,17.1422,335.388,0.452425,0.21475,0.152017,0.112384,0.0887562,0.21475,0.152017,0.112384,0.0887562
Foundation,18.7741,18.4433,18.3431,18.3026,18.79,18.4282,18.3432,18.3177,335.4,0.407726,0.217419,0.153907,0.113781,0.0898594,0.217419,0.153907,0.113781,0.0898594
Foundation,17.8893,17.3371,17.1079,17.0079,17.889,17.3343,17.111,17.0111,335.599,0.681122,0.222833,0.157739,0.116615,0.0920971,0.222833,0.157739,0.116615,0.0920971
Foundation,18.4824,17.7628,17.4639,17.3405,18.4783,17.7819,17.4752,17.3359,335.436,0.607323,0.21366,0.151246,0.111814,0.0883057,0.21366,0.151246,0.111814,0.0883057
Foundation,17.9128,17.4788,17.2939,17.2287,17.8963,17.4703,17.295,17.2287,335.526,0.652444,0.219889,0.155655,0.115074,0.0908802,0.219889,0.155655,0.115074,0.0908802
Foundation,18.0914,17.6182,17.4201,17.3483,18.0936,17.6152,17.4242,17.342,335.665,0.552999,0.203469,0.144032,0.106481,0.084094,0.203469,0.144032,0.106481,0.084094
Foundation,18.1954,17.7398,17.5668,17.4851,18.1823,17.7381,17.568,17.4996,335.57,0.463517,0.212763,0.150611,0.111345,0.0879352,0.212763,0.150611,0.111345,0.0879352
Foundation,18.1746,17.6478,17.4517,17.361,18.1898,17.648,17.4503,17.3638,335.562,0.633485,0.219833,0.155616,0.115045,0.0908571,0.219833,0.155616,0.115045,0.0908571
Foundation,18.2759,17.7713,17.5578,17.469,18.2644,17.7742,17.5689,17.48,335.627,0.664749,0.218192,0.154454,0.114186,0.0901789,0.218192,0.154454,0.114186,0.0901789
Foundation,18.5594,17.9566,17.7339,17.6193,18.557,17.9622,17.7308,17.6382,335.52,0.503357,0.210569,0.149058,0.110197,0.0870284,0.210569,0.149058,0.110197,0.0870284
Foundation,18.0747,17.6796,17.5206,17.4797,18.0699,17.6292,17.4821,17.4551,335.623,0.566612,0.206877,0.146444,0.108264,0.0855022,0.206877,0.146444,0.108264,0.0855022
Foundation,18.6791,18.0917,17.8625,17.7578,18.6743,18.0848,17.8531,17.7723,335.487,0.523549,0.210557,0.149049,0.11019,0.0870233,0.210557,0.149049,0.11019,0.0870233
Foundation,18.6464,18.0587,17.8193,17.7125,18.6541,18.055,17.8198,17.7158,335.598,0.485323,0.20801,0.147247,0.108858,0.0859708,0.20801,0.147247,0.108858,0.0859708
Foundation,18.4543,18.0108,17.8285,17.7526,18.4336,18.0074,17.8231,17.7507,335.5,0.640661,0.217156,0.153721,0.113644,0.0897508,0.217156,0.153721,0.113644,0.0897508
Foundation,18.7346,18.1466,17.8999,17.8108,18.7474,18.1427,17.9047,17.8172,335.634,0.578112,0.207297,0.146742,0.108484,0.0856761,0.207297,0.146742,0.108484,0.0856761
Foundation,18.0941,17.8012,17.6879,17.6597,18.1111,17.809,17.6922,17.6549,335.706,0.59507,0.203618,0.144137,0.106559,0.0841555,0.203618,0.144137,0.106559,0.0841555
Foundation,18.8513,18.4299,18.2302,18.1655,18.8726,18.4213,18.2375,18.1554,335.562,0.615914,0.21795,0.154283,0.114059,0.090079,0.21795,0.154283,0.114059,0.090079
Foundation,18.8824,18.4321,18.2525,18.1872,18.899,18.4469,18.2601,18.2061,335.439,0.564789,0.212424,0.150371,0.111167,0.0877948,0.212424,0.150371,0.111167,0.0877948
Foundation,18.9309,18.5052,18.3693,18.3318,18.9548,18.506,18.3571,18.3372,335.628,0.55332,0.205155,0.145225,0.107363,0.0847907,0.205155,0.145225,0.107363,0.0847907
Foundation,18.9529,18.6269,18.5073,18.4536,18.9609,18.6128,18.4963,18.4879,335.528,0.503334,0.209663,0.148416,0.109722,0.0866539,0.209663,0.148416,0.109722,0.0866539
Foundation,18.3439,17.6273,17.2976,17.1345,18.3282,17.6159,17.2923,17.1332,335.545,0.532166,0.206512,0.146186,0.108073,0.0853514,0.206512,0.146186,0.108073,0.0853514
Foundation,18.8432,18.1244,17.8216,17.6982,18.8462,18.1268,17.8324,17.6974,335.639,0.592116,0.208348,0.147485,0.109034,0.0861102,0.208348,0.147485,0.109034,0.0861102
Foundation,18.1352,17.5337,17.3093,17.2054,18.1148,17.5439,17.3115,17.2151,335.678,0.617321,0.206458,0.146148,0.108045,0.0853294,0.206458,0.146148,0.108045,0.0853294
Foundation,18.512,17.8409,17.5737,17.4525,18.5091,17.8336,17.5689,17.4434,335.446,0.605241,0.213867,0.151392,0.111922,0.0883912,0.213867,0.151392,0.111922,0.0883912
Foundation,17.6834,17.1907,16.9975,16.9133,17.6767,17.2005,16.9912,16.921,335.692,0.659716,0.212872,0.150688,0.111402,0.0879801,0.212872,0.150688,0.111402,0.0879801
Foundation,17.9469,17.4402,17.2505,17.1836,17.9444,17.442,17.2459,17.1792,335.722,0.647909,0.211383,0.149634,0.110622,0.0873646,0.211383,0.149634,0.110622,0.0873646
Foundation,18.5381,17.9954,17.7872,17.6937,18.5341,17.9966,17.7864,17.7148,335.717,0.693561,0.219661,0.155494,0.114955,0.0907861,0.219661,0.155494,0.114955,0.0907861
Foundation,18.5402,18.0629,17.8858,17.8181,18.5236,18.0472,17.8826,17.8203,335.73,0.648779,0.211826,0.149948,0.110855,0.087548,0.211826,0.149948,0.110855,0.087548
Foundation,18.9333,18.3908,18.1631,18.0659,18.9303,18.3845,18.1498,18.046,335.726,0.667582,0.214854,0.152091,0.112439,0.0887993,0.214854,0.152091,0.112439,0.0887993
Foundation,18.7528,18.4827,18.3448,18.3179,18.736,18.4847,18.3337,18.3319,335.728,0.63777,0.210078,0.14871,0.10994,0.0868253,0.210078,0.14871,0.10994,0.0868253
Foundation,18.2568,17.553,17.2835,17.1689,18.276,17.5532,17.2747,17.166,335.714,0.640269,0.209827,0.148532,0.109808,0.0867215,0.209827,0.148532,0.109808,0.0867215
