survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV
CFA4,16.9271,16.1046,15.8044,15.5712,16.4355,15.8313,15.6128,15.5174,333.443,13.8295,0.216039,0.163373,0.13394,0.0985054,0.192735,0.136433,0.100864,0.0796576
CFA4,16.6491,16.0822,15.9027,15.7556,16.2894,15.9183,15.7921,15.7624,333.434,13.7552,0.215259,0.162783,0.133457,0.0981497,0.192039,0.135941,0.100499,0.0793699
CFA4,17.7369,17.2248,17.0753,16.931,17.4124,17.05,16.9463,16.9051,333.432,13.7422,0.215142,0.162694,0.133384,0.0980961,0.191934,0.135867,0.100444,0.0793265
CFA4,16.1903,15.195,14.774,14.4414,15.6531,14.8245,14.7745,14.4788,333.424,13.7888,0.215228,0.162759,0.133437,0.0981352,0.192011,0.135921,0.100485,0.0793582
CFA4,17.9085,17.0729,16.7343,16.4648,17.3818,16.744,16.483,16.3668,333.406,13.7635,0.214569,0.162261,0.133029,0.097835,0.191424,0.135505,0.100177,0.0791154
CFA4,15.9478,15.2749,15.0526,14.8837,15.559,15.1031,14.938,14.8833,333.399,13.8249,0.2149,0.162511,0.133234,0.0979857,0.191718,0.135714,0.100331,0.0792373
CFA4,17.8299,17.2183,17.0239,16.8641,17.4493,17.0342,16.8833,16.8205,357.49,29.8686,0.208698,0.157821,0.129389,0.0951579,0.186185,0.131797,0.097436,0.0769506
CFA4,16.9484,15.993,15.6115,15.3264,16.3902,15.6265,15.3542,15.2328,357.482,29.886,0.214021,0.161846,0.132689,0.097585,0.190934,0.135159,0.0999211,0.0789132
CFA4,16.7489,16.2368,16.1129,16.0136,16.4167,16.1072,16.0229,16.0137,357.464,29.9088,0.223224,0.168806,0.138395,0.101781,0.199145,0.140971,0.104218,0.0823066
CFA4,17.02,16.2142,15.9514,15.7063,16.5578,15.9741,15.7836,15.6919,357.438,30.0162,0.240384,0.181783,0.149034,0.109606,0.214454,0.151808,0.11223,0.0886339
CFA4,17.5445,16.6894,16.3582,16.0823,17.0127,16.3579,16.0897,15.97,357.416,29.8882,0.221322,0.167368,0.137216,0.100914,0.197448,0.13977,0.10333,0.0816055
CFA4,17.363,16.4392,16.1015,15.834,16.7999,16.0955,15.843,15.7331,357.414,29.8707,0.218031,0.164879,0.135175,0.0994134,0.194512,0.137691,0.101793,0.0803919
CFA4,18.0732,17.4477,17.2554,17.0647,17.691,17.2625,17.0998,17.0459,357.403,30.0162,0.241005,0.182253,0.149419,0.109889,0.215008,0.1522,0.11252,0.0888629
CFA4,18.4015,17.8215,17.6068,17.4345,18.0569,17.5963,17.4179,17.3956,357.375,29.9572,0.234652,0.177448,0.14548,0.106992,0.20934,0.148188,0.109554,0.0865205
CFA4,17.0896,16.3554,16.1054,15.8998,16.6283,16.1109,15.9253,15.8571,357.373,29.9749,0.236931,0.179172,0.146893,0.108031,0.211373,0.149627,0.110617,0.0873607
CFA4,16.19,15.4818,15.252,15.0548,15.7536,15.2617,15.0813,15.0248,357.367,29.9837,0.238347,0.180243,0.147771,0.108677,0.212637,0.150521,0.111279,0.0878829
CFA4,16.7708,15.8433,15.4992,15.2054,16.252,15.5421,15.2715,15.1329,357.366,30.0209,0.243281,0.183974,0.15083,0.110926,0.217038,0.153637,0.113582,0.089702
CFA4,16.4045,15.806,15.6447,15.507,16.0042,15.6228,15.503,15.4647,357.358,29.8607,0.224275,0.169601,0.139046,0.102261,0.200083,0.141635,0.104709,0.0826942
CFA4,18.039,17.3503,17.1366,16.9724,17.5852,17.1608,16.9985,16.9325,357.331,29.9651,0.23644,0.1788,0.146588,0.107807,0.210935,0.149317,0.110388,0.0871795
CFA4,16.8781,16.1922,15.971,15.7959,16.468,15.994,15.8351,15.7869,340.104,24.6738,0.174875,0.132244,0.108419,0.0797362,0.156011,0.110437,0.0816451,0.0644796
CFA4,18.6524,18.0706,17.9028,17.7296,18.2597,17.887,17.7376,17.7193,340.1,24.7722,0.171022,0.12933,0.10603,0.0779791,0.152574,0.108004,0.0798459,0.0630587
CFA4,17.311,16.3481,15.9753,15.6816,16.7302,15.9846,15.7093,15.5909,340.093,24.6166,0.183769,0.138969,0.113933,0.0837913,0.163946,0.116054,0.0857972,0.0677588
CFA4,18.7193,18.2332,18.1381,17.9649,18.4156,18.1133,18.0221,17.9555,340.086,24.7779,0.169187,0.127942,0.104893,0.0771426,0.150937,0.106845,0.0789894,0.0623823
CFA4,17.9025,17.3235,17.1526,16.9969,17.5302,17.1515,17.005,16.9766,340.081,24.6142,0.181877,0.137539,0.112761,0.0829289,0.162258,0.114859,0.0849142,0.0670614
CFA4,18.5576,17.9405,17.7257,17.5831,18.1349,17.725,17.5687,17.5145,340.073,24.7226,0.168663,0.127546,0.104568,0.0769035,0.150469,0.106514,0.0787446,0.0621889
CFA4,16.5079,15.7588,15.4927,15.256,16.0379,15.4877,15.2716,15.1942,340.07,24.7142,0.168934,0.127751,0.104736,0.0770271,0.150711,0.106685,0.0788711,0.0622888
CFA4,18.7824,18.1606,17.9993,17.8278,18.3234,17.9223,17.7749,17.7202,340.068,24.6588,0.17296,0.130796,0.107232,0.0788631,0.154303,0.109228,0.0807511,0.0637736
CFA4,16.7773,16.0356,15.7653,15.5277,16.305,15.7977,15.5463,15.474,340.066,24.7641,0.168224,0.127214,0.104296,0.0767034,0.150078,0.106237,0.0785397,0.0620271
CFA4,17.685,16.8802,16.6013,16.3641,17.172,16.5987,16.351,16.2557,340.06,24.6678,0.172104,0.130148,0.106701,0.0784727,0.153539,0.108687,0.0803513,0.0634579
CFA4,17.8253,17.2211,17.0481,16.8802,17.4098,17.035,16.8886,16.8707,340.059,24.7687,0.167994,0.12704,0.104153,0.0765985,0.149872,0.106092,0.0784322,0.0619422
CFA4,16.5551,15.9092,15.7019,15.4873,16.1456,15.7103,15.5147,15.4356,340.05,24.7493,0.168363,0.127319,0.104382,0.076767,0.150202,0.106325,0.0786047,0.0620785
CFA4,17.5562,16.9512,16.7813,16.6164,17.1368,16.7444,16.5881,16.5573,340.049,24.6329,0.174389,0.131876,0.108118,0.0795145,0.155578,0.11013,0.081418,0.0643003
CFA4,17.4713,16.6516,16.3577,16.0915,16.9654,16.3436,16.1185,16.0273,340.044,24.7598,0.168051,0.127083,0.104188,0.0766244,0.149923,0.106128,0.0784588,0.0619633
CFA4,16.3323,15.5525,15.2716,15.0406,15.851,15.2765,15.0667,14.9824,340.044,24.7544,0.168352,0.127311,0.104375,0.076762,0.150192,0.106318,0.0785997,0.0620745
CFA4,18.4995,17.6259,17.2862,17.0494,17.9505,17.2908,17.0531,16.9509,340.037,24.6603,0.171577,0.12975,0.106375,0.0782325,0.153069,0.108355,0.0801054,0.0632637
CFA4,17.9669,17.4743,17.3023,17.1293,17.6387,17.2725,17.1225,17.0855,340.027,24.6844,0.170293,0.128778,0.105578,0.0776467,0.151923,0.107543,0.0795055,0.0627899
CFA4,18.4031,17.8752,17.7011,17.4309,18.0898,17.7436,17.5998,17.5552,340.016,24.7235,0.17033,0.128807,0.105601,0.0776637,0.151956,0.107567,0.079523,0.0628037
CFA4,17.4589,16.8668,16.6435,16.4245,17.0705,16.6027,16.411,16.3353,340.014,24.653,0.170613,0.12902,0.105777,0.0777926,0.152209,0.107745,0.0796549,0.0629079
CFA4,18.5583,17.9561,17.7392,17.5527,18.1795,17.7488,17.5728,17.5234,339.994,24.7529,0.170694,0.129082,0.105827,0.0778296,0.152281,0.107797,0.0796928,0.0629378
CFA4,18.6876,17.9534,17.6938,17.4558,18.158,17.6265,17.4031,17.3177,339.99,24.6786,0.170296,0.128781,0.10558,0.0776484,0.151926,0.107546,0.0795073,0.0627913
CFA4,16.3013,15.7371,15.5812,15.4904,16.1255,15.6961,15.5591,15.5101,339.987,24.6596,0.169714,0.128341,0.105219,0.0773826,0.151407,0.107178,0.0792352,0.0625764
CFA4,16.4584,15.8581,15.6679,15.5058,16.0715,15.6616,15.5114,15.4816,339.978,24.7054,0.171269,0.129517,0.106184,0.078092,0.152794,0.10816,0.0799615,0.06315
CFA4,16.9587,16.0303,15.6489,15.3115,16.4046,15.6668,15.3376,15.1932,339.975,24.7243,0.171694,0.129838,0.106447,0.0782859,0.153174,0.108429,0.08016,0.0633068
CFA4,16.6404,15.842,15.529,15.2666,16.2214,15.6124,15.3366,15.2261,339.97,24.775,0.171226,0.129484,0.106157,0.0780722,0.152756,0.108133,0.0799412,0.063134
CFA4,16.0478,15.4929,15.3124,15.1612,15.6982,15.3125,15.172,15.1285,339.97,24.6774,0.170407,0.128865,0.105649,0.077699,0.152025,0.107616,0.0795591,0.0628322
CFA4,18.4438,17.7728,17.5826,17.4482,17.9835,17.572,17.4249,17.3611,339.958,24.6447,0.169047,0.127837,0.104806,0.0770788,0.150812,0.106757,0.078924,0.0623307
CFA4,17.1643,16.4236,16.1415,15.9096,16.6907,16.1411,15.9178,15.8418,339.958,24.704,0.171718,0.129857,0.106462,0.0782968,0.153195,0.108444,0.0801712,0.0633156
CFA4,17.5006,16.8045,16.5651,16.355,17.065,16.582,16.3771,16.3206,339.951,24.7644,0.172448,0.130408,0.106914,0.0786294,0.153846,0.108905,0.0805118,0.0635846
CFA4,18.2842,17.6792,17.4826,17.3505,17.9194,17.486,17.3362,17.2833,339.949,24.7406,0.172136,0.130173,0.106721,0.0784873,0.153568,0.108708,0.0803663,0.0634697
CFA4,16.5673,15.8666,15.6486,15.4632,16.1348,15.6335,15.4687,15.4172,359.258,5.50076,0.192161,0.145315,0.119136,0.0876176,0.171432,0.121354,0.0897152,0.070853
CFA4,17.5241,16.6411,16.2971,15.9869,16.9822,16.2865,16.005,15.8515,359.251,5.5158,0.192075,0.14525,0.119083,0.0875785,0.171356,0.121299,0.0896751,0.0708214
CFA4,16.6718,15.8633,15.5684,15.2971,16.3085,15.7055,15.4618,15.3469,359.218,5.57805,0.188793,0.142769,0.117048,0.0860824,0.168428,0.119227,0.0881431,0.0696115
CFA4,16.775,16.1458,15.9609,15.7946,16.3452,15.9202,15.7793,15.7324,359.193,5.42162,0.179847,0.136003,0.111502,0.082003,0.160447,0.113577,0.0839661,0.0663127
CFA4,16.7449,15.9168,15.6091,15.3536,16.2311,15.5874,15.3552,15.2551,359.184,5.47759,0.185449,0.14024,0.114975,0.0845573,0.165444,0.117115,0.0865816,0.0683783
CFA4,16.3729,15.6248,15.3769,15.166,15.9104,15.3824,15.1942,15.1159,359.152,5.5682,0.183486,0.138756,0.113758,0.0836625,0.163694,0.115876,0.0856654,0.0676547
CFA4,17.9808,17.0133,16.6201,16.2873,17.3979,16.6387,16.3247,16.1898,359.134,5.55453,0.180732,0.136673,0.11205,0.0824066,0.161236,0.114136,0.0843794,0.0666391
CFA4,17.7085,17.0905,16.9185,16.7956,17.281,16.9265,16.7879,16.7621,308.804,-23.0731,0.150626,0.113906,0.0933853,0.0686795,0.134378,0.0951236,0.0703237,0.0555385
CFA4,18.1594,17.5191,17.3374,17.1658,17.745,17.3121,17.1327,17.0744,308.797,-23.1335,0.148285,0.112136,0.0919337,0.067612,0.132289,0.093645,0.0692306,0.0546752
CFA4,15.9166,15.1619,14.913,14.7032,15.4383,14.9131,14.7283,14.6713,308.795,-23.0577,0.149958,0.113401,0.0929709,0.0683748,0.133782,0.0947015,0.0700116,0.0552921
CFA4,17.604,16.9358,16.7776,16.5805,17.2249,16.7627,16.5871,16.5373,308.795,-23.0794,0.149808,0.113288,0.0928783,0.0683067,0.133648,0.0946072,0.0699419,0.055237
CFA4,17.3392,16.5371,16.2497,15.977,16.8536,16.2522,15.9977,15.8882,308.786,-23.1259,0.147577,0.111601,0.0914951,0.0672894,0.131658,0.0931982,0.0689003,0.0544144
CFA4,16.9783,16.3761,16.2158,16.0556,16.59,16.2045,16.0509,16.0166,308.773,-23.1444,0.145772,0.110236,0.090376,0.0664664,0.130048,0.0920582,0.0680575,0.0537488
CFA4,18.0476,17.2724,17.016,16.7994,17.56,17.0332,16.8225,16.7558,308.772,-23.121,0.146567,0.110837,0.0908689,0.0668289,0.130757,0.0925603,0.0684287,0.0540419
CFA4,17.3926,16.7764,16.5916,16.4345,16.9907,16.5841,16.4397,16.4051,308.767,-23.0903,0.14691,0.111096,0.0910817,0.0669853,0.131063,0.0927771,0.068589,0.0541685
CFA4,17.2932,16.6882,16.4713,16.3165,16.9198,16.4935,16.3358,16.3118,308.765,-23.0999,0.146483,0.110773,0.0908165,0.0667903,0.130682,0.092507,0.0683893,0.0540108
CFA4,18.0027,17.0733,16.7154,16.3965,17.4297,16.6881,16.3961,16.2725,308.755,-23.1576,0.143622,0.108609,0.0890427,0.0654858,0.128129,0.0907002,0.0670535,0.0529559
CFA4,16.1648,15.4138,15.1649,14.9592,15.7086,15.1903,14.9832,14.9208,308.751,-23.0767,0.145901,0.110333,0.0904561,0.0665252,0.130163,0.0921398,0.0681178,0.0537964
CFA4,18.4363,17.7151,17.4512,17.2646,17.9608,17.4589,17.2655,17.193,308.751,-23.1418,0.144039,0.108925,0.0893013,0.065676,0.128501,0.0909636,0.0672482,0.0531097
CFA4,17.0203,16.3196,16.0931,15.9315,16.5666,16.0965,15.9303,15.8965,308.747,-23.1464,0.143505,0.108521,0.0889706,0.0654328,0.128025,0.0906267,0.0669992,0.052913
CFA4,16.949,16.0837,15.7536,15.4775,16.4108,15.7746,15.5074,15.403,308.743,-23.0228,0.146526,0.110806,0.0908436,0.0668102,0.130721,0.0925345,0.0684097,0.0540269
CFA4,17.5459,16.9353,16.7344,16.5432,17.2639,16.893,16.7452,16.6981,308.735,-23.0989,0.144337,0.10915,0.0894862,0.0658119,0.128767,0.0911519,0.0673875,0.0532196
CFA4,18.353,17.8038,17.6275,17.4556,17.9616,17.5955,17.4351,17.41,308.732,-23.0897,0.144356,0.109165,0.0894981,0.0658207,0.128785,0.091164,0.0673965,0.0532267
CFA4,16.1743,15.5321,15.3312,15.1666,15.7682,15.3248,15.1734,15.1428,308.73,-23.0723,0.144826,0.10952,0.0897892,0.0660348,0.129203,0.0914606,0.0676157,0.0533998
CFA4,16.1708,15.4979,15.2767,15.1221,15.7331,15.2833,15.1193,15.0904,308.729,-23.13,0.142857,0.108031,0.0885688,0.0651373,0.127447,0.0902174,0.0666966,0.052674
CFA4,17.6044,17.0226,16.857,16.7205,17.188,16.8272,16.6939,16.6721,308.728,-23.0859,0.144185,0.109036,0.0893922,0.0657428,0.128632,0.0910562,0.0673167,0.0531637
CFA4,17.2152,16.4131,16.1204,15.8367,16.6741,16.1073,15.8313,15.7175,308.721,-23.0946,0.143496,0.108514,0.0889648,0.0654285,0.128017,0.0906208,0.0669949,0.0529095
CFA4,18.3136,17.5394,17.2328,17.009,17.8378,17.2529,17.0398,16.9691,308.711,-23.0208,0.145914,0.110343,0.0904638,0.0665309,0.130174,0.0921477,0.0681237,0.053801
CFA4,16.4394,15.5035,15.1658,14.8369,15.8778,15.177,14.8576,14.7247,308.709,-23.0771,0.143362,0.108413,0.0888815,0.0653672,0.127897,0.0905359,0.0669321,0.05286
CFA4,16.7485,16.1285,15.9373,15.7743,16.3374,15.9279,15.7734,15.7382,308.704,-23.0973,0.142741,0.107943,0.0884967,0.0650842,0.127343,0.090144,0.0666423,0.0526311
CFA4,17.99,17.3013,17.0491,16.8252,17.5463,17.0555,16.8459,16.7824,308.678,-23.0817,0.142899,0.108063,0.0885944,0.0651561,0.127484,0.0902435,0.0667159,0.0526893
CFA4,15.8692,15.2056,14.9802,14.7817,15.482,15.0003,14.8119,14.7574,308.676,-23.0689,0.143499,0.108517,0.088967,0.0654301,0.12802,0.090623,0.0669965,0.0529108
CFA4,16.7099,16.1578,15.988,15.8394,16.3631,16.0068,15.8688,15.8492,308.672,-23.0326,0.14536,0.109924,0.0901206,0.0662785,0.12968,0.0917981,0.0678652,0.0535969
CFA4,17.5001,16.7947,16.5596,16.3831,17.0654,16.5695,16.4055,16.371,308.672,-23.019,0.146109,0.11049,0.0905849,0.06662,0.130348,0.0922711,0.0682149,0.0538731
CFA4,16.1888,15.6154,15.4231,15.2826,15.821,15.4266,15.2843,15.26,308.661,-23.0997,0.142682,0.107899,0.0884601,0.0650573,0.127291,0.0901067,0.0666148,0.0526094
CFA4,17.8733,17.0545,16.718,16.475,17.4638,16.7754,16.4959,16.3834,308.659,-23.0614,0.143743,0.108701,0.0891177,0.0655409,0.128237,0.0907765,0.06711,0.0530004
CFA4,16.711,16.0632,15.8282,15.6127,16.275,15.8045,15.5961,15.5273,308.648,-23.14,0.143439,0.108471,0.0889292,0.0654024,0.127966,0.0905846,0.0669681,0.0528884
CFA4,18.0147,17.1448,16.8008,16.5397,17.4591,16.7909,16.5423,16.4512,308.642,-23.1019,0.144038,0.108924,0.0893006,0.0656755,0.1285,0.0909628,0.0672477,0.0531092
CFA4,18.2878,17.5768,17.2958,17.0823,17.7843,17.272,17.0669,16.9949,330.468,-21.4763,0.111775,0.0845266,0.0692986,0.0509652,0.0997182,0.0705886,0.0521853,0.0412136
CFA4,17.1099,16.4788,16.2876,16.1112,16.6927,16.2558,16.0998,16.0564,330.453,-21.565,0.111634,0.0844201,0.0692113,0.0509009,0.0995925,0.0704996,0.0521195,0.0411616
CFA4,17.5798,16.8493,16.6303,16.3906,17.0866,16.5784,16.3616,16.2729,330.449,-21.4994,0.114012,0.086218,0.0706853,0.051985,0.101714,0.072001,0.0532295,0.0420382
CFA4,17.7524,16.916,16.5388,16.191,17.1859,16.5028,16.1776,16.0274,330.421,-21.5789,0.111368,0.0842187,0.0690462,0.0507795,0.0993549,0.0703314,0.0519951,0.0410634
CFA4,17.5637,16.9289,16.7494,16.5849,17.1294,16.7009,16.5453,16.5137,330.381,-21.5375,0.116657,0.0882184,0.0723253,0.0531911,0.104073,0.0736715,0.0544645,0.0430136
CFA4,16.3443,15.6621,15.4441,15.2474,15.8933,15.4284,15.2506,15.1951,330.36,-21.4453,0.110927,0.0838848,0.0687724,0.0505782,0.098961,0.0700526,0.051789,0.0409006
CFA4,17.1631,16.5172,16.3356,16.1721,16.7088,16.2979,16.1448,16.0998,330.355,-21.4993,0.115631,0.0874425,0.0716892,0.0527233,0.103158,0.0730236,0.0539855,0.0426353
CFA4,17.7517,17.2554,17.1262,16.9708,17.4114,17.0899,16.9777,16.9754,330.35,-21.4492,0.111347,0.0842028,0.0690331,0.0507699,0.0993362,0.0703181,0.0519853,0.0410557
CFA4,16.8329,16.3013,16.1357,16.0095,16.452,16.1044,15.9759,15.9562,330.347,-21.5046,0.115332,0.0872162,0.0715036,0.0525868,0.102891,0.0728346,0.0538457,0.0425249
CFA4,17.75,17.1218,16.9433,16.7869,17.2778,16.8784,16.734,16.6927,330.336,-21.5697,0.110698,0.0837122,0.0686309,0.0504741,0.0987574,0.0699084,0.0516824,0.0408165
CFA4,16.3919,15.8984,15.7573,15.6434,15.9812,15.689,15.5896,15.5813,330.328,-21.5945,0.108256,0.0818648,0.0671164,0.0493602,0.096578,0.0683657,0.0505419,0.0399157
CFA4,18.1641,17.3016,16.9544,16.5439,17.6573,16.9536,16.5743,16.3819,62.1928,2.31956,1.34468,1.01687,0.833677,0.613121,1.19963,0.849195,0.627799,0.495808
CFA4,17.4954,16.5995,16.2426,15.8797,16.9585,16.2418,15.8885,15.724,62.1712,2.33731,1.35261,1.02287,0.838592,0.616736,1.2067,0.854201,0.631501,0.498731
CFA4,18.6812,17.5055,16.9777,16.499,17.9775,16.9768,16.5156,16.2963,62.1565,2.39323,1.31391,0.993601,0.814598,0.59909,1.17218,0.829761,0.613432,0.484461
CFA4,18.1209,16.9796,16.4614,15.9332,17.4557,16.4682,15.955,15.6921,62.156,2.37848,1.32587,1.00265,0.822015,0.604545,1.18285,0.837316,0.619017,0.488872
CFA4,18.2195,17.3839,17.0175,16.6631,17.7094,17.0131,16.6528,16.4834,62.1425,2.32316,1.3701,1.0361,0.849438,0.624713,1.22231,0.865249,0.639668,0.505181
CFA4,18.4104,17.574,17.215,16.8603,17.9265,17.2106,16.862,16.6922,62.1409,2.34218,1.36123,1.02939,0.843936,0.620667,1.21439,0.859645,0.635525,0.501909
CFA4,18.3582,17.361,16.9507,16.5593,17.7493,16.9434,16.5515,16.365,62.0656,2.29324,1.50762,1.14009,0.934693,0.687413,1.34499,0.952092,0.70387,0.555885
CFA4,18.16,17.3152,17.031,16.75,17.6513,17.0447,16.7791,16.6638,345.494,15.5942,0.354697,0.268229,0.219906,0.161728,0.316436,0.223999,0.1656,0.130783
CFA4,17.4497,16.6969,16.4394,16.2187,16.9928,16.4673,16.2529,16.1769,345.485,15.5777,0.345477,0.261256,0.214189,0.157524,0.30821,0.218176,0.161295,0.127383
CFA4,16.434,15.6077,15.3128,15.0794,15.9872,15.3735,15.1413,15.0552,345.431,15.6245,0.291725,0.220608,0.180864,0.133015,0.260257,0.184231,0.1362,0.107564
CFA4,17.4469,16.8353,16.6462,16.4923,17.03,16.6322,16.4848,16.4336,345.41,15.5158,0.25675,0.194159,0.15918,0.117068,0.229055,0.162143,0.11987,0.0946684
CFA4,18.2756,17.5609,17.312,17.137,17.8078,17.3349,17.1596,17.0965,345.386,15.6418,0.245805,0.185882,0.152394,0.112077,0.21929,0.155231,0.11476,0.0906325
CFA4,17.0741,16.1726,15.7805,15.4415,16.5361,15.8295,15.5466,15.4066,345.372,15.5963,0.236751,0.179036,0.146781,0.107949,0.211213,0.149513,0.110533,0.0872944
CFA4,17.9476,17.1344,16.8075,16.5702,17.4554,16.8304,16.5809,16.4846,345.368,15.629,0.234851,0.177598,0.145603,0.107083,0.209517,0.148313,0.109646,0.0865937
CFA4,18.0637,17.2328,16.9177,16.6871,17.5313,16.9379,16.7151,16.6179,345.368,15.6554,0.235142,0.177819,0.145784,0.107216,0.209777,0.148497,0.109782,0.0867011
CFA4,17.3944,16.6955,16.4637,16.2808,16.9577,16.4794,16.307,16.2412,345.364,15.6256,0.233845,0.176838,0.14498,0.106624,0.20862,0.147678,0.109177,0.0862229
CFA4,16.8272,16.2612,16.102,15.9643,16.457,16.097,15.9575,15.9425,254.201,28.0089,0.177335,0.134104,0.109944,0.0808577,0.158206,0.111991,0.0827934,0.0653866
CFA4,16.9488,16.3549,16.1978,16.0139,16.5499,16.1744,16.0344,16.0146,254.185,27.9284,0.172235,0.130247,0.106782,0.0785322,0.153656,0.10877,0.0804123,0.063506
CFA4,17.5263,16.8646,16.6766,16.5042,17.0478,16.6448,16.4874,16.4405,254.185,27.9097,0.175609,0.132799,0.108874,0.0800707,0.156666,0.110901,0.0819876,0.0647501
CFA4,16.8608,16.1888,16.0083,15.8387,16.3971,15.983,15.8176,15.7645,254.167,27.926,0.169408,0.12811,0.10503,0.0772435,0.151134,0.106985,0.0790927,0.0624639
CFA4,15.8381,15.2312,15.0421,14.8769,15.447,15.0447,14.8821,14.84,254.16,28.0128,0.170642,0.129043,0.105795,0.077806,0.152235,0.107764,0.0796686,0.0629187
CFA4,17.5273,16.9046,16.7123,16.5616,17.0873,16.7081,16.5508,16.5128,254.157,27.9808,0.165944,0.12549,0.102882,0.0756638,0.148043,0.104797,0.0774752,0.0611864
CFA4,16.0783,15.3961,15.1792,15.007,15.6198,15.1706,14.9951,14.9471,254.153,27.9095,0.172484,0.130435,0.106937,0.0786458,0.153878,0.108927,0.0805285,0.0635978
CFA4,17.5584,16.9776,16.7746,16.6376,17.1741,16.7776,16.6247,16.5846,254.153,28.0193,0.170111,0.128641,0.105465,0.0775638,0.151761,0.107429,0.0794206,0.0627229
CFA4,17.21,16.5613,16.3487,16.1619,16.7948,16.342,16.142,16.094,254.141,27.9921,0.164374,0.124303,0.101909,0.074948,0.146643,0.103806,0.0767423,0.0606076
CFA4,17.1035,16.2494,15.962,15.7631,16.5362,15.951,15.7456,15.674,254.134,27.9134,0.168988,0.127792,0.104769,0.0770519,0.150759,0.10672,0.0788965,0.0623089
CFA4,16.7256,15.8343,15.4893,15.2466,16.3261,15.6293,15.3546,15.262,254.125,28.0317,0.169458,0.128147,0.105061,0.0772661,0.151179,0.107016,0.0791159,0.0624822
CFA4,17.3553,16.7531,16.5672,16.4234,16.9493,16.5633,16.4187,16.404,254.125,28.0045,0.163416,0.123578,0.101315,0.0745111,0.145788,0.103201,0.0762949,0.0602543
CFA4,15.6933,15.0696,14.8752,14.7246,15.2621,14.8689,14.7052,14.6827,254.111,27.9845,0.158512,0.11987,0.0982746,0.0722753,0.141414,0.100104,0.0740056,0.0584463
CFA4,16.2984,15.4815,15.2219,15.0105,15.7166,15.1795,14.9626,14.8858,254.104,27.8946,0.174065,0.131631,0.107917,0.0793669,0.155289,0.109926,0.0812669,0.064181
CFA4,15.8669,15.2358,15.0382,14.8693,15.4624,15.0476,14.8794,14.8366,254.095,28.0209,0.163106,0.123344,0.101123,0.0743698,0.145512,0.103005,0.0761502,0.0601401
CFA4,17.5305,16.9125,16.7255,16.5695,17.1037,16.7062,16.5542,16.5227,254.085,27.9866,0.156064,0.118018,0.0967565,0.0711589,0.139229,0.0985576,0.0728624,0.0575435
CFA4,16.8586,16.2015,16.0305,15.8892,16.3733,15.9701,15.8199,15.7862,254.073,27.9248,0.159306,0.12047,0.0987665,0.0726371,0.142121,0.100605,0.074376,0.0587388
CFA4,17.1842,16.6767,16.5282,16.3992,16.795,16.4986,16.3694,16.3471,254.064,27.9937,0.15478,0.117047,0.0959606,0.0705735,0.138084,0.0977468,0.072263,0.0570701
CFA4,16.8819,16.1913,15.9552,15.7654,16.4436,15.9793,15.7898,15.7188,17.7624,15.4262,0.265009,0.200405,0.164301,0.120834,0.236423,0.167359,0.123727,0.0977137
CFA4,16.1322,15.3691,15.117,14.9074,15.6483,15.1304,14.9251,14.8502,17.742,15.3733,0.250501,0.189434,0.155306,0.114219,0.22348,0.158197,0.116953,0.0923643
CFA4,17.0339,16.2058,15.9002,15.6447,16.5231,15.9148,15.6791,15.5816,17.7406,15.4791,0.276692,0.20924,0.171544,0.126161,0.246845,0.174737,0.129181,0.102021
CFA4,17.3758,16.6638,16.4138,16.2154,16.9283,16.4376,16.242,16.1796,17.729,15.5099,0.279428,0.211308,0.17324,0.127408,0.249286,0.176464,0.130458,0.10303
CFA4,18.1256,17.2929,17.0108,16.7082,17.6084,16.988,16.7019,16.5733,17.6925,15.4499,0.297966,0.225327,0.184733,0.13586,0.265824,0.188172,0.139113,0.109865
CFA4,17.3714,16.7115,16.4797,16.2661,16.8973,16.4407,16.2278,16.1594,17.6578,15.3747,0.304996,0.230644,0.189092,0.139066,0.272096,0.192612,0.142395,0.112458
CFA4,18.1364,17.2395,16.9222,16.663,17.6381,16.9749,16.7097,16.5913,17.6453,15.5497,0.354632,0.26818,0.219865,0.161698,0.316378,0.223958,0.165569,0.130759
CFA4,18.2928,17.5613,17.2162,16.9828,17.8224,17.2194,16.9611,16.8524,17.6277,15.4847,0.346714,0.262192,0.214956,0.158088,0.309314,0.218957,0.161872,0.12784
CFA4,18.3853,17.7226,17.5218,17.3642,17.9451,17.5214,17.3567,17.3225,38.5038,37.5925,0.163969,0.123997,0.101658,0.0747635,0.146282,0.10355,0.0765533,0.0604584
CFA4,16.7973,15.918,15.5868,15.3252,16.2969,15.6208,15.3716,15.2865,38.4956,37.7515,0.160172,0.121125,0.0993035,0.073032,0.142894,0.101152,0.0747804,0.0590582
CFA4,15.9216,15.2654,15.0614,14.9061,15.5015,15.0753,14.9087,14.8728,38.4633,37.6223,0.167029,0.126311,0.103555,0.0761587,0.149012,0.105482,0.0779819,0.0615866
